date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
1996-10-17,8.56,9.45,8.56,9.25,2357348,8.698,8.559,8.658681951740885,8.737070000690226,-0.07838804894934093,-0.17346393285867023
1996-10-18,9.5,9.7,9.02,9.4,2397640,8.906,8.634,8.772730882242287,8.786175926565024,-0.013445044322736521,-0.1414601551514835
1996-10-21,9.5,9.6,9.21,9.32,1774168,9.040000000000001,8.721,8.85692613112809,8.825718450523171,0.03120768060491841,-0.1069265880002031
1996-10-22,9.52,10.38,9.28,10.3,2882997,9.364,8.895,9.078937495569923,8.934924491225159,0.14401300434476383,-0.056738669531209714
1996-10-23,10.45,11.18,10.32,10.7,3607180,9.794,9.163,9.328331727020704,9.06567082520848,0.26266090181222346,0.007141244737476925
1996-10-24,10.61,10.61,10.16,10.4,1367941,10.024000000000001,9.361,9.49320376901752,9.164510023341185,0.32869374567633436,0.07145174492524842
1996-10-25,10.35,10.75,10.35,10.43,1307441,10.23,9.568000000000001,9.637326266091748,9.258250021612207,0.37907624447954014,0.13297664483610677
1996-10-28,10.36,11.33,10.32,11.2,1813649,10.606,9.822999999999999,9.877737609769941,9.402083353344636,0.47565425642530457,0.20151216715394632
1996-10-29,11.48,11.5,10.5,10.5,1768240,10.645999999999999,10.004999999999999,9.97347028518995,9.483410512356144,0.4900597728338063,0.2592216882899183
1996-10-30,10.7,11.0,10.51,10.59,1756750,10.624,10.209,10.068321010545343,9.565380104033467,0.502940906511876,0.30796553193430987
1996-10-31,10.73,11.74,10.6,11.23,1786674,10.79,10.407,10.247040855076829,9.68868528151247,0.5583555735643593,0.35804354026031976
1996-11-01,11.0,11.0,10.55,10.7,1101880,10.844,10.537,10.316726877372702,9.763597482881917,0.5531293944907851,0.39706071110641283
1996-11-04,10.86,11.43,10.7,11.23,801198,10.85,10.728,10.457230434699978,9.87221989155733,0.5850105431426478,0.4346506775136598
1996-11-05,11.32,11.32,10.8,10.81,659371,10.912,10.779,10.511502675515366,9.941685084775306,0.56981759074006,0.46168406015893987
1996-11-06,10.92,10.98,10.55,10.68,816980,10.93,10.777000000000001,10.537425340820695,9.996375078495655,0.5410502623250402,0.47755730059215995
1996-11-07,10.75,11.2,10.75,11.05,577297,10.894,10.842,10.616282980694434,10.074421368977458,0.5418616117169766,0.49041816281712325
1996-11-08,11.1,11.97,11.02,11.5,937949,11.053999999999998,10.949,10.752239445202983,10.180019786090238,0.5722196591127453,0.5067784620762477
1996-11-11,11.58,11.96,11.41,11.61,775700,11.13,10.99,10.884202607479446,10.28594424637985,0.598258361099596,0.5250744418809173
1996-11-12,11.63,12.0,11.59,11.9,585979,11.348,11.13,11.040479129405686,10.405503931833195,0.6349751975724907,0.547054593019232
1996-11-13,12.02,12.03,11.53,11.53,740180,11.518,11.224,11.115790032574042,10.488799936882588,0.626990095691454,0.5630416935536764
1996-11-14,11.6,11.78,11.48,11.54,471800,11.616,11.254999999999999,11.181053104485727,10.566666608224619,0.6143864962611083,0.5733106540951628
1996-11-15,11.65,11.65,11.22,11.25,491360,11.565999999999999,11.309999999999999,11.191660319180231,10.617283896504278,0.5743764226759538,0.573523807811321
1996-11-18,11.25,11.94,11.03,11.94,648920,11.632000000000001,11.381,11.306789500844811,10.71526286713359,0.5915266337112204,0.5771243729913008
1996-11-19,12.0,12.0,11.57,11.85,836880,11.622,11.485,11.390360346868686,10.79931746956814,0.5910428773005467,0.57990807385315
1996-11-20,11.75,11.8,11.52,11.74,475721,11.664,11.591,11.444151062735042,10.868997657007537,0.5751534057275052,0.578957140228021
1996-11-21,11.73,12.46,11.39,11.39,911280,11.634,11.625,11.435820130006574,10.907590423155126,0.5282297068514481,0.5688116535527065
1996-11-22,11.27,11.45,11.01,11.3,345370,11.644000000000002,11.605,11.414924725390177,10.93665779921771,0.47826692617246813,0.5507027080766588
1996-11-25,11.3,11.6,11.3,11.59,361280,11.574,11.603,11.441859383022457,10.985053517794174,0.4568058652282829,0.5319233395069836
1996-11-26,11.6,11.91,11.3,11.42,372400,11.488000000000001,11.555,11.438496401019002,11.017271775735347,0.4212246252836547,0.5097835966623178
1996-11-27,11.43,11.9,11.43,11.75,273660,11.49,11.577000000000002,11.486420031631463,11.071547940495691,0.4148720911357717,0.4908012955570086
