date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
2010-05-10,63.5,64.5,59.2,62.0,2253290,66.598,68.25200000000001,69.2877047146242,73.43790768385472,-4.15020296923052,-3.0846579715034608
2010-05-11,63.6,63.6,59.0,59.2,1731674,64.77600000000001,66.672,67.73575014314355,72.38324785542103,-4.6474977122774845,-3.3972259196582657
2010-05-12,58.48,61.0,57.18,60.3,2034523,62.556,65.59,66.59178858265993,71.48819245872318,-4.896403876063246,-3.6970615109392617
2010-05-13,60.6,60.9,57.28,60.8,2055246,61.3,64.911,65.70074418532764,70.69647449881775,-4.995730313490114,-3.9567952714494323
2010-05-14,60.4,62.3,59.0,61.9,1800793,60.839999999999996,64.431,65.11601431066184,70.04488379520161,-4.928869484539774,-4.151210114067501
2010-05-17,60.5,61.29,57.0,57.02,1840558,59.84400000000001,63.221000000000004,63.870473647483095,69.08007758814965,-5.209603940666554,-4.362888879387311
2010-05-19,57.65,62.7,57.5,60.51,3408179,60.10600000000001,62.44100000000001,63.353477701716464,68.4452570260645,-5.091779324348032,-4.508666968379456
2010-05-20,59.6,62.26,59.4,59.81,2146289,60.008,61.282,62.80832728606778,67.80560835746712,-4.9972810713993425,-4.606389788983433
2010-05-21,57.4,65.58,57.32,65.01,3815531,60.85,61.075,63.14704616513428,67.598526256914,-4.451480091779722,-4.575407849542691
2010-05-24,65.2,68.87,64.44,67.4,3784420,61.95,61.395,63.80134675511362,67.5838206082537,-3.7824738531400826,-4.416821050262169
2010-05-25,66.9,67.6,65.0,66.6,2585120,63.86600000000001,61.855,64.23190879278845,67.51094500764232,-3.2790362148538748,-4.18926408318051
2010-05-26,66.7,67.18,64.4,64.69,1885669,64.702,62.40400000000001,64.30238436312868,67.30198611818733,-2.9996017550586487,-3.951331617556138
2010-05-27,64.65,67.16,62.9,66.63,2277169,66.066,63.037,64.6604790764935,67.25220936869196,-2.591730292198463,-3.679411352484603
2010-05-28,67.23,67.6,65.0,65.7,1745490,66.20400000000001,63.527,64.82040537241758,67.137230896937,-2.316825524519416,-3.4068941868915656
2010-05-31,65.47,66.22,62.75,62.75,1984872,65.274,63.612,64.50188146896872,66.81225083049722,-2.310369361528501,-3.1875892218189525
2010-06-01,61.9,62.1,57.36,59.73,2065169,63.89999999999999,63.882999999999996,63.76774585835815,66.2876396578678,-2.519893799509653,-3.0540501373570925
2010-06-02,59.55,61.7,58.52,61.7,1274025,63.302,64.002,63.44963111091843,65.94781449802574,-2.4981833871073036,-2.9428767873071346
2010-06-03,61.88,63.57,60.0,60.25,1881968,62.025999999999996,64.046,62.957380170777135,65.52575416483865,-2.56837399406151,-2.8679762286580095
2010-06-04,59.9,62.1,59.2,61.9,1625829,61.266000000000005,63.735,62.79470629834989,65.257179782258,-2.46247348390812,-2.7868756797080314
2010-06-07,60.0,66.25,59.21,65.73,3551736,61.862,63.568000000000005,63.2462899447576,65.29220350209074,-2.0459135573331437,-2.6386832552330537
2010-06-08,65.73,65.88,63.7,64.7,2229152,62.855999999999995,63.378,63.46993764556412,65.24833657600995,-1.7783989304458245,-2.466626390275608
2010-06-09,64.75,68.5,64.75,65.99,3583305,63.714,63.507999999999996,63.85763954624657,65.30327460741661,-1.4456350611700444,-2.2624281244544955
2010-06-10,65.9,68.48,65.4,68.02,2957981,65.268,63.647000000000006,64.49800269297786,65.50451352538575,-1.0065108324078835,-2.0112446660451733
2010-06-11,69.24,73.95,68.55,70.75,4584597,67.03800000000001,64.152,65.45984843251973,65.89306807906088,-0.4332196465411471,-1.6956396621443681
2010-06-17,71.2,71.46,64.92,65.24,3091571,66.94,64.401,65.42602559674746,65.84469266579711,-0.418667069049647,-1.440245143525424
2010-06-18,64.4,64.98,60.37,61.15,2129752,66.23,64.543,64.76817550494016,65.49693765351584,-0.728762148575683,-1.2979485445354757
2010-06-21,60.5,62.88,57.38,62.46,5267999,65.524,64.619,64.41307158110321,65.27197930881097,-0.8589077277077592,-1.2101403811699325
2010-06-22,61.38,63.86,61.18,62.12,2912447,64.34400000000001,64.806,64.06029133785657,65.03849936001016,-0.9782080221535949,-1.163753909366665
2010-06-23,61.6,65.45,61.45,65.05,3146801,63.20399999999999,65.12100000000001,64.21255420895555,65.03935125926867,-0.8267970503131181,-1.0963625375559556
2010-06-24,64.6,65.87,63.85,64.35,2140219,63.025999999999996,64.98299999999999,64.23369971527008,64.98828820302654,-0.7545884877564646,-1.0280077275960573
2010-06-25,63.75,65.2,60.8,62.75,2547322,63.346000000000004,64.78799999999998,64.00543822061314,64.82248907687642,-0.817050856263279,-0.9858163533295017
2010-06-28,62.31,63.45,60.5,60.8,2376031,63.013999999999996,64.269,63.51229387898035,64.52452692303372,-1.0122330440533673,-0.9910996914742748
2010-06-29,60.6,61.24,54.8,54.8,4069436,61.55,62.947,62.17194097452184,63.80419159540159,-1.632250620879752,-1.1193298773553702
2010-06-30,53.33,54.85,52.1,54.14,2315163,59.367999999999995,61.286,60.93625774767232,63.08832555129777,-2.1520678036254495,-1.325877462609386
2010-07-01,53.5,54.48,51.5,51.52,2104582,56.802,59.914,59.48760270956889,62.23141254749794,-2.7438098379290494,-1.6094639376733189
2010-07-02,51.8,52.0,47.65,50.78,2489661,54.408,58.876999999999995,58.14797152348137,61.38315976620179,-3.235188242720426,-1.9346087986827403
2010-07-05,49.5,49.89,47.51,48.87,1615465,52.022000000000006,57.51800000000001,56.720591289099616,60.456259042779436,-3.73566775367982,-2.294820589682156
2010-07-06,48.51,50.99,48.01,50.35,1975819,51.132,56.340999999999994,55.74050032154583,59.70764726183281,-3.9671469402869803,-2.629285859803121
2010-07-07,50.38,51.45,49.38,51.31,1884667,50.565999999999995,54.967,55.05888488746186,59.08559931651186,-4.026714429050003,-2.9087715736524973
2010-07-08,51.66,51.9,49.61,50.92,1813124,50.446000000000005,53.624,54.42213336631388,58.48074010788135,-4.058606741567473,-3.1387386072354926
2010-07-09,50.97018611,53.06842698,50.0967557,52.58653434,2006292,50.807306868,52.607653434,54.13973351611175,58.044132273223475,-3.9043987571117285,-3.2918706372107396
2010-07-12,52.59657377,53.208979,52.09460227,52.49617947,1457551,51.532542762000006,51.777271381000006,53.88687904747917,57.63317280631803,-3.74629375883886,-3.3827552615363636
2010-07-13,52.1046417,52.1046417,49.96624311,51.201093,1747745,51.702761362000004,51.417380681,53.473681194020834,57.156722450294474,-3.68304125627364,-3.442812460483819
2010-07-14,51.58259134,52.205036,50.85975238,51.18101414,1302915,51.67696419,51.121482095000005,53.12096318570994,56.714077390272664,-3.593114204562724,-3.4728728092996
2010-07-15,51.18101414,51.59263077,49.193207,49.48435047,1214523,51.389834283999996,50.917917142,52.56148430636995,56.17854206284506,-3.6170577564751127,-3.5017097987347023
2010-07-16,49.21328586,49.84576995,48.22942172,49.4943899,1073261,50.771405396,50.789356132,52.08962362846688,55.683419680412094,-3.593796051945212,-3.5201270493768044
2010-07-19,48.70127493,51.18101414,48.70127493,50.78947637,1129017,50.430064776,50.981303769,51.88960097331813,55.32090536112231,-3.4313043878041753,-3.5023625170622785
2010-07-20,50.78947637,52.58653434,50.78947637,52.51625833,1682530,50.693097842,51.197929602,51.98600979742304,55.113153729187324,-3.1271439317642873,-3.42731880000268
2010-07-21,52.7070075,54.0121334,52.15483885,52.26527258,2331813,50.909949530000006,51.293456860000006,52.02897330243488,54.90219956998826,-2.8732262675533846,-3.316500293512821
2010-07-22,52.0042474,52.86763838,51.32156616,52.6066132,1513430,51.534402076000006,51.462118180000004,52.11784097898336,54.732156135174314,-2.614315156190955,-3.176063266048448
2010-07-23,52.88771724,53.86154195,52.25523315,53.16882128,1854666,52.269288352000004,51.520346874000005,52.27953025606284,54.61635355330955,-2.33682329724671,-3.0082152722881004
