date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
2017-03-02,38.9,41.85,38.87,41.18,17492863,40.083999999999996,38.563,38.569668301007134,37.40815284742621,1.1615154535809253,0.5335004711973315
2017-03-03,40.8,41.43,39.63,40.52,10563176,40.38,38.89,38.86971933162142,37.638660043913156,1.2310592877082627,0.6730122344995177
2017-03-06,40.25,41.19,39.69,41.08,9775117,40.467999999999996,39.395,39.20976251137197,37.893574114734406,1.316188396637564,0.801647466927127
2017-03-07,40.84,42.2,40.8,41.2,12530202,40.666000000000004,39.867000000000004,39.51595289423782,38.13849455068001,1.3774583435578123,0.916809642253264
2017-03-08,40.93,41.17,40.38,40.84,7614131,40.964000000000006,40.358000000000004,39.719652448970464,38.33860606544445,1.3810463835260123,1.0096569905078137
2017-03-09,40.91,40.99,38.88,39.1,10258311,40.548,40.316,39.624321302975005,38.39500561615227,1.229315686822737,1.0535887297707984
2017-03-10,38.81,39.75,38.8,39.4,5999947,40.324,40.352,39.58981033328654,38.46944964458543,1.120360688701112,1.0669431215568612
2017-03-13,39.03,39.95,38.06,39.19,7038736,39.946000000000005,40.20700000000001,39.52830105124246,38.52282374498651,1.0054773062559477,1.0546499584966784
2017-03-14,39.21,43.11,39.21,43.11,10693314,40.327999999999996,40.497,40.07933165874362,38.862614578691215,1.2167170800524048,1.0870633828078238
2017-03-15,43.85,43.98,41.6,42.73,21428839,40.706,40.835,40.48712678816768,39.149087572862236,1.338039215305443,1.1372585493073477
2017-03-16,42.67,43.96,42.24,43.15,18133531,41.516,41.032,40.896799589988035,39.44545145635392,1.451348133634113,1.2000764661727008
2017-03-17,42.98,43.79,41.21,41.32,13283520,41.9,41.111999999999995,40.96190734537449,39.58430690403141,1.377600441343084,1.2355812612067774
2017-03-20,40.91,42.4,40.5,42.21,8704924,42.504,41.225,41.15392159993226,39.77880268891797,1.3751189110142903,1.26348879116828
2017-03-21,42.0,42.35,41.48,42.28,7539805,42.338,41.333,41.32716443071191,39.96407656381294,1.3630878668989723,1.2834086063144183
2017-03-22,41.84,43.2,41.57,42.83,10632209,42.358,41.532000000000004,41.55836990291008,40.17636718871568,1.3820027141943996,1.3031274278904146
2017-03-23,42.61,42.87,39.86,41.52,10346603,42.032,41.774,41.55246684092391,40.27589554510711,1.276571295816801,1.2978162014756918
2017-03-24,41.23,42.2,41.02,41.68,6112661,42.104,42.002,41.572087326935616,40.37990328250658,1.192184044429034,1.2766897700663602
2017-03-27,41.75,42.29,41.28,42.0,5524855,42.062,42.283,41.6379200458686,40.499910446765355,1.138009599103242,1.2489537358737366
2017-03-28,41.8,41.95,39.93,39.98,7076702,41.602,41.97,41.38285542342727,40.46139856181977,0.9214568616075027,1.1834543610204897
2017-03-29,39.58,39.94,36.89,37.02,9052229,40.44,41.399,40.71164689674615,40.20648014983312,0.5051667469130336,1.0477968381989986
