date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
2009-12-16,52.01,52.09,50.6,50.8,1575530,52.426,54.351,53.531562889288935,52.68445007086276,0.8471128184261758,1.9897010134568762
2009-12-17,50.89,51.2,48.15,48.27,1486636,51.162,53.217999999999996,52.72209167555218,52.35745376931737,0.36463790623481174,1.6646883920124633
2009-12-18,48.2,49.86,46.55,49.0,1947586,50.501999999999995,52.69500000000001,52.14946218700569,52.108753490108676,0.0407086968970134,1.3398924529893734
2009-12-21,48.51,49.58,48.35,49.15,916997,49.922,52.08299999999999,51.68800646592789,51.88958656491544,-0.2015800989875487,1.031597942593989
2009-12-22,49.57,49.57,46.67,46.67,1034290,48.778,51.15,50.916005471169754,51.50295052306985,-0.5869450519000949,0.7078893436951721
2009-12-23,46.51,48.19,46.51,47.6,917703,48.138,50.282,50.40585078329748,51.213843076916525,-0.8079922936190442,0.4047130162323288
2009-12-24,46.99,48.75,46.6,48.72,1186890,48.228,49.695,50.14648912432864,51.02911396010789,-0.8826248357792537,0.14724544583001226
2009-12-25,48.39,48.4,46.9,47.1,1060278,47.848,49.175,49.67779848981654,50.73806848158138,-1.0602699917648408,-0.0942576416889584
2009-12-28,47.2,48.2,47.1,47.65,755537,47.548,48.735,49.365829491383224,50.509322668130906,-1.1434931767476826,-0.30410474870070325
2009-12-29,47.8,48.2,46.36,47.14,856216,47.641999999999996,48.21,49.02339418501657,50.25974321123232,-1.2363490262157484,-0.4905536042037123
2009-12-30,47.0,48.96,47.0,48.13,1152064,47.748000000000005,47.943,48.885948925783254,50.10198445484474,-1.216035529061486,-0.635649989175267
2009-12-31,48.46,49.06,47.8,48.8,878657,47.763999999999996,47.995999999999995,48.87272601412429,50.00554116189328,-1.1328151477689872,-0.7350830208940111
2010-01-04,48.97,49.19,48.55,48.77,740314,48.098,47.973,48.85692201195132,49.914019594345625,-1.0570975823943058,-0.79948593319407
2010-01-05,48.95,51.48,48.29,51.0,1850184,48.768,48.158,49.186626317804965,49.99446258735706,-0.807836269552098,-0.8011560004656756
2010-01-06,50.89,50.89,49.68,49.74,971079,49.288,48.464999999999996,49.27176073045035,49.975613506812095,-0.7038527763617424,-0.7816953556448889
2010-01-07,49.95,49.95,48.41,48.58,928957,49.378,48.563,49.16533600268876,49.87223472852972,-0.7068987258409578,-0.7667360296841027
2010-01-08,48.23,48.39,46.71,47.23,1136816,49.064,48.414,48.8675920022751,49.67651363752752,-0.8089216352524176,-0.7751731507977657
2010-01-11,46.99,48.19,46.5,47.4,921556,48.79,48.443999999999996,48.6418086173097,49.50788299771067,-0.866074380400967,-0.793353396718406
2010-01-12,47.4,48.54,47.1,48.44,797391,48.278,48.523,48.61076113772359,49.4287805534358,-0.8180194157122074,-0.7982866005171663
2010-01-13,47.89,50.1,47.06,49.35,1397010,48.199999999999996,48.744,48.72449019345842,49.422944956885,-0.6984547634265752,-0.7783202330990481
2010-01-14,49.99,52.5,49.41,51.52,1950890,48.788,49.083000000000006,49.15456862523405,49.57828236748611,-0.4237137422520618,-0.7073989349296508
2010-01-15,51.55,52.15,50.58,51.06,919192,49.554,49.309000000000005,49.44771191365958,49.68803922915381,-0.24032731549422692,-0.613984611042566
2010-01-18,51.3,51.71,50.69,51.2,520082,50.314,49.55200000000001,49.71729469617349,49.80003632329056,-0.08274162711707334,-0.5077360142574674
2010-01-19,51.01,51.24,49.6,50.08,874495,50.642,49.46,49.773095512146796,49.82077437341719,-0.04767886127039134,-0.41572458366005216
2010-01-20,50.0,50.3,46.91,47.1,1123272,50.192,49.196000000000005,49.3618500487396,49.61923553094184,-0.25738548220224544,-0.3840567633684908
2010-01-21,47.2,48.28,47.2,47.63,529544,49.414,49.101,49.095411579702734,49.47188475087208,-0.3764731711693443,-0.3825400449286615
2010-01-22,47.29,47.29,44.11,44.8,1528341,48.162,48.858000000000004,48.434579028979236,49.12581921377044,-0.6912401847912051,-0.4442800729011702
2010-01-25,44.49,44.6,43.01,43.51,796699,46.624,48.46900000000001,47.67695148605935,48.709832605343,-1.0328811192836511,-0.5620002821776664
2010-01-26,44.1,44.8,43.3,43.6,570776,45.327999999999996,47.985,47.04972818051176,48.33132648642871,-1.2815983059169511,-0.7059198869255233
2010-01-27,43.7,44.5,43.6,43.7,512792,44.648,47.42,46.53438538350995,47.988265265211766,-1.4538798817018161,-0.8555118858807819
2010-01-28,43.78,44.6,42.25,44.0,1092296,43.922000000000004,46.668000000000006,46.14447993989303,47.692838208529416,-1.5483582686363846,-0.9940811624319024
2010-01-29,43.72,44.99,43.18,44.11,991806,43.784000000000006,45.973,45.83148302606333,47.42744278567538,-1.5959597596120503,-1.114456881867932
2010-02-01,41.0,43.85,39.89,40.8,4700235,43.242000000000004,44.933,45.05740871436128,46.936521097847574,-1.8791123834862944,-1.2673879821916043
2010-02-02,41.0,41.39,40.51,40.82,1210340,42.686,44.007,44.40549968138262,46.483445460969975,-2.0779457795873526,-1.4294995416707539
2010-02-03,40.88,41.3,39.01,40.35,1297607,42.016,43.332,43.7815766534776,46.029116167564794,-2.247539514087194,-1.5931075361540419
2010-02-04,40.6,41.46,40.6,41.1,995702,41.436,42.678999999999995,43.369026399096434,45.66399645144888,-2.294970052352447,-1.7334800393937229
2010-02-05,40.05,41.67,40.02,41.0,808132,40.814,42.299,43.00456079923544,45.31851523282304,-2.313954433587597,-1.8495749182324976
2010-02-08,40.85,43.14,40.85,42.7,1623240,41.194,42.218,42.95770529166076,45.12455114150281,-2.166845849842055,-1.913029104554409
2010-02-09,42.5,43.24,42.31,42.85,472136,41.6,42.143,42.94113524678987,44.956065871761865,-2.0149306249719956,-1.9334094086379263
2010-02-10,43.28,44.84,43.01,44.6,1126056,42.45,42.233000000000004,43.196345208822194,44.92969062200173,-1.733345413179535,-1.893396609546248
