date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
2018-11-15,46.58,49.28,46.08,48.42,7909932,46.839999999999996,45.929,45.85926396730691,45.24820309108941,0.6110608762175005,0.003019378559212132
2018-11-16,48.19,48.58,47.53,47.9,4874760,47.28,46.26899999999999,46.173223356952,45.44463249174945,0.7285908652025483,0.1481336758878794
2018-11-19,48.43,49.3,47.63,48.26,4753152,47.612,46.577000000000005,46.494265917420925,45.65317823310134,0.8410876843195823,0.28672447757422
2018-11-20,47.2,48.22,45.68,45.82,4359472,47.36,46.829,46.390532699356164,45.66553540101976,0.7249972983364046,0.3743790417266569
2018-11-21,45.3,46.28,44.7,46.08,3132525,47.296,46.837,46.34275843791676,45.696236482425704,0.6465219554910533,0.4288076244795362
2018-11-22,45.92,46.38,44.8,45.04,3120845,46.62,46.730000000000004,46.14233406285264,45.647626372616394,0.49470769023624683,0.44198763763087834
2018-11-23,44.99,45.75,43.65,44.97,3961987,46.034,46.657,45.961974976259924,45.59743182649666,0.3645431497632643,0.42649874005735555
2018-11-26,44.99,45.48,43.38,44.25,3229533,45.232,46.422,45.69859421068148,45.49762206157098,0.20097214911049832,0.3813934218679841
2018-11-27,44.75,44.97,43.8,44.6,2434022,44.988,46.174,45.52957971673048,45.43113153849165,0.0984481782388329,0.3248043731421538
2018-11-28,44.3,45.44,44.3,45.12,2883256,44.796,46.04600000000001,45.4665674526181,45.40808475786264,0.05848269475546175,0.2715400374648154
2018-11-29,45.38,45.47,41.3,41.3,5030351,44.048,45.333999999999996,44.82555707529224,45.10378218320615,-0.27822510791391153,0.16158700838907003
2018-11-30,41.05,41.38,39.72,41.02,3263836,43.258,44.646,44.24008675601651,44.801279799264954,-0.5611930432484442,0.017030998061567187
2018-12-03,42.27,43.88,42.01,43.29,3898900,43.066,44.148999999999994,44.0939195627832,44.68933314746755,-0.5954135846843513,-0.10545791848761651
2018-12-04,43.29,43.44,42.33,42.83,2546411,42.712,43.85,43.899470399278094,44.55160476617366,-0.6521343668955666,-0.21479320816920652
2018-12-05,41.86,42.83,41.41,42.2,2322638,42.128,43.462,43.63801341477377,44.377411820531165,-0.7393984057573917,-0.31971424768684353
2018-12-06,41.95,42.47,41.3,41.48,1566125,42.164,43.105999999999995,43.30601135096242,44.16278872271404,-0.8567773717516189,-0.42712687249979864
2018-12-07,41.7,41.79,40.96,41.06,1332296,42.172000000000004,42.714999999999996,42.96047114312205,43.93295252103152,-0.9724813779094674,-0.5361977735817324
