date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
2019-10-17,78.7,80.18,77.1,79.71,4098996,76.02799999999999,74.92999999999999,75.84269205479059,72.47155954866507,3.3711325061255195,4.072900984925689
2019-10-18,79.0,82.87,78.53,79.5,5829416,77.332,75.176,76.40535481559203,72.99218476728247,3.413170048309567,3.9409547976024646
2019-10-21,79.0,79.01,72.01,73.6,4958709,77.24199999999999,75.014,75.9737617670394,73.03720811785414,2.936553649185271,3.740074567919026
2019-10-22,73.3,76.5,73.3,75.46,2902064,77.514,75.44,75.89472149518718,73.21667418319828,2.678047311988905,3.527669116733002
2019-10-23,75.83,79.5,75.03,76.77,4135171,77.008,75.943,76.02937972669685,73.47988350296137,2.549496223735474,3.332034538133496
2019-10-24,75.97,78.76,74.5,77.65,3510052,76.596,76.312,76.27870592258964,73.78878102126053,2.489924901329104,3.163612610772618
2019-10-25,77.01,79.88,76.67,78.18,4302990,76.33200000000001,76.832,76.5712127037297,74.11405650116716,2.457156202562544,3.022321329130603
2019-10-28,74.53,76.8,74.18,75.88,4683332,76.788,77.015,76.46487228777129,74.24486713071033,2.220005157060953,2.861858094716673
2019-10-29,75.1,75.59,70.99,72.0,4951588,76.096,76.80499999999999,75.7779688588834,74.07858067658364,1.6993881822997565,2.6293641122332896
2019-10-30,72.5,73.7,72.08,73.16,3030870,75.374,76.191,75.37520441905518,74.01053766350337,1.3646667555518093,2.3764246408969933
2019-10-31,72.5,73.15,69.5,69.79,4153679,73.80199999999999,75.199,74.515942200739,73.69790524398461,0.8180369567543977,2.0647471040684744
2019-11-01,69.39,73.0,68.58,72.3,3837014,72.626,74.479,74.17502801600993,73.59435670739316,0.5806713086167719,1.7679319449781339
2019-11-04,72.65,73.43,71.35,71.9,3292723,71.83,74.309,73.82502370585456,73.46884880314181,0.3561749027127519,1.4855805365250574
2019-11-05,72.3,74.79,72.0,73.96,4567257,72.22200000000001,74.159,73.84578928956924,73.50523037327946,0.34055891628977975,1.2565762124780018
2019-11-06,73.6,75.5,71.01,71.34,4162527,71.858,73.61600000000001,73.46028324502012,73.34484293822172,0.11544030679840489,1.0283490313420824
2019-11-07,70.22,71.97,70.02,70.9,2343373,72.08,72.941,73.06639351501703,73.1637434613164,-0.09734994629937432,0.8032092358137911
2019-11-08,71.28,71.83,70.41,70.81,2444033,71.782,72.204,72.71925605116826,72.98939209381149,-0.2701360426432302,0.5885401801223868
2019-11-11,69.99,69.99,65.56,66.7,3770376,70.742,71.286,71.79321665868083,72.5235111979736,-0.7302945392927711,0.3247732362393552
2019-11-12,67.0,67.0,63.66,65.65,3043978,69.08,70.651,70.84810640349917,72.01436222034593,-1.166255816846757,0.026567425622132768
2019-11-13,64.72,65.2,63.69,64.15,2127729,67.64200000000001,69.75000000000001,69.81762849526854,71.43181687069068,-1.6141883754221453,-0.30158373458672283
2019-11-14,64.44,65.7,64.32,65.1,2266898,66.482,69.28099999999999,69.09183949599645,70.96279339878767,-1.8709539027912143,-0.6154577682276211
2019-11-15,64.6,64.6,61.81,62.11,3849442,64.742,68.262,68.01771034276624,70.3070309248034,-2.2893205820371634,-0.9502303309895296
2019-11-18,62.5,63.0,61.1,63.0,2493462,64.002,67.372,67.24575490541758,69.76576937481796,-2.5200144694003797,-1.2641871586716995
2019-11-19,62.86,64.49,62.47,64.31,2528636,63.734,66.40700000000001,66.7941003045841,69.36163831001663,-2.5675380054325245,-1.5248573280238644
2019-11-20,64.31,64.31,62.51,62.79,2468958,63.462,65.55199999999999,66.17808487310963,68.87485028705244,-2.6967654139428134,-1.7592389452076542
2019-11-21,62.6,64.05,61.37,63.95,2510627,63.232000000000006,64.857,65.83530258493892,68.51004656208559,-2.674743977146676,-1.9423399515954585
2019-11-22,63.84,64.4,61.86,62.07,2248925,63.224000000000004,63.98299999999999,65.25602526417909,68.03300607600518,-2.7769808118260926,-2.109268123641585
2019-11-25,61.92,61.92,58.88,59.35,2407030,62.49400000000001,63.248000000000005,64.34740599276692,67.38982044074554,-3.042414447978615,-2.2958973885089913
2019-11-26,59.2,60.18,59.01,59.62,1470216,61.556,62.645,63.62011276311047,66.8142781858755,-3.1941654227650247,-2.475550995360198
2019-11-27,59.67,60.3,58.1,58.46,1585696,60.69,62.076,62.82624926109347,66.19544276469954,-3.3691935036060627,-2.654279497009371
2019-11-28,58.32,58.99,57.84,58.57,1499085,59.614,61.423,62.17144168246371,65.63059515249957,-3.459153470035858,-2.8152542916146683
2019-11-29,58.4,58.42,57.2,58.09,1527593,58.818000000000005,61.021,61.54352757746929,65.07203254861071,-3.528504971141416,-2.9579044275200177
2019-12-02,58.08,58.88,57.8,58.52,1320774,58.652,60.573,61.078369488627864,64.58669680426917,-3.508327315641303,-3.0679890051442746
2019-12-03,58.28,61.65,57.7,60.98,2958180,58.924,60.239999999999995,61.063235721146654,64.319534078027,-3.2562983568803503,-3.1056508754914898
