date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
1996-07-12,9.86,10.19,9.71,10.0,701336,9.98,10.205,10.01593452673358,9.788627687493204,0.2273068392403772,0.30337487910106314
1996-07-15,9.91,10.35,9.8,9.83,696100,9.99,10.143,9.987329214928415,9.791692303234449,0.1956369116939669,0.2818272856196439
1996-07-16,9.83,9.99,9.61,9.84,903460,9.940000000000001,10.087,9.964663181862505,9.795270651143008,0.169392530719497,0.2593403346396145
1996-07-17,9.98,10.2,9.85,9.99,1412800,9.928,10.02,9.968561153883659,9.809695047354637,0.15886610652902178,0.23924548901749593
1996-07-18,9.99,10.17,9.9,10.0,642200,9.931999999999999,9.974,9.97339789944002,9.823791710513554,0.14960618892646593,0.22131762899928992
1996-07-19,10.08,10.1,9.88,10.03,1129439,9.937999999999999,9.959,9.982105914910786,9.839066398623661,0.14303951628712497,0.20566200645685692
1996-07-22,10.2,10.48,10.15,10.4,2028700,10.052,10.021,10.046397312616818,9.880617035762649,0.16578027685416963,0.19768566053631947
1996-07-23,10.41,10.48,10.15,10.2,1022459,10.124,10.032,10.070028495291155,9.904275033113564,0.1657534621775909,0.19129922086457377
1996-07-24,10.3,10.5,10.15,10.39,1111502,10.204,10.065999999999999,10.119254880630978,9.940254660290337,0.17900022034064023,0.18883942075978705
1996-07-25,10.5,10.94,10.41,10.58,1963331,10.32,10.126,10.190138745149289,9.987643203972535,0.20249554117675395,0.19157064484318043
1996-07-26,10.58,10.78,10.02,10.02,1130700,10.318000000000001,10.128,10.16396355358786,9.990040003678272,0.17392354990958836,0.18804122585646202
1996-07-29,10.18,10.58,10.16,10.44,623702,10.326,10.189,10.206430699189728,10.023370373776178,0.18306032541354966,0.18704504576787956
1996-07-30,10.54,10.56,10.16,10.17,699020,10.319999999999999,10.222,10.200825976237462,10.034231827570535,0.16659414866692757,0.18295486634768915
1996-07-31,10.11,10.36,10.01,10.14,399584,10.27,10.237,10.191468133739392,10.042066507009755,0.1494016267296363,0.17624421842407859
1996-08-01,10.0,10.14,9.95,10.05,354130,10.164,10.242,10.169703805471793,10.042654173157182,0.12704963231461086,0.16640530120218505
1996-08-02,10.18,10.2,9.86,9.95,311300,10.15,10.234,10.135903220014594,10.035790901071465,0.100112318943129,0.15314670475037384
1996-08-05,10.0,10.12,9.98,10.05,235700,10.072,10.199,10.122687340012348,10.036843426918024,0.08584391309432426,0.13968614641916394
1996-08-06,10.05,10.2,9.98,10.13,360100,10.064,10.192,10.123812364625833,10.043743913812985,0.0800684508128473,0.12776260729790062
1996-08-07,10.15,10.2,10.01,10.15,398500,10.066,10.168000000000001,10.127841231606475,10.051614735012024,0.07622649659445102,0.1174553851572107
1996-08-08,10.15,10.26,10.05,10.18,438700,10.092,10.128,10.13586565751317,10.061124754640762,0.0747409028724082,0.10891248870025019
1996-08-09,10.18,10.5,10.1,10.35,596800,10.172,10.161,10.168809402511144,10.082522920963669,0.08628648154747509,0.10438728726969518
1996-08-12,10.6,11.0,10.45,10.74,2027699,10.309999999999999,10.190999999999999,10.25668487904789,10.131224926818211,0.12545995222967932,0.108601820261692
1996-08-13,10.75,10.78,10.27,10.49,781300,10.382,10.223,10.292579513040522,10.157800858165011,0.134778654875511,0.1138371871844558
1996-08-14,10.49,10.5,10.35,10.4,387290,10.431999999999999,10.248999999999999,10.309105741803519,10.175741535337973,0.13336420646554537,0.11774259104067372
1996-08-15,10.41,10.46,10.3,10.33,309400,10.462,10.277,10.312320243064516,10.187168088275902,0.12515215478861386,0.11922450379026175
1996-08-16,10.28,10.35,10.02,10.18,487300,10.428,10.3,10.291963282593052,10.186637118773984,0.10532616381906834,0.11644483579602308
1996-08-19,10.0,10.15,9.68,10.0,381495,10.280000000000001,10.295,10.247045854501813,10.172812147012948,0.07423370748886526,0.10800261013459152
1996-08-20,10.05,10.3,10.01,10.08,347400,10.198,10.290000000000001,10.221346492270765,10.165937173160136,0.05540931911062863,0.09748395192979895
1996-08-21,10.2,10.33,9.99,10.08,478200,10.134,10.283,10.199600878075263,10.159571456629756,0.040029421445506586,0.08599304583294047
1996-08-22,10.25,10.25,9.8,9.9,391000,10.047999999999998,10.255,10.153508435294453,10.140343941323849,0.013164493970604596,0.07142733546047329
1996-08-23,9.9,10.0,9.25,9.68,514800,9.947999999999999,10.187999999999999,10.080660983710692,10.106244390114675,-0.02558340640398349,0.052025187087581935
1996-08-26,9.5,10.04,8.43,8.55,1148700,9.658,9.969,9.845174678524431,9.990967027883958,-0.14579234935952634,0.012461679798160277
1996-08-27,8.45,8.45,7.61,8.0,997250,9.242,9.719999999999999,9.561301651059134,9.843487988781442,-0.28218633772230817,-0.04646792370593341
1996-08-28,8.0,8.73,8.0,8.49,589650,8.924000000000001,9.529,9.396486012434652,9.743229619242076,-0.3467436068074239,-0.10652306032623152
1996-08-29,8.48,8.68,7.66,8.68,476750,8.68,9.364,9.286257395137014,9.664471869668589,-0.37821447453157475,-0.16086134316730016
1996-08-30,8.05,8.44,7.85,8.24,1134090,8.392,9.17,9.125294718962088,9.558955434878323,-0.43366071591623445,-0.21542121771708703
1996-09-02,8.1,8.25,7.93,8.19,1106599,8.32,8.989,8.981403223737152,9.45755132859104,-0.4761481048538876,-0.26756659514444714
1996-09-03,8.19,8.3,8.05,8.05,510900,8.33,8.786,8.838110420085282,9.353288267213925,-0.5151778471286423,-0.3170888455412862
1996-09-04,7.95,8.17,7.9,8.13,496190,8.258,8.591,8.729170355456777,9.262674321494375,-0.533503966037598,-0.36037186964054857
1996-09-05,8.05,8.35,8.05,8.1,1007500,8.142,8.411,8.632374916155735,9.176550297679977,-0.5441753815242425,-0.39713257201728736
1996-09-06,8.08,8.15,7.9,7.96,581225,8.086,8.239,8.528932621362545,9.086435460814794,-0.5575028394522494,-0.4292066255042798
1996-09-09,7.88,7.95,7.63,7.74,493930,7.9959999999999996,8.158000000000001,8.407558371922153,8.986699500754439,-0.5791411288322852,-0.45919352616988085
1996-09-10,7.65,7.7,7.53,7.55,403551,7.896000000000001,8.113000000000001,8.275626314703361,8.88027731551337,-0.6046510008100086,-0.4882850210979064
1996-09-11,7.55,7.6,7.39,7.53,453450,7.776000000000001,8.017,8.160914573979767,8.78025677362349,-0.6193421996437234,-0.5144964568070698
1996-09-12,7.53,7.62,7.37,7.38,500949,7.632,7.8870000000000005,8.040773870290572,8.67653404965138,-0.6357601793608083,-0.5387492013178174
1996-09-13,7.38,7.58,7.35,7.52,281255,7.544,7.8149999999999995,7.960654813322791,8.590864860788315,-0.6302100474655239,-0.5570413705473587
1996-09-16,7.52,7.52,7.41,7.45,252915,7.486,7.741,7.882092534350054,8.506356352581774,-0.6242638182317197,-0.5704858600842309
1996-09-17,7.45,7.5,7.41,7.49,321144,7.474000000000001,7.6850000000000005,7.821770605988507,8.431070696834976,-0.6093000908464683,-0.5782487062366783
1996-09-18,7.49,7.6,7.41,7.45,208400,7.458,7.616999999999999,7.764575128144122,8.358398793365717,-0.5938236652215956,-0.5813636980336618
