date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
1994-06-23,8.2,8.23,8.02,8.04,294300,8.23,8.242,8.43755527204691,9.161969465478721,-0.7244141934318122,-0.8064680489497982
1994-06-24,8.14,8.14,8.0,8.01,221000,8.11,8.168000000000001,8.371777537885846,9.07663839396178,-0.7048608560759337,-0.7861466103750253
1994-06-27,7.9,7.9,7.5,7.5,429200,7.9719999999999995,8.103,8.237657916672639,8.959850364779426,-0.722192448106787,-0.7733557779213777
1994-06-28,7.35,7.5,7.31,7.42,219000,7.8340000000000005,8.046000000000001,8.111864391030695,8.845787374795764,-0.7339229837650691,-0.765469219090116
1994-06-29,7.42,7.51,7.2,7.22,151800,7.638,7.964,7.97465448471828,8.725358680366448,-0.7507041956481677,-0.7625162144017263
1994-06-30,7.2,7.38,7.16,7.27,209100,7.484,7.856999999999999,7.866246102453929,8.617554333672636,-0.7513082312187072,-0.7602746177651225
1994-07-01,7.35,7.35,7.0,7.04,151700,7.290000000000001,7.699999999999998,7.739131317461017,8.500698457104292,-0.761567139643275,-0.760533122140753
1994-07-04,7.0,7.0,6.8,6.83,308300,7.156000000000001,7.563999999999998,7.5992649609285525,8.376943015837307,-0.7776780549087547,-0.7639621086943533
1994-07-08,6.71,6.96,6.5,6.83,334500,7.037999999999999,7.436,7.480916505401083,8.262354644293803,-0.7814381388927192,-0.7674573147340265
1994-07-11,6.83,6.85,6.55,6.55,286400,6.904000000000001,7.270999999999999,7.337698581493225,8.135513559531299,-0.7978149780380743,-0.7735288473948361
1994-07-12,6.55,6.6,6.5,6.54,129100,6.758,7.1209999999999996,7.2149757228019595,8.017327369936387,-0.8023516471344276,-0.7792934073427544
1994-07-13,6.6,6.75,6.6,6.72,263000,6.694,6.992,7.138825611601658,7.9212290462373955,-0.7824034346357376,-0.779915412801351
1994-07-14,6.75,6.92,6.7,6.74,546400,6.676,6.9159999999999995,7.077467825201403,7.833730598367959,-0.7562627731665561,-0.7751848848743921
1994-07-15,6.72,6.73,6.54,6.56,147200,6.622,6.83,6.997857390555033,7.739380183674036,-0.7415227931190023,-0.7684524665233141
1994-07-18,6.5,6.5,6.4,6.42,142500,6.596000000000001,6.75,6.908956253546567,7.6416483182167,-0.7326920646701334,-0.7613003861526779
1994-07-19,6.35,6.5,6.2,6.3,173300,6.548,6.6530000000000005,6.815270676077864,7.54226696131176,-0.7269962852338958,-0.7544395659689215
1994-07-20,6.35,6.35,6.21,6.23,92900,6.45,6.572,6.7252290336043465,7.445062001214592,-0.7198329676102455,-0.7475182462971863
1994-07-21,6.23,6.23,6.11,6.16,179200,6.3340000000000005,6.505,6.638270720742139,7.3498722233468445,-0.7116015026047053,-0.7403348975586901
1994-07-22,6.11,6.25,6.05,6.1,183200,6.241999999999999,6.432,6.555459840627964,7.257289095691522,-0.7018292550635588,-0.7326337690596638
1994-07-25,6.1,6.39,6.05,6.38,290400,6.234,6.414999999999999,6.5284660189928925,7.192304718232891,-0.6638386992399985,-0.7188747550957307
1994-07-26,6.4,6.7,6.35,6.7,1039700,6.314,6.431,6.5548558622247555,7.155837702067491,-0.6009818398427358,-0.6952961720451317
1994-07-27,6.6,6.7,6.18,6.39,949500,6.345999999999999,6.398,6.529493421882485,7.099108983395825,-0.5696155615133405,-0.6701600499387734
1994-07-28,6.26,6.34,6.01,6.04,536000,6.322,6.327999999999999,6.4541867415928715,7.020656466107246,-0.5664697245143744,-0.6494219848538936
1994-07-29,5.7,6.03,5.7,6.01,758200,6.304,6.273000000000001,6.385850319809353,6.945793024173375,-0.5599427043640226,-0.6315261287559194
1994-08-01,7.0,7.68,6.9,7.61,2748700,6.55,6.392,6.574181039838683,6.994993540901273,-0.42081250106259027,-0.5893834032172536
1994-08-02,8.0,9.0,7.9,8.0,3302600,6.81,6.562,6.793537802940424,7.069438463797475,-0.2759006608570509,-0.526686854745213
1994-08-03,7.8,9.9,7.8,9.9,3754900,7.5120000000000005,6.928999999999999,7.2714550640265125,7.279109688701365,-0.0076546246748527835,-0.42288040873114097
1994-08-04,10.15,10.2,9.0,9.65,7889600,8.234,7.2780000000000005,7.6373850541762796,7.454731193242005,0.18265386093427427,-0.3017735547980579
1994-08-05,9.7,10.1,9.55,10.1,4399200,9.052000000000001,7.678,8.016248891995314,7.650677030779635,0.3655718612156793,-0.16830447159531045
1994-08-08,10.2,10.3,9.63,9.8,3616400,9.49,8.02,8.29067213938065,7.809886139610773,0.4807859997698767,-0.038486377322273
1994-08-09,9.6,9.6,8.9,8.97,2210400,9.684000000000001,8.247,8.395184117937474,7.895820499639605,0.4993636182978687,0.06908362180175534
1994-08-10,8.9,9.85,8.7,9.85,2558500,9.674,8.593,8.619001945947092,8.040574536703337,0.5784274092437549,0.17095237929015528
1994-08-11,10.0,10.45,9.5,9.67,7217000,9.678,8.956,8.780693954262924,8.161272719169757,0.6194212350931672,0.2606461504507577
1994-08-12,9.5,10.25,9.48,9.83,2589500,9.624,9.338,8.94212565360709,8.284882147379404,0.6572435062276849,0.33996562160614313
1994-08-15,9.83,9.83,9.4,9.55,1537000,9.574000000000002,9.532,9.035644783821382,8.378594580906856,0.657050202914526,0.4033825378678197
1994-08-16,9.46,9.9,9.45,9.8,1017200,9.74,9.712,9.153237894002709,8.483883871210052,0.6693540227926569,0.4565768348527871
1994-08-17,9.72,10.25,9.72,10.25,1711900,9.82,9.747,9.3219705256946,8.614707288157456,0.707263237537143,0.5067141153896583
1994-08-18,10.5,12.0,10.3,11.8,8679000,10.246,9.962,9.703205829433891,8.850654896442089,0.852550932991802,0.575881478910087
1994-08-19,11.8,11.9,11.0,11.28,4464600,10.536,10.080000000000002,9.945789547982523,9.030606385594528,0.9151831623879954,0.6437418156056687
1994-08-22,11.35,12.1,11.15,11.75,6988100,10.975999999999999,10.275,10.223360386754443,9.232042949624562,0.9913174371298812,0.7132569399105112
1994-08-23,12.0,12.3,11.4,11.95,2110800,11.406,10.573,10.488997250330682,9.433373101504223,1.0556241488264586,0.7817303816937007
1994-08-24,12.2,12.45,11.9,12.07,4913500,11.77,10.795,10.7322284425875,9.628678797689096,1.1035496448984041,0.8460942343346414
1994-08-25,12.0,12.2,11.7,11.82,1659700,11.774,11.010000000000002,10.899577912958653,9.790998886749163,1.1085790262094903,0.8985911927096112
1994-08-26,11.82,12.15,11.58,11.62,2201800,11.842,11.189,11.010412080195783,9.926480450693669,1.0839316295021142,0.9356592800681118
1994-08-29,11.62,12.1,11.5,11.67,1689500,11.826,11.401,11.111887144781047,10.055630046938582,1.0562570978424652,0.9597788436229825
1994-08-30,11.7,12.27,11.6,11.92,1970800,11.819999999999999,11.613,11.236212199430117,10.19373152494313,1.0424806744869866,0.9763192097957833
1994-08-31,12.1,13.45,11.97,13.45,5415700,12.096,11.933,11.57679493797933,10.434936597169566,1.1418583408097636,1.0094270359985793
