time_stamp,open,high,low,close,vol
2020-09-01 04:15:00,444.3,447.36,443.51,444.59,35697.01809
2020-09-01 04:30:00,444.59,445.79,444.05,445.36,12267.1981
2020-09-01 04:45:00,445.38,445.99,444.19,445.35,11599.61674
2020-09-01 05:00:00,445.35,446.92,445.25,446.33,14161.96362
2020-09-01 05:15:00,446.33,447.0,443.0,443.34,19648.91164
2020-09-01 05:30:00,443.38,445.88,443.24,445.21,14451.48355
2020-09-01 05:45:00,445.21,455.56,445.21,455.55,57582.96643
2020-09-01 06:00:00,455.56,460.0,454.8,456.22,43307.70816
2020-09-01 06:15:00,456.23,465.0,456.21,464.19,46618.58798
2020-09-01 06:30:00,464.19,464.36,460.67,462.35,32093.1849
2020-09-01 06:45:00,462.35,466.68,461.3,463.52,29101.3847
2020-09-01 07:00:00,463.53,465.71,458.29,459.62,35121.10458
2020-09-01 07:15:00,459.6,461.12,458.8,459.76,15790.42159
2020-09-01 07:30:00,459.8,462.65,459.8,461.5,16255.504
2020-09-01 07:45:00,461.5,463.57,461.0,463.4,17767.45654
2020-09-01 08:00:00,463.4,463.9,458.9,458.91,21158.26132
2020-09-01 08:15:00,458.9,461.48,456.77,461.02,21602.61038
2020-09-01 08:30:00,461.02,462.34,460.15,460.16,10416.04254
2020-09-01 08:45:00,460.15,461.45,460.0,461.01,8409.5724
2020-09-01 09:00:00,461.01,461.39,459.12,460.77,10828.45075
2020-09-01 09:15:00,460.78,462.9,460.55,462.25,11608.93801
2020-09-01 09:30:00,462.25,469.0,461.9,467.66,33845.90626
2020-09-01 09:45:00,467.73,472.5,466.85,470.33,32864.34463
2020-09-01 10:00:00,470.33,471.79,467.32,468.54,22455.53385
2020-09-01 10:15:00,468.55,471.8,467.8,469.14,21721.1919
2020-09-01 10:30:00,469.09,470.95,467.73,469.6,14716.95556
2020-09-01 10:45:00,469.61,473.46,468.6,471.12,22593.80071
2020-09-01 11:00:00,471.13,471.3,466.35,467.17,23343.89425
2020-09-01 11:15:00,467.17,469.27,466.75,468.5,14525.96155
2020-09-01 11:30:00,468.5,471.31,468.5,471.17,14093.83945
2020-09-01 11:45:00,471.17,471.55,464.15,468.5,20769.87999
2020-09-01 12:00:00,468.54,468.65,466.5,467.83,13518.37779
2020-09-01 12:15:00,467.79,469.8,466.05,469.62,14683.66539
2020-09-01 12:30:00,469.6,471.2,469.18,470.84,13930.3903
2020-09-01 12:45:00,470.84,471.89,468.88,469.79,13571.1906
2020-09-01 13:00:00,469.8,470.77,467.46,468.25,11296.12834
2020-09-01 13:15:00,468.29,469.88,467.77,469.86,10816.11439
2020-09-01 13:30:00,469.86,471.0,468.88,469.12,12026.9731
2020-09-01 13:45:00,469.17,470.38,467.96,468.55,13106.91738
2020-09-01 14:00:00,468.55,469.16,460.55,465.43,40893.14052
2020-09-01 14:15:00,465.43,466.61,464.65,466.13,14421.23809
2020-09-01 14:30:00,466.15,468.86,465.2,468.1,14794.27705
2020-09-01 14:45:00,468.11,472.59,467.7,472.32,20839.62334
2020-09-01 15:00:00,472.34,479.67,471.93,477.71,48249.00321
2020-09-01 15:15:00,477.7,485.0,476.52,481.61,45860.20456
2020-09-01 15:30:00,481.62,483.69,479.39,483.19,25672.43924
2020-09-01 15:45:00,483.2,486.05,481.48,481.96,34331.9631
