time_stamp,open,high,low,close,vol
2020-10-13 00:00:00,11528.24,11544.87,11413.0,11458.24,7140.689706
2020-10-13 04:00:00,11458.24,11520.0,11426.49,11452.0,4939.211998
2020-10-13 08:00:00,11452.21,11557.0,11370.55,11486.36,8053.006725
2020-10-13 12:00:00,11486.37,11507.2,11300.0,11385.15,11194.583603
2020-10-13 16:00:00,11385.15,11435.26,11340.78,11387.83,6981.542563
2020-10-13 20:00:00,11387.83,11460.16,11386.26,11420.56,3896.249114
2020-10-14 00:00:00,11420.57,11486.96,11390.0,11390.0,4126.523119
2020-10-14 04:00:00,11390.0,11427.62,11361.0,11415.04,5492.673109
2020-10-14 08:00:00,11415.03,11448.0,11357.0,11362.92,6276.573118
2020-10-14 12:00:00,11362.93,11547.98,11280.0,11320.76,13351.284942
2020-10-14 16:00:00,11320.76,11369.79,11287.01,11342.25,7837.200428
2020-10-14 20:00:00,11342.25,11434.47,11336.93,11417.89,4330.851299
2020-10-15 00:00:00,11417.89,11427.98,11354.46,11378.96,4328.081977
2020-10-15 04:00:00,11378.96,11422.93,11366.3,11396.83,5226.184926
2020-10-15 08:00:00,11396.82,11403.83,11250.83,11315.37,9705.983662
2020-10-15 12:00:00,11315.38,11416.15,11275.01,11398.22,9317.518702
2020-10-15 16:00:00,11398.6,11535.0,11363.37,11520.93,11112.811228
2020-10-15 20:00:00,11520.93,11617.34,11400.86,11505.12,9070.137184
2020-10-16 00:00:00,11505.13,11541.15,11470.0,11507.97,4320.834251
2020-10-16 04:00:00,11507.97,11507.97,11200.0,11305.87,17084.872694
2020-10-16 08:00:00,11305.87,11397.18,11212.0,11369.34,10724.889126
2020-10-16 12:00:00,11369.27,11394.69,11281.65,11331.19,7118.295911
2020-10-16 16:00:00,11331.19,11367.91,11299.87,11308.11,5292.071516
2020-10-16 20:00:00,11308.23,11349.0,11273.75,11319.32,4256.786004
2020-10-17 00:00:00,11319.24,11363.26,11272.48,11363.01,3863.795573
2020-10-17 04:00:00,11363.0,11379.92,11334.61,11344.98,2647.551495
2020-10-17 08:00:00,11344.99,11358.88,11308.63,11343.13,3658.009377
2020-10-17 12:00:00,11343.29,11402.42,11255.0,11337.54,6456.072787
2020-10-17 16:00:00,11337.54,11360.0,11300.0,11342.21,3215.975787
2020-10-17 20:00:00,11342.21,11373.18,11325.0,11360.2,2527.510222
2020-10-18 00:00:00,11360.31,11398.0,11346.22,11368.02,3109.800004
2020-10-18 04:00:00,11368.02,11464.99,11366.87,11455.4,4133.080675
2020-10-18 08:00:00,11455.4,11477.96,11398.41,11420.62,3767.885698
2020-10-18 12:00:00,11420.62,11482.24,11407.61,11446.68,5024.660598
2020-10-18 16:00:00,11447.05,11478.47,11429.88,11432.24,3461.610905
2020-10-18 20:00:00,11432.23,11505.0,11413.96,11503.14,3787.003311
