time_stamp,open,high,low,close,vol
2020-10-13 00:00:00,2.6428,2.6591,2.6295,2.6429,1993285.51
2020-10-13 04:00:00,2.6427,2.6575,2.63,2.6429,1148564.09
2020-10-13 08:00:00,2.643,2.6655,2.6205,2.654,1300882.09
2020-10-13 12:00:00,2.6527,2.6541,2.6104,2.6376,1979893.25
2020-10-13 16:00:00,2.6373,2.6397,2.618,2.6332,937481.74
2020-10-13 20:00:00,2.633,2.65,2.6316,2.6383,472504.02
2020-10-14 00:00:00,2.6383,2.6516,2.6322,2.6336,669934.75
2020-10-14 04:00:00,2.6333,2.6393,2.6225,2.6373,820675.63
2020-10-14 08:00:00,2.6374,2.6464,2.618,2.6217,1093244.81
2020-10-14 12:00:00,2.6217,2.6508,2.5817,2.5923,2321328.52
2020-10-14 16:00:00,2.5927,2.6122,2.5804,2.5874,1097797.92
2020-10-14 20:00:00,2.5874,2.6127,2.5859,2.6065,413031.46
2020-10-15 00:00:00,2.6068,2.6095,2.5965,2.6036,654857.56
2020-10-15 04:00:00,2.6036,2.628,2.6,2.6192,1020231.59
2020-10-15 08:00:00,2.6189,2.6209,2.5851,2.5957,1146450.72
2020-10-15 12:00:00,2.595,2.6161,2.587,2.6116,1028103.95
2020-10-15 16:00:00,2.6115,2.6208,2.5824,2.598,1212033.17
2020-10-15 20:00:00,2.5981,2.6117,2.5865,2.5985,1044271.62
2020-10-16 00:00:00,2.5981,2.6108,2.5916,2.602,943908.33
2020-10-16 04:00:00,2.6016,2.6016,2.4911,2.5327,4259185.49
2020-10-16 08:00:00,2.5325,2.5529,2.5061,2.5483,1570956.73
2020-10-16 12:00:00,2.5482,2.5489,2.5209,2.5324,1406555.65
2020-10-16 16:00:00,2.5322,2.5511,2.5248,2.526,995990.4
2020-10-16 20:00:00,2.5259,2.544,2.5231,2.5362,581196.76
2020-10-17 00:00:00,2.5378,2.5416,2.5258,2.5387,786129.19
2020-10-17 04:00:00,2.5383,2.5489,2.5293,2.5328,825134.91
2020-10-17 08:00:00,2.5327,2.5365,2.5281,2.5316,742707.26
2020-10-17 12:00:00,2.531,2.5423,2.5036,2.5205,1279230.74
2020-10-17 16:00:00,2.5205,2.5244,2.5074,2.5143,619978.94
2020-10-17 20:00:00,2.5143,2.5259,2.5095,2.5217,388312.9
2020-10-18 00:00:00,2.5217,2.5332,2.5177,2.5222,539234.13
2020-10-18 04:00:00,2.5223,2.5484,2.5218,2.5358,659517.61
2020-10-18 08:00:00,2.5364,2.5415,2.5258,2.5288,413355.95
2020-10-18 12:00:00,2.5298,2.5569,2.5265,2.5469,726107.92
2020-10-18 16:00:00,2.5472,2.5492,2.5356,2.537,398663.78
2020-10-18 20:00:00,2.537,2.5482,2.5337,2.5459,434439.5
2020-10-19 00:00:00,2.5455,2.5523,2.5237,2.5271,736874.65
2020-10-19 04:00:00,2.5269,2.5406,2.525,2.5366,544514.89
2020-10-19 08:00:00,2.5363,2.5527,2.5342,2.54,857055.76
2020-10-19 12:00:00,2.5401,2.5753,2.5383,2.5745,1976640.89
2020-10-19 16:00:00,2.5746,2.611,2.5681,2.5847,1931441.03
2020-10-19 20:00:00,2.5856,2.5874,2.5742,2.5819,574192.11
2020-10-20 00:00:00,2.5814,2.5856,2.5681,2.5791,886680.56
2020-10-20 04:00:00,2.5797,2.5839,2.5497,2.5578,1298926.22
2020-10-20 08:00:00,2.5578,2.5692,2.5084,2.5295,1850531.7
2020-10-20 12:00:00,2.5279,2.5518,2.5245,2.5462,1208713.39
