time,open,high,low,close,vol,time_stamp
1547596800000,0.5355,0.5355,0.4668,0.4895,1343660.31,2019-01-16
1547683200000,0.4895,0.4953,0.4639,0.4756,1411725.35,2019-01-17
1547769600000,0.4762,0.5112,0.4601,0.4894,984417.59,2019-01-18
1547856000000,0.4908,0.5,0.4673,0.4831,735443.2,2019-01-19
1547942400000,0.4803,0.492,0.459,0.4834,677499.56,2019-01-20
1548028800000,0.4839,0.5198,0.465,0.4972,897787.84,2019-01-21
1548115200000,0.496,0.5656,0.4956,0.5344,1784953.5,2019-01-22
1548201600000,0.5342,0.5475,0.4901,0.5046,1827069.39,2019-01-23
1548288000000,0.5046,0.5065,0.4518,0.5017,1529219.53,2019-01-24
1548374400000,0.5031,0.5157,0.4712,0.4739,1112869.08,2019-01-25
1548460800000,0.4736,0.4884,0.4624,0.4661,865653.89,2019-01-26
1548547200000,0.4661,0.4666,0.4229,0.4303,2278919.65,2019-01-27
1548633600000,0.431,0.4313,0.3504,0.4116,4006211.85,2019-01-28
1548720000000,0.4104,0.4638,0.4061,0.4505,5190825.37,2019-01-29
1548806400000,0.4505,0.4514,0.413,0.4249,2092369.59,2019-01-30
1548892800000,0.425,0.441,0.3811,0.3832,2029033.61,2019-01-31
1548979200000,0.385,0.43,0.38,0.4147,1899232.56,2019-02-01
1549065600000,0.4163,0.433,0.3985,0.4136,821033.48,2019-02-02
1549152000000,0.417,0.417,0.386,0.3963,1065170.56,2019-02-03
1549238400000,0.3959,0.4125,0.3867,0.3943,1449384.96,2019-02-04
1549324800000,0.3926,0.4327,0.3902,0.4224,1299107.03,2019-02-05
1549411200000,0.4224,0.4236,0.3915,0.4,1368546.21,2019-02-06
1549497600000,0.4,0.4065,0.3913,0.4021,498842.36,2019-02-07
1549584000000,0.4021,0.45,0.3985,0.4383,2015969.58,2019-02-08
1549670400000,0.4371,0.4844,0.431,0.4612,1384815.95,2019-02-09
1549756800000,0.4648,0.48,0.4325,0.4499,2000850.55,2019-02-10
1549843200000,0.4495,0.4515,0.42,0.4289,1580197.39,2019-02-11
1549929600000,0.4277,0.4374,0.4176,0.4277,941303.58,2019-02-12
1550016000000,0.4277,0.4454,0.4183,0.4411,935377.38,2019-02-13
1550102400000,0.4422,0.4442,0.4203,0.4259,942053.44,2019-02-14
1550188800000,0.4235,0.45,0.4222,0.4342,612251.8,2019-02-15
1550275200000,0.4366,0.4464,0.4251,0.4398,465491.58,2019-02-16
1550361600000,0.4386,0.4797,0.4317,0.4604,1616509.72,2019-02-17
1550448000000,0.4615,0.4823,0.4534,0.471,1430254.78,2019-02-18
1550534400000,0.471,0.4789,0.452,0.4598,1548002.44,2019-02-19
1550620800000,0.4548,0.4748,0.4432,0.4618,1358786.28,2019-02-20
1550707200000,0.4617,0.475,0.438,0.4438,1443214.98,2019-02-21
1550793600000,0.4438,0.465,0.44,0.4479,700523.77,2019-02-22
1550880000000,0.448,0.464,0.4437,0.4585,925529.64,2019-02-23
1550966400000,0.4592,0.4644,0.3975,0.405,2154193.25,2019-02-24
1551052800000,0.4047,0.4749,0.4007,0.4723,1785356.21,2019-02-25
1551139200000,0.4722,0.474,0.43,0.4341,1775526.67,2019-02-26
1551225600000,0.4335,0.4412,0.4145,0.4274,854212.45,2019-02-27
1551312000000,0.4274,0.45,0.4166,0.4244,1059968.13,2019-02-28
1551398400000,0.4236,0.4386,0.4203,0.4285,560690.81,2019-03-01
1551484800000,0.4286,0.4372,0.4173,0.4221,331570.0,2019-03-02
1551571200000,0.4232,0.4292,0.4177,0.4205,225429.95,2019-03-03
