date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2013-09-18,8.7375915000,10.0104752000,8.6038308400,9.1129843200,38889754,1681303472.0000,5.666434,-5.206462,2
2013-09-23,9.0396317000,10.0234197800,8.7742678100,9.9673266000,31851606,1406017536.0000,4.640941,9.375000,2
2013-09-24,9.8141490700,9.9565394500,9.5789892000,9.6242952300,20004514,901506352.0000,2.914759,-3.441600,2
2013-09-25,9.4948494300,10.1701250200,9.4926920000,9.7192221500,17165136,781787168.0000,2.501047,0.986300,2
2013-09-26,9.6329249500,9.7235370100,9.1582903500,9.2769490000,14680801,640034816.0000,2.139067,-4.550500,2
2013-09-27,9.2769490000,9.5574149000,9.2057538100,9.2769490000,8561465,372250416.0000,1.247449,0.000000,2
2013-09-30,9.2747915700,9.4495434000,9.2510598400,9.3287273200,7668272,331344576.0000,1.117306,0.558100,2
2013-10-08,9.2769490000,9.7537410300,9.2553747000,9.7062775700,11112977,493442848.0000,1.619217,4.047200,2
2013-10-09,9.6329249500,9.8249362200,9.4926920000,9.6393972400,8305418,370734064.0000,1.210142,-0.689000,2
2013-10-10,9.6005635000,10.0018454800,9.5228960200,9.8616125300,15625661,708889936.0000,2.276738,2.305300,2
2013-10-11,9.9241780000,9.9349651500,9.7623707500,9.8227787900,7969766,363516960.0000,1.161235,-0.393800,2
2013-10-14,9.8206213600,9.9953731900,9.6221378000,9.9241780000,9646785,441424912.0000,1.405585,1.032300,2
2013-10-15,9.9241780000,9.9241780000,9.6760735500,9.7407964500,9241988,419089536.0000,1.346605,-1.847800,2
2013-10-16,9.6566566800,9.8982888400,9.4279691000,9.6372398100,8918362,397199760.0000,1.299451,-1.063100,2
2013-10-17,9.6393972400,9.7300093000,9.5401554600,9.6242952300,5552669,247582778.0000,0.809052,-0.134300,2
2013-10-18,9.6048783600,10.0967724000,9.5574149000,9.9263354300,10420989,478846160.0000,1.518391,3.138300,2
2013-10-21,9.9673266000,10.3772383000,9.8551402400,10.3233025500,13565868,638065952.0000,1.976616,3.999100,2
2013-10-22,10.2262182000,10.4225443300,10.1140318400,10.2305330600,8214741,390719936.0000,1.196929,-0.898600,2
2013-10-23,10.2413202100,10.4484334900,9.9026037000,9.9435948700,8729030,407798448.0000,1.271864,-2.804700,2
2013-10-24,9.9241780000,10.7008528000,9.8896591200,10.2477925000,12218451,583397296.0000,1.780290,3.059200,2
2013-10-25,10.2326904900,10.5390455500,10.1636527300,10.2909411000,10233626,490068560.0000,1.491091,0.421100,2
2013-10-28,10.3491917100,10.6792785000,10.2477925000,10.6728062100,10446741,508354448.0000,1.522143,3.710700,2
2013-10-29,10.5929813000,10.7181122400,10.3578214300,10.5563049900,9652552,469601264.0000,1.406426,-1.091600,2
2013-10-30,10.5735644300,10.9295403800,10.4958969500,10.8238263100,12128524,604865248.0000,1.767187,2.534200,2
2013-10-31,10.9338552400,10.9597444000,10.3405619900,10.4419612000,10073288,491851072.0000,1.467729,-3.528000,2
2013-11-01,10.3103579700,10.5261009700,10.2111161900,10.3038856800,7205717,344516592.0000,1.049910,-1.322300,2
2013-11-04,10.2693668000,10.4635355000,10.2693668000,10.3535065700,4962214,238322433.0000,0.723020,0.481600,2
2013-11-05,10.2521073600,10.4441186300,10.1571804400,10.3966551700,5475095,261530183.0000,0.797749,0.416800,2
2013-11-06,10.3513491400,10.4052848900,9.9694840300,10.0859852500,6025131,284031664.0000,0.877892,-2.988200,2
2013-11-07,10.0363643600,10.1248189900,9.7429538800,9.9716414600,6205677,283865712.0000,0.904199,-1.133700,2
2013-11-08,9.8810294000,9.9673266000,9.7796301900,9.8508253800,3341133,153053748.0000,0.486820,-1.211600,2
2013-11-11,9.8572976700,9.9241780000,9.6242952300,9.8767145400,3580989,162564568.0000,0.521768,0.262800,2
2013-11-12,9.8982888400,10.1442358600,9.8163065000,9.9996880500,6472993,301452112.0000,0.943148,1.245100,2
2013-11-13,9.8939739800,9.9975306200,9.8163065000,9.8163065000,3048409,139594995.0000,0.444169,-1.833900,2
2013-11-14,9.8270936500,9.9932157600,9.6372398100,9.9241780000,5436007,246139982.0000,0.792054,1.098900,2
2013-11-15,9.8961314100,10.1528655800,9.8400382300,9.9673266000,6421521,298879168.0000,0.935648,0.434800,2
2013-11-18,9.9996880500,10.1571804400,9.9457523000,10.1161892700,4983041,232323741.0000,0.726054,1.493500,2
2013-11-19,10.1140318400,10.2477925000,10.0342069300,10.1334487100,5316174,250109367.0000,0.774594,0.170600,2
2013-11-20,10.2434776400,10.2434776400,10.0126326300,10.0708832400,4172673,195299676.0000,0.607980,-0.617400,2
2013-11-21,10.0751981000,10.0751981000,9.7192221500,9.8616125300,6602904,300714512.0000,0.962077,-2.078000,2
2013-11-22,9.8918165500,10.1075595500,9.8508253800,10.0493089400,4428863,205574946.0000,0.645308,1.903300,2
2013-11-25,9.8875016900,9.9910583300,9.8335659400,9.9155482800,6320252,289730112.0000,0.920893,-1.331000,2
2013-11-26,9.9047611300,10.1830696000,9.8594551000,10.1809121700,7858305,367247552.0000,1.144995,2.676200,2
2013-11-27,10.1830696000,10.2024864700,9.9781137500,10.0514663700,5417393,252670204.0000,0.789342,-1.271500,2
2013-11-28,10.0536238000,10.3491917100,10.0536238000,10.2844688100,7237994,343994304.0000,1.054612,2.318100,2
2013-11-29,10.2521073600,10.3556640000,10.2003290400,10.3362471300,5125945,244627679.0000,0.746876,0.503500,2
2013-12-02,10.1442358600,10.1809121700,9.9306502900,9.9522245900,6513376,304178448.0000,0.949032,-3.715300,2
2013-12-03,9.9241780000,10.1593378700,9.9241780000,10.1442358600,5606801,261874434.0000,0.816939,1.929300,2
2013-12-04,10.1399210000,10.4419612000,10.0967724000,10.3427194200,5726006,274690864.0000,0.834308,1.956600,2
2013-12-05,10.3686085800,10.5455178400,10.3319322700,10.4721652200,5473742,265569524.0000,0.797552,1.251600,2
2013-12-06,10.4829523700,10.4915820900,10.2974133900,10.4419612000,3844333,185057340.0000,0.560139,-0.288400,2
2013-12-09,10.4527483500,10.5649347100,10.3448768500,10.4613780700,4707669,227857524.0000,0.685931,0.186000,2
2013-12-10,10.5282584000,10.8885492100,10.5282584000,10.7181122400,10813891,538909456.0000,1.575639,2.454100,2
2013-12-11,10.6684913500,10.7871500000,10.3211451200,10.4376463400,6295245,309155360.0000,0.917249,-2.616700,2
2013-12-12,10.3988126000,10.6771210700,10.2866262400,10.6382873300,4568478,221437140.0000,0.665650,1.922300,2
2013-12-13,10.4656929300,10.9813187000,10.4462760600,10.8195114500,10987469,551962432.0000,1.600930,1.703500,2
2013-12-16,10.8173540200,11.1107645000,10.7440014000,10.7677331300,9577462,485809120.0000,1.395485,-0.478600,2
2013-12-17,10.7785202800,10.8087243000,10.5541475600,10.5714070000,6405805,315460848.0000,0.933358,-1.823300,2
2013-12-18,10.5670921400,10.8950215000,10.4635355000,10.8928640700,6406127,318806464.0000,0.933405,3.040800,2
2013-12-19,10.9489572500,11.0848753400,10.7634182700,10.7634182700,6346406,320375904.0000,0.924704,-1.188400,2
2013-12-20,10.7008528000,11.2186360000,10.6598616300,11.1711725400,20368231,1029695712.0000,2.967755,3.788300,2
2013-12-23,11.0460416000,11.1539131000,10.7893074300,10.8626600500,7054117,357126320.0000,1.027821,-2.761700,2
2013-12-24,10.9597444000,11.0395693100,10.7375291100,10.9619018300,6575973,330453344.0000,0.958153,0.913600,2
2013-12-25,11.0028930000,11.0287821600,10.8173540200,10.8734472000,4262422,215560125.0000,0.621057,-0.806900,2
2013-12-26,10.8216688800,10.8302986000,10.2650519400,10.4527483500,10590937,515988352.0000,1.543153,-3.869000,2
2013-12-27,10.3556640000,10.8518729000,10.3168302600,10.7396865400,7452613,366987472.0000,1.085884,2.745100,2
2013-12-30,10.7396865400,10.9036512200,10.6598616300,10.6792785000,4380030,218806910.0000,0.638193,-0.562500,2
2013-12-31,10.6598616300,10.8087243000,10.4117571800,10.7871500000,5985944,294099120.0000,0.872182,1.010100,2
2014-01-02,10.6577042000,10.7483162600,10.4851098000,10.5541475600,3946290,193220266.0000,0.574994,-2.160000,2
2014-01-03,10.4419612000,10.5282584000,10.1636527300,10.3707660100,7584577,362396320.0000,1.105111,-1.737500,2
2014-01-06,10.3297748400,10.3513491400,10.0018454800,10.0557812300,5992569,279878512.0000,0.873148,-3.037200,2
2014-01-07,9.9673266000,10.1787547400,9.9673266000,10.0234197800,3440935,160580651.0000,0.501362,-0.321800,2
2014-01-13,9.9241780000,10.4635355000,9.8810294000,10.0320495000,7394698,346958960.0000,1.077445,0.086100,2
2014-01-14,10.0320495000,10.3686085800,9.9953731900,10.3578214300,5011533,237738075.0000,0.730206,3.247300,2
2014-01-15,10.2909411000,10.5821941500,10.2499499300,10.4419612000,4306796,208692015.0000,0.627522,0.812300,2
2014-01-16,10.4398037700,10.5800367200,10.3146728300,10.4247017600,4245118,205606086.0000,0.618535,-0.165300,2
