coin,short_period,long_period,coin_net,strategy_net,is_win
REEF,35,44,4.152463444165036,1.1392246775916741,False
REEF,35,45,4.198210922787195,1.2465901174460596,False
REEF,35,46,4.060194882069029,1.1586770392005505,False
REEF,35,47,4.078766809989937,1.2713336490696434,False
REEF,35,48,4.155172413793103,1.15279958279163,False
REEF,35,49,4.25348215989315,1.1927048381163738,False
REEF,35,50,4.2587639698156465,1.1207999906567112,False
REEF,35,51,4.2903194765204,1.286645560809619,False
REEF,35,52,4.314399071027676,1.2168409226780323,False
REEF,35,53,4.3257009799165616,1.3073600851685583,False
REEF,35,54,4.491286390651758,1.3422315942038818,False
REEF,35,55,4.454490958137676,1.2253760013412949,False
REEF,35,56,4.398677979479085,1.1573954657570988,False
REEF,35,57,4.415668020204021,1.1045967049073244,False
REEF,35,58,4.459391878375675,1.0244380841819754,False
REEF,35,59,4.651538862806468,1.1295884761354604,False
REEF,35,60,4.6862518393945765,1.1928356844400498,False
REEF,35,61,4.673970017821574,1.3767207011948361,False
REEF,35,62,4.737037824054399,1.4767686187829225,False
REEF,35,63,4.701075495571489,1.4724683473336406,False
REEF,35,64,4.702563020778399,1.5380601191694154,False
REEF,35,65,4.641369977097647,1.7131278444363645,False
REEF,35,66,4.58127825729552,1.787747069190392,False
REEF,35,67,4.662727462873876,1.776403333856241,False
REEF,35,68,4.394342598068204,1.7357160135193288,False
REEF,35,69,4.376226933647429,1.7578200200970255,False
REEF,35,70,4.531917056312259,1.9520929659998376,False
REEF,35,71,4.374938671376705,1.8748320209647211,False
REEF,35,72,4.271412147921058,1.7088379579352533,False
REEF,35,73,4.547169811320755,1.5353257568077139,False
REEF,35,74,4.4958152667137234,1.646012937761815,False
REEF,35,75,4.750159812486682,1.5995451316720417,False
REEF,35,76,4.523640422077922,1.5169856787223153,False
REEF,35,77,4.948939948939949,1.2921641233421017,False
REEF,35,78,5.180085976530731,1.4853002222681901,False
REEF,35,79,5.1229461105365965,1.6691357851631454,False
REEF,35,80,5.6429565877737,1.5213008941134745,False
REEF,35,81,5.762569471371332,1.2776307106591647,False
REEF,35,82,5.468539188028946,1.2331688254562838,False
REEF,35,83,5.763314374353671,1.3132469853895476,False
REEF,35,84,5.511124845488257,1.3473242092016051,False
REEF,35,85,5.851049868766404,1.3702097975611847,False
REEF,35,86,6.17948717948718,1.4577135728093984,False
REEF,35,87,6.0717690317309,1.4577135728093984,False
REEF,35,88,6.319631467044649,1.3685720048306083,False
REEF,35,89,6.363831001998287,1.4087333723905475,False
REEF,35,90,6.359292540293824,1.4839535085346953,False
REEF,35,91,6.289321483989279,1.4087348623993494,False
REEF,35,92,5.623029385798966,1.4854582309384334,False
REEF,35,93,5.716025641025642,1.3333166521785471,False
REEF,35,94,5.637961557916034,1.3335012014603707,False
REEF,35,95,5.573125,1.4152918261361978,False
REEF,35,96,5.273834871066951,1.486583801692181,False
REEF,35,97,5.382061805890874,1.4765980957284308,False
REEF,35,98,5.510443702879743,1.4525916967795545,False
REEF,35,99,5.2700945626477536,1.354154965945819,False
REEF,35,100,4.735025488530161,1.3757167095186114,False
REEF,35,101,4.688715953307393,1.6700286400164244,False
REEF,35,102,4.6030353086929585,1.4540710860903847,False
REEF,35,103,3.7334617317032324,1.5148284797515876,False
REEF,35,104,4.259984712402064,1.4656712470356308,False
REEF,35,105,3.7225515571512067,1.5907696947391707,False
REEF,35,106,3.528690146418678,1.5907696947391707,False
REEF,35,107,3.5667999999999997,1.7814977761186663,False
REEF,35,108,3.8810062674094707,1.8243360116002203,False
REEF,35,109,3.9417381310228983,1.9709530256561567,False
REEF,35,110,3.5955645161290324,1.906496111916398,False
REEF,35,111,3.7375303881297675,1.906496111916398,False
REEF,35,112,2.7865625,1.8663506650568606,False
REEF,35,113,2.855998975081673,2.0766352692959824,False
REEF,35,114,2.84924591002045,2.14658523165306,False
REEF,35,115,2.578807334143097,2.247944758266557,False
REEF,35,116,2.3194776818229115,1.9483552478450996,False
REEF,35,117,2.466530205797743,1.9663575281106704,False
REEF,35,118,2.569592530689874,2.232354710434877,False
REEF,35,119,2.8591124791586506,2.1464567929648517,False
REEF,35,120,2.4639403150041446,2.1985957874790683,False
REEF,35,121,2.5224893917963227,2.2394212548679118,False
REEF,35,122,2.5160835214446955,1.1806078354773817,False
REEF,35,123,2.541759306767003,1.1718277294875437,False
REEF,35,124,2.6720004794438452,1.136197193778046,False
REEF,35,125,2.748766954377312,1.088793631970918,False
REEF,35,126,2.9293692509855456,1.1427826207860452,False
REEF,35,127,2.7063858200801265,1.1225893772882658,False
REEF,35,128,2.6416044555042064,1.083442583097581,False
REEF,35,129,2.732761262641741,0.9986654373641832,False
REEF,35,130,2.685843373493976,1.0030616734251763,False
REEF,35,131,2.600466608340624,0.9950743334732918,False
REEF,35,132,2.402209051724138,0.9899544805492462,False
REEF,35,133,2.7062215477996965,1.016303729947113,False
REEF,35,134,2.485367077317576,0.9974754220157699,False
REEF,35,135,2.1538647342995167,1.0986157973131032,False
REEF,35,136,2.0727568572756856,1.0986157973131032,False
REEF,35,137,2.1217817541521913,1.0783477244312867,False
REEF,35,138,2.0785547785547784,1.1035672092895434,False
REEF,35,139,2.141553388731447,1.1110672012833143,False
REEF,35,140,2.2075060652572165,1.1148223216875113,False
REEF,35,141,2.0591631258082392,1.1148223216875113,False
REEF,35,142,2.102867653994906,1.1069847568937219,False
REEF,35,143,1.9014414875469123,1.0474499820326901,False
REEF,35,144,1.9470282545089306,1.0436797014951718,False
REEF,35,145,2.083411214953271,0.9864280112901986,False
REEF,35,146,1.9384782608695652,0.9864280112901986,False
REEF,35,147,2.056408837230755,0.9775543625539337,False
REEF,35,148,2.0947660214245443,0.9775543625539337,False
REEF,35,149,2.1900481383240002,0.9775543625539337,False
REEF,35,150,2.0828272446977483,0.9586906396141477,False
REEF,35,151,2.0864336187935795,0.9586906396141477,False
REEF,35,152,2.0669911914696337,0.957372314865894,False
REEF,35,153,2.0871173111131918,0.957372314865894,False
REEF,35,154,2.0936839633716833,0.9754436380798645,False
REEF,35,155,2.05498709439528,0.9841865227090645,False
REEF,35,156,2.01961406051821,0.9841865227090645,False
REEF,35,157,1.9707819475754762,0.9841865227090645,False
REEF,35,158,1.978039041703638,0.9842123645502805,False
REEF,35,159,2.0342656385454214,0.9842123645502805,False
REEF,35,160,2.1035621608870017,0.937436703625132,False
REEF,35,161,1.9990584226337265,0.937436703625132,False
REEF,35,162,1.9320939504246837,0.9192089917791381,False
REEF,35,163,1.9868538324420675,0.9192089917791381,False
REEF,35,164,2.0365887082039102,0.9192089917791381,False
REEF,35,165,2.1500217003423834,0.936118402027701,False
REEF,35,166,2.221142828675335,0.946882719302669,False
REEF,35,167,2.3612435123397946,0.9538874450589293,False
REEF,35,168,2.324799249139639,0.9500387298065196,False
REEF,35,169,2.2212534874451975,0.9500387298065196,False
REEF,35,170,2.322135416666667,0.9430622664988288,False
REEF,35,171,2.2449647532729102,0.9738912824638496,False
REEF,35,172,2.112933036348988,0.9634639182514455,False
REEF,35,173,2.103066037735849,0.8715546943406943,False
REEF,35,174,2.1881134668237143,0.8904503687792623,False
REEF,35,175,2.317187256379606,0.9163205139746987,False
REEF,35,176,2.3410343922289316,0.9199881622552949,False
REEF,35,177,2.439671682626539,0.9199881622552949,False
REEF,35,178,2.442344563133388,0.8192198731903289,False
REEF,35,179,2.3648756166127405,0.8089260325973123,False
REEF,35,180,2.388951401168087,0.8561137203820076,False
REEF,35,181,2.400398406374502,0.8398434948189184,False
REEF,35,182,2.310103626943005,0.9304848757451617,False
REEF,35,183,2.2479076333568617,0.9138560039490276,False
REEF,35,184,2.274628845467068,0.9138560039490276,False
REEF,35,185,2.457150730228713,0.9220042365074028,False
REEF,35,186,2.454310249917428,0.9554245369689299,False
REEF,35,187,2.4812176526239638,0.9554245369689299,False
REEF,35,188,2.4863372741467766,0.9091390067782184,False
REEF,35,189,2.5332386363636363,0.9091390067782184,False
REEF,35,190,2.425206701479547,0.9399291536311818,False
REEF,35,191,2.4525551460476374,0.8490505513007511,False
REEF,35,192,2.387544179072507,0.8053706718516023,False
REEF,35,193,2.475981562725607,0.7810901120059193,False
REEF,35,194,2.1993389897395423,0.7810901120059193,False
REEF,35,195,2.310822017207422,0.8042210335639517,False
REEF,35,196,2.16705550695052,0.7894417272930025,False
REEF,35,197,2.1457791895273846,0.7957138771333736,False
REEF,35,198,2.2056495498169584,0.8019312024078988,False
REEF,35,199,2.119965764823356,0.7818246285737523,False
REEF,35,200,2.2430447250591135,0.8081893047106998,False
REEF,35,201,2.304968205552396,0.8048538320385425,False
REEF,35,202,2.245756308870196,0.7964636104875747,False
REEF,35,203,2.316705637828007,0.8127196369990662,False
REEF,35,204,2.334170985812261,0.8127196369990662,False
REEF,35,205,2.235509426393903,0.8127196369990662,False
REEF,35,206,2.187898714299735,0.7810415877564102,False
REEF,35,207,2.04134426079392,0.8183684165525683,False
REEF,35,208,2.0469675405169645,0.8160992063070025,False
REEF,35,209,2.0492255366089074,0.8372357795580839,False
REEF,35,210,1.7549694941940563,0.8532676835895108,False
REEF,35,211,1.8506911294674357,0.8668318749999521,False
REEF,35,212,1.8993354349493057,0.8317603119664978,False
REEF,35,213,1.8971533126249946,0.8317603119664978,False
REEF,35,214,1.7567674061231728,0.8418864261863137,False
REEF,35,215,1.6212727272727272,0.8577617908024462,False
REEF,35,216,1.5750521072526231,0.8059915032318511,False
REEF,35,217,1.5567931841195572,0.7848835795104894,False
REEF,35,218,1.5481977915132994,0.8049621785280071,False
REEF,35,219,1.550782608695652,0.7795740598023343,False
REEF,35,220,1.4915361969757794,0.754437608866109,False
REEF,35,221,1.6361467889908257,0.8136086318852404,False
REEF,35,222,1.6707262234879712,0.7599895592023873,False
REEF,35,223,1.6305818673883627,0.7591646513104822,False
REEF,35,224,1.6490365055294598,0.7591646513104822,False
REEF,35,225,1.6095667870036101,0.7591646513104822,False
REEF,35,226,1.6049893804672593,0.8589454851712054,False
REEF,35,227,1.59969143554232,0.8134487930406472,False
REEF,35,228,1.5644957540880062,0.8165696849257309,False
REEF,35,229,1.5591341446356133,0.8165696849257309,False
REEF,35,230,1.4781844705258271,0.8186715100728277,False
REEF,35,231,1.5351904138833414,0.848345113451551,False
REEF,35,232,1.4766178711002187,0.8468271078804256,False
REEF,35,233,1.6674146377949812,0.8287430415113698,False
REEF,35,234,1.5911848679514633,0.820294097518679,False
REEF,35,235,1.6386122238965048,0.820294097518679,False
REEF,35,236,1.6511739871120656,0.7595396368848293,False
REEF,35,237,1.5802998617658528,0.6967071881955079,False
REEF,35,238,1.5850190195172242,0.6967071881955079,False
REEF,35,239,1.61662859422024,0.7161271465201599,False
REEF,36,37,4.567667247208277,1.3295965210022997,False
REEF,36,38,4.752691610702484,1.1897780183479971,False
REEF,36,39,4.2665071770334935,0.9246784156955712,False
REEF,36,40,4.405197114909594,1.371318572940612,False
REEF,36,41,4.716492118904052,1.646679729934747,False
REEF,36,42,4.780720566159125,1.2736243557660696,False
REEF,36,43,4.071689497716895,1.403668611117558,False
REEF,36,44,4.152463444165036,1.235068332764273,False
REEF,36,45,4.198210922787195,1.2704425600941065,False
REEF,36,46,4.060194882069029,1.1151964938926517,False
REEF,36,47,4.078766809989937,1.1925090306598174,False
REEF,36,48,4.155172413793103,1.2406210617095386,False
REEF,36,49,4.25348215989315,1.1897840031305034,False
REEF,36,50,4.2587639698156465,1.121232004594419,False
REEF,36,51,4.2903194765204,1.0844624244462955,False
REEF,36,52,4.314399071027676,1.1555962680660041,False
REEF,36,53,4.3257009799165616,1.1412980107892736,False
REEF,36,54,4.491286390651758,1.1670137093517383,False
REEF,36,55,4.454490958137676,1.051381333972815,False
REEF,36,56,4.398677979479085,0.9990527876985439,False
REEF,36,57,4.415668020204021,1.021589675075977,False
REEF,36,58,4.459391878375675,1.1548826161843637,False
REEF,36,59,4.651538862806468,1.1548826161843637,False
REEF,36,60,4.6862518393945765,1.1358529846398864,False
REEF,36,61,4.673970017821574,1.2435180834632311,False
REEF,36,62,4.737037824054399,1.4350480655866595,False
REEF,36,63,4.701075495571489,1.5503995925818026,False
REEF,36,64,4.702563020778399,1.7653083073262794,False
REEF,36,65,4.641369977097647,1.7448438232998706,False
REEF,36,66,4.58127825729552,1.6940614348557712,False
REEF,36,67,4.662727462873876,1.6940614348557712,False
REEF,36,68,4.394342598068204,1.7225134897984367,False
REEF,36,69,4.376226933647429,1.6962442740365302,False
REEF,36,70,4.531917056312259,1.6866224878327192,False
REEF,36,71,4.374938671376705,1.4767607369261082,False
REEF,36,72,4.271412147921058,1.4107758103408465,False
REEF,36,73,4.547169811320755,1.3543274839029982,False
REEF,36,74,4.4958152667137234,1.3543274839029982,False
REEF,36,75,4.750159812486682,1.5246807771245399,False
REEF,36,76,4.523640422077922,1.4494620699574527,False
REEF,36,77,4.948939948939949,1.4257066786511685,False
REEF,36,78,5.180085976530731,1.4755287807314734,False
REEF,36,79,5.1229461105365965,1.412977183865247,False
REEF,36,80,5.6429565877737,1.263697719981413,False
REEF,36,81,5.762569471371332,1.3172843754225518,False
REEF,36,82,5.468539188028946,1.291088212199449,False
REEF,36,83,5.763314374353671,1.332631187587377,False
REEF,36,84,5.511124845488257,1.3687052542626712,False
REEF,36,85,5.851049868766404,1.3696514607831816,False
REEF,36,86,6.17948717948718,1.3751928858848492,False
REEF,36,87,6.0717690317309,1.326571602340498,False
REEF,36,88,6.319631467044649,1.3690124679314115,False
REEF,36,89,6.363831001998287,1.4259260505628637,False
REEF,36,90,6.359292540293824,1.4085096883282142,False
REEF,36,91,6.289321483989279,1.3933721370504042,False
REEF,36,92,5.623029385798966,1.1773598536265035,False
REEF,36,93,5.716025641025642,1.3093921162390911,False
REEF,36,94,5.637961557916034,1.421120872287038,False
REEF,36,95,5.573125,1.367291078504744,False
REEF,36,96,5.273834871066951,1.5284584392581344,False
REEF,36,97,5.382061805890874,1.3512591674079963,False
REEF,36,98,5.510443702879743,1.479785974496492,False
REEF,36,99,5.2700945626477536,1.370139666720549,False
REEF,36,100,4.735025488530161,1.5231602646761377,False
REEF,36,101,4.688715953307393,1.4671020976812643,False
REEF,36,102,4.6030353086929585,1.4862798851980432,False
REEF,36,103,3.7334617317032324,1.5914659222036802,False
REEF,36,104,4.259984712402064,1.727301237826763,False
REEF,36,105,3.7225515571512067,1.7459954502099755,False
REEF,36,106,3.528690146418678,1.7459954502099755,False
REEF,36,107,3.5667999999999997,1.7196194071247761,False
REEF,36,108,3.8810062674094707,1.7560483339958814,False
REEF,36,109,3.9417381310228983,1.756806390689257,False
REEF,36,110,3.5955645161290324,1.8336489912421206,False
REEF,36,111,3.7375303881297675,1.8336489912421206,False
REEF,36,112,2.7865625,1.926628942090723,False
REEF,36,113,2.855998975081673,2.0762160546338237,False
REEF,36,114,2.84924591002045,2.090536766629311,False
REEF,36,115,2.578807334143097,1.8086740932975462,False
REEF,36,116,2.3194776818229115,1.8886340158845416,False
REEF,36,117,2.466530205797743,2.139996580564407,False
REEF,36,118,2.569592530689874,2.076957899201236,False
REEF,36,119,2.8591124791586506,2.0751294657967954,False
REEF,36,120,2.4639403150041446,2.0575730560525067,False
REEF,36,121,2.5224893917963227,2.0923546001319973,False
REEF,36,122,2.5160835214446955,2.039182335442858,False
REEF,36,123,2.541759306767003,1.1215546536430465,False
REEF,36,124,2.6720004794438452,1.0990203370423275,False
REEF,36,125,2.748766954377312,1.0990203370423275,False
REEF,36,126,2.9293692509855456,1.0440242290157122,False
REEF,36,127,2.7063858200801265,0.9964130805069119,False
REEF,36,128,2.6416044555042064,0.9964130805069119,False
REEF,36,129,2.732761262641741,1.028272625413769,False
REEF,36,130,2.685843373493976,1.0365173562326964,False
REEF,36,131,2.600466608340624,0.9773924942877703,False
REEF,36,132,2.402209051724138,0.9698020204880681,False
REEF,36,133,2.7062215477996965,0.9781079393176432,False
REEF,36,134,2.485367077317576,1.0768194822245252,False
REEF,36,135,2.1538647342995167,1.1159629909549575,False
REEF,36,136,2.0727568572756856,1.1159629909549575,False
REEF,36,137,2.1217817541521913,1.1049662191155067,False
REEF,36,138,2.0785547785547784,1.1177807517694092,False
REEF,36,139,2.141553388731447,1.1054563667989474,False
REEF,36,140,2.2075060652572165,1.1014772931474022,False
REEF,36,141,2.0591631258082392,1.0980124475052555,False
REEF,36,142,2.102867653994906,1.0856135844928347,False
REEF,36,143,1.9014414875469123,1.027228173188509,False
REEF,36,144,1.9470282545089306,1.04289307348776,False
REEF,36,145,2.083411214953271,0.9670358831134995,False
REEF,36,146,1.9384782608695652,0.9670358831134995,False
REEF,36,147,2.056408837230755,0.9653864873688991,False
REEF,36,148,2.0947660214245443,0.9653864873688991,False
REEF,36,149,2.1900481383240002,0.9836090857966445,False
REEF,36,150,2.0828272446977483,0.983256569324717,False
REEF,36,151,2.0864336187935795,0.9760361759210323,False
REEF,36,152,2.0669911914696337,0.9760361759210323,False
REEF,36,153,2.0871173111131918,0.9847843714567592,False
REEF,36,154,2.0936839633716833,0.9847843714567592,False
REEF,36,155,2.05498709439528,0.9890032615346559,False
REEF,36,156,2.01961406051821,0.9890032615346559,False
REEF,36,157,1.9707819475754762,1.0029000808245554,False
REEF,36,158,1.978039041703638,0.9552362677978926,False
REEF,36,159,2.0342656385454214,0.9489509165014116,False
REEF,36,160,2.1035621608870017,0.9449028817155329,False
REEF,36,161,1.9990584226337265,0.9489509165014116,False
REEF,36,162,1.9320939504246837,0.9489509165014116,False
REEF,36,163,1.9868538324420675,0.9489758331593221,False
REEF,36,164,2.0365887082039102,0.9962779715909058,False
REEF,36,165,2.1500217003423834,0.9955897054590084,False
REEF,36,166,2.221142828675335,0.9834530912308738,False
REEF,36,167,2.3612435123397946,0.9497349128993945,False
REEF,36,168,2.324799249139639,0.919600381773167,False
REEF,36,169,2.2212534874451975,0.919600381773167,False
REEF,36,170,2.322135416666667,0.919600381773167,False
REEF,36,171,2.2449647532729102,0.9158900068921634,False
REEF,36,172,2.112933036348988,0.8964794931073622,False
REEF,36,173,2.103066037735849,0.8952467168047364,False
REEF,36,174,2.1881134668237143,0.8952467168047364,False
REEF,36,175,2.317187256379606,0.9245126267085123,False
REEF,36,176,2.3410343922289316,0.9146139552127923,False
REEF,36,177,2.439671682626539,0.9031214480517485,False
REEF,36,178,2.442344563133388,0.9031214480517485,False
REEF,36,179,2.3648756166127405,0.9711751223531562,False
REEF,36,180,2.388951401168087,0.9653002369515675,False
REEF,36,181,2.400398406374502,0.8595688185459647,False
REEF,36,182,2.310103626943005,0.8442073010660502,False
REEF,36,183,2.2479076333568617,0.8442073010660502,False
REEF,36,184,2.274628845467068,0.8586876283284226,False
REEF,36,185,2.457150730228713,0.879704686801602,False
REEF,36,186,2.454310249917428,0.9320388806637302,False
REEF,36,187,2.4812176526239638,0.8870582788364478,False
REEF,36,188,2.4863372741467766,0.8798754465747292,False
REEF,36,189,2.5332386363636363,0.8798754465747292,False
REEF,36,190,2.425206701479547,0.8709631116546516,False
REEF,36,191,2.4525551460476374,0.8707942221623783,False
REEF,36,192,2.387544179072507,0.9023582903005778,False
REEF,36,193,2.475981562725607,0.9023582903005778,False
REEF,36,194,2.1993389897395423,0.9290804040610255,False
REEF,36,195,2.310822017207422,0.9290804040610255,False
REEF,36,196,2.16705550695052,0.8314578846296946,False
REEF,36,197,2.1457791895273846,0.8346050869921515,False
REEF,36,198,2.2056495498169584,0.8136792909218968,False
REEF,36,199,2.119965764823356,0.7987261686520508,False
REEF,36,200,2.2430447250591135,0.7987261686520508,False
REEF,36,201,2.304968205552396,0.79039982510148,False
REEF,36,202,2.245756308870196,0.8170536738623145,False
REEF,36,203,2.316705637828007,0.8170536738623145,False
REEF,36,204,2.334170985812261,0.8345274745597038,False
REEF,36,205,2.235509426393903,0.8288972292290913,False
REEF,36,206,2.187898714299735,0.8458152342154094,False
REEF,36,207,2.04134426079392,0.8183684165525683,False
REEF,36,208,2.0469675405169645,0.8313778226977552,False
REEF,36,209,2.0492255366089074,0.8571510455622358,False
REEF,36,210,1.7549694941940563,0.8793508415205612,False
REEF,36,211,1.8506911294674357,0.8974739698657642,False
REEF,36,212,1.8993354349493057,0.873136242721995,False
REEF,36,213,1.8971533126249946,0.8670120503817185,False
REEF,36,214,1.7567674061231728,0.8670120503817185,False
REEF,36,215,1.6212727272727272,0.854584924074584,False
REEF,36,216,1.5750521072526231,0.7767015384221959,False
REEF,36,217,1.5567931841195572,0.7848835795104894,False
REEF,36,218,1.5481977915132994,0.7948789195713608,False
REEF,36,219,1.550782608695652,0.8152132156506661,False
REEF,36,220,1.4915361969757794,0.8105889953119014,False
REEF,36,221,1.6361467889908257,0.8105889953119014,False
REEF,36,222,1.6707262234879712,0.8135522134206788,False
REEF,36,223,1.6305818673883627,0.7739662897462012,False
REEF,36,224,1.6490365055294598,0.749362403447444,False
REEF,36,225,1.6095667870036101,0.7686341300505515,False
REEF,36,226,1.6049893804672593,0.8696595851976833,False
REEF,36,227,1.59969143554232,0.8316401653737332,False
REEF,36,228,1.5644957540880062,0.8230573676031099,False
REEF,36,229,1.5591341446356133,0.8186715100728277,False
REEF,36,230,1.4781844705258271,0.8186715100728277,False
REEF,36,231,1.5351904138833414,0.8172066016369725,False
REEF,36,232,1.4766178711002187,0.8468271078804256,False
REEF,36,233,1.6674146377949812,0.8287430415113698,False
REEF,36,234,1.5911848679514633,0.8023548737893846,False
REEF,36,235,1.6386122238965048,0.7595396368848293,False
REEF,36,236,1.6511739871120656,0.7309295769708883,False
REEF,36,237,1.5802998617658528,0.8472480275537637,False
REEF,36,238,1.5850190195172242,0.8472480275537637,False
REEF,36,239,1.61662859422024,0.8842217267065648,False
REEF,37,38,4.752691610702484,1.5007907266747067,False
REEF,37,39,4.2665071770334935,0.8805858691702128,False
REEF,37,40,4.405197114909594,1.4656266412777406,False
REEF,37,41,4.716492118904052,1.338879320405797,False
REEF,37,42,4.780720566159125,1.2406873251199,False
REEF,37,43,4.071689497716895,1.3422425320373195,False
REEF,37,44,4.152463444165036,1.1871371981278454,False
REEF,37,45,4.198210922787195,1.133617542424809,False
REEF,37,46,4.060194882069029,0.9202859492368521,False
REEF,37,47,4.078766809989937,1.0522873065343017,False
REEF,37,48,4.155172413793103,1.0243488336351927,False
REEF,37,49,4.25348215989315,0.9149997835419593,False
REEF,37,50,4.2587639698156465,0.9929432081046508,False
REEF,37,51,4.2903194765204,1.113669380708524,False
REEF,37,52,4.314399071027676,1.1102100137057047,False
REEF,37,53,4.3257009799165616,1.1859805821993654,False
REEF,37,54,4.491286390651758,1.18613627714795,False
REEF,37,55,4.454490958137676,0.9873384664049332,False
REEF,37,56,4.398677979479085,1.0616777869121026,False
REEF,37,57,4.415668020204021,1.0665370668522751,False
REEF,37,58,4.459391878375675,1.0799891600370797,False
REEF,37,59,4.651538862806468,1.1160420268959699,False
REEF,37,60,4.6862518393945765,1.215913036938753,False
REEF,37,61,4.673970017821574,1.2608675115758963,False
REEF,37,62,4.737037824054399,1.4927374567557707,False
REEF,37,63,4.701075495571489,1.5178807228606936,False
REEF,37,64,4.702563020778399,1.692450918022781,False
REEF,37,65,4.641369977097647,1.7088448562479137,False
REEF,37,66,4.58127825729552,1.502797665109347,False
REEF,37,67,4.662727462873876,1.5633766191306626,False
REEF,37,68,4.394342598068204,1.6669612513443934,False
REEF,37,69,4.376226933647429,1.54979892473028,False
REEF,37,70,4.531917056312259,1.4238380914369062,False
REEF,37,71,4.374938671376705,1.3784297469634594,False
REEF,37,72,4.271412147921058,1.383496407655002,False
REEF,37,73,4.547169811320755,1.4794831667092818,False
REEF,37,74,4.4958152667137234,1.398728682020972,False
REEF,37,75,4.750159812486682,1.398728682020972,False
REEF,37,76,4.523640422077922,1.2912199672426607,False
REEF,37,77,4.948939948939949,1.3397820613599896,False
REEF,37,78,5.180085976530731,1.3493699900369918,False
REEF,37,79,5.1229461105365965,1.3493699900369918,False
REEF,37,80,5.6429565877737,1.258671739928112,False
REEF,37,81,5.762569471371332,1.3389143010216948,False
REEF,37,82,5.468539188028946,1.3389143010216948,False
REEF,37,83,5.763314374353671,1.2754640067944292,False
REEF,37,84,5.511124845488257,1.3742960128074486,False
REEF,37,85,5.851049868766404,1.3444147971672125,False
REEF,37,86,6.17948717948718,1.353638783158469,False
REEF,37,87,6.0717690317309,1.3764139103627857,False
REEF,37,88,6.319631467044649,1.4387048335744854,False
REEF,37,89,6.363831001998287,1.380617541078557,False
REEF,37,90,6.359292540293824,1.2976135427799067,False
REEF,37,91,6.289321483989279,1.3046037755427309,False
REEF,37,92,5.623029385798966,1.1922931220205677,False
REEF,37,93,5.716025641025642,1.2410992726115682,False
REEF,37,94,5.637961557916034,1.2333817776084204,False
REEF,37,95,5.573125,1.3364592333910503,False
REEF,37,96,5.273834871066951,1.4112523657170781,False
REEF,37,97,5.382061805890874,1.2899547674149414,False
REEF,37,98,5.510443702879743,1.5526272455155266,False
REEF,37,99,5.2700945626477536,1.5350448137762007,False
REEF,37,100,4.735025488530161,2.0017740485878313,False
REEF,37,101,4.688715953307393,1.5868373470240393,False
REEF,37,102,4.6030353086929585,1.54909404585829,False
REEF,37,103,3.7334617317032324,1.5658595598639884,False
REEF,37,104,4.259984712402064,1.6995093129425993,False
REEF,37,105,3.7225515571512067,1.6448450990456762,False
REEF,37,106,3.528690146418678,1.8326925213710332,False
REEF,37,107,3.5667999999999997,1.659430198659135,False
REEF,37,108,3.8810062674094707,1.659430198659135,False
REEF,37,109,3.9417381310228983,1.8133269994619488,False
REEF,37,110,3.5955645161290324,1.8406840010741081,False
REEF,37,111,3.7375303881297675,1.9835981859540273,False
REEF,37,112,2.7865625,2.0236178201534236,False
REEF,37,113,2.855998975081673,1.954643672521806,False
REEF,37,114,2.84924591002045,1.8365896690034171,False
REEF,37,115,2.578807334143097,1.886632734953349,False
REEF,37,116,2.3194776818229115,2.0201978949536357,False
REEF,37,117,2.466530205797743,2.0030771432725256,False
REEF,37,118,2.569592530689874,2.111804608245302,False
REEF,37,119,2.8591124791586506,2.0034373679734543,False
REEF,37,120,2.4639403150041446,1.9946566680061728,False
REEF,37,121,2.5224893917963227,2.0082672152541283,False
REEF,37,122,2.5160835214446955,2.1135667294372578,False
REEF,37,123,2.541759306767003,1.1026298456680212,False
REEF,37,124,2.6720004794438452,1.0462727658257351,False
REEF,37,125,2.748766954377312,1.0185203071453612,False
REEF,37,126,2.9293692509855456,0.998330205679859,False
REEF,37,127,2.7063858200801265,0.9442393185293179,False
REEF,37,128,2.6416044555042064,0.9529529220195241,False
REEF,37,129,2.732761262641741,0.9757065035051354,False
REEF,37,130,2.685843373493976,0.983202098825718,False
REEF,37,131,2.600466608340624,1.0695346418827536,False
REEF,37,132,2.402209051724138,1.013683044847017,False
REEF,37,133,2.7062215477996965,1.0646677574386745,False
REEF,37,134,2.485367077317576,1.0498853086289313,False
REEF,37,135,2.1538647342995167,1.163584076115526,False
REEF,37,136,2.0727568572756856,1.1264238934192083,False
REEF,37,137,2.1217817541521913,1.1055554706223913,False
REEF,37,138,2.0785547785547784,1.1240232332557933,False
REEF,37,139,2.141553388731447,1.1394865509808492,False
REEF,37,140,2.2075060652572165,1.1394865509808492,False
REEF,37,141,2.0591631258082392,1.1041753341554845,False
REEF,37,142,2.102867653994906,1.0956150148860122,False
REEF,37,143,1.9014414875469123,1.048028898204563,False
REEF,37,144,1.9470282545089306,1.048028898204563,False
REEF,37,145,2.083411214953271,0.9663487370090632,False
REEF,37,146,1.9384782608695652,0.9773593172577532,False
REEF,37,147,2.056408837230755,0.9651376417772545,False
REEF,37,148,2.0947660214245443,0.9873888802801428,False
REEF,37,149,2.1900481383240002,0.9873888802801428,False
REEF,37,150,2.0828272446977483,0.981252745869137,False
REEF,37,151,2.0864336187935795,0.981252745869137,False
