币名,短均线周期,长均线周期,币自身回报,策略回报,策略是否跑赢大盘
BNB,3,5,1.0651556771899005,0.009659884056832813,False
BNB,3,10,1.086116390882564,0.16942478242948508,False
BNB,5,10,1.086116390882564,0.4754186220061093,False
BNB,3,20,1.0543580238597388,3.738629062665644,True
BNB,5,20,1.0543580238597388,2.4554394129015105,True
BNB,10,20,1.0543580238597388,2.9064351513555313,True
BNB,3,30,1.0742575395813205,10.620784149052078,True
BNB,5,30,1.0742575395813205,24.0783346594131,True
BNB,10,30,1.0742575395813205,1.8353050474359602,True
BNB,20,30,1.0742575395813205,1.098897769159726,True
BNB,3,60,1.0759018526897468,1.051577048245849,False
BNB,5,60,1.0759018526897468,0.7332258813150184,False
BNB,10,60,1.0759018526897468,0.1586076897065844,False
BNB,20,60,1.0759018526897468,0.1384412804989527,False
BNB,30,60,1.0759018526897468,0.025895053348290044,False
BNB,50,60,1.0759018526897468,0.05181419051654144,False
BNB,3,90,1.0752381933740334,0.14607809241459407,False
BNB,5,90,1.0752381933740334,0.15460487170715195,False
BNB,10,90,1.0752381933740334,0.4864383892315033,False
BNB,20,90,1.0752381933740334,0.08476471695962143,False
BNB,30,90,1.0752381933740334,0.12667058365781686,False
BNB,50,90,1.0752381933740334,0.5312116048701698,False
BNB,60,90,1.0752381933740334,0.3158143392470531,False
BNB,3,120,1.1474826831729188,0.19474734847881234,False
BNB,5,120,1.1474826831729188,0.2930828256669328,False
BNB,10,120,1.1474826831729188,0.12216881252072388,False
BNB,20,120,1.1474826831729188,0.5541675643194894,False
BNB,30,120,1.1474826831729188,0.5514304428338717,False
BNB,50,120,1.1474826831729188,1.8789344500061005,True
BNB,60,120,1.1474826831729188,3.6311964470069062,True
BNB,90,120,1.1474826831729188,0.43256060289251946,False
BNB,3,180,1.1120038817885525,0.4907032479433382,False
BNB,5,180,1.1120038817885525,1.61063455460181,True
BNB,10,180,1.1120038817885525,0.34783537751181476,False
BNB,20,180,1.1120038817885525,0.13884915914928248,False
BNB,30,180,1.1120038817885525,0.2695232003354814,False
BNB,50,180,1.1120038817885525,0.2467809128761194,False
BNB,60,180,1.1120038817885525,1.407841770682036,True
BNB,90,180,1.1120038817885525,1.6197762298305094,True
BNB,120,180,1.1120038817885525,0.4002417527444664,False
BNB,3,240,1.1734189820691798,0.46362890224679787,False
BNB,5,240,1.1734189820691798,0.3478467490302855,False
BNB,10,240,1.1734189820691798,1.4585428672130576,True
BNB,20,240,1.1734189820691798,0.6492270614111315,False
BNB,30,240,1.1734189820691798,0.2508955402502995,False
BNB,50,240,1.1734189820691798,0.727478416527381,False
BNB,60,240,1.1734189820691798,0.5735756302022965,False
BNB,90,240,1.1734189820691798,0.7603320971451402,False
BNB,120,240,1.1734189820691798,0.408642230239412,False
BNB,180,240,1.1734189820691798,2.040402766733411,True
BNB,3,360,1.1633917388833994,0.074600283171071,False
BNB,5,360,1.1633917388833994,0.1153413248054511,False
BNB,10,360,1.1633917388833994,0.3413328026483192,False
BNB,20,360,1.1633917388833994,0.16274540590130804,False
BNB,30,360,1.1633917388833994,0.1433755591307207,False
BNB,50,360,1.1633917388833994,0.35911560657335256,False
BNB,60,360,1.1633917388833994,0.2617581782593825,False
BNB,90,360,1.1633917388833994,0.7257556373670033,False
BNB,120,360,1.1633917388833994,1.4126572250358516,True
BNB,180,360,1.1633917388833994,0.3247016234413757,False
BNB,240,360,1.1633917388833994,0.6456429049069066,False
BTC,3,5,1.0706361674944647,1.138885817516354,True
BTC,3,10,1.0694558196756125,2.7254142633096716,True
BTC,5,10,1.0694558196756125,0.06418794329110686,False
BTC,3,20,1.0291035551424472,1.7952024315231234,True
BTC,5,20,1.0291035551424472,0.270684693924672,False
BTC,10,20,1.0291035551424472,0.3530256640907519,False
BTC,3,30,1.0307385394357957,0.7041989472599991,False
BTC,5,30,1.0307385394357957,0.15534954610125548,False
BTC,10,30,1.0307385394357957,0.38412966673448756,False
BTC,20,30,1.0307385394357957,0.3197775651456617,False
BTC,3,60,1.0425359395824079,0.5648291435588255,False
BTC,5,60,1.0425359395824079,0.16861677015396556,False
BTC,10,60,1.0425359395824079,0.15739702618051832,False
BTC,20,60,1.0425359395824079,0.04169766967456563,False
BTC,30,60,1.0425359395824079,0.04657665339057515,False
BTC,50,60,1.0425359395824079,1.2629973354268869,True
BTC,3,90,1.0273445667214292,0.13370180979928456,False
BTC,5,90,1.0273445667214292,0.08136344704736534,False
BTC,10,90,1.0273445667214292,0.1701227060568419,False
BTC,20,90,1.0273445667214292,0.04579032002356734,False
BTC,30,90,1.0273445667214292,0.05193331175444435,False
BTC,50,90,1.0273445667214292,0.14640591498397787,False
BTC,60,90,1.0273445667214292,0.4026503562768107,False
BTC,3,120,1.023007628348693,0.8486841450304697,False
BTC,5,120,1.023007628348693,0.36817965354632226,False
BTC,10,120,1.023007628348693,0.3618082373270813,False
BTC,20,120,1.023007628348693,0.20871515030979765,False
BTC,30,120,1.023007628348693,0.13323070051726554,False
BTC,50,120,1.023007628348693,0.9383554292110344,False
BTC,60,120,1.023007628348693,0.9127432252651784,False
BTC,90,120,1.023007628348693,0.7561865611751153,False
BTC,3,180,0.9576927829642835,0.45111962007679485,False
BTC,5,180,0.9576927829642835,0.6792954878995363,False
BTC,10,180,0.9576927829642835,0.3989278990439777,False
BTC,20,180,0.9576927829642835,0.0658587968127949,False
BTC,30,180,0.9576927829642835,0.5484492892715154,False
BTC,50,180,0.9576927829642835,0.142069650871858,False
BTC,60,180,0.9576927829642835,0.31846543995585724,False
