time_stamp,BTC_open,BTC_close,BTC_pct,BTC_momentum,ETH_open,ETH_close,ETH_pct,ETH_momentum,style,pos,trade_time,strategy_pct,BTC_net,ETH_net,strategy_net
2018-08-08,6720.63,6285.0,-0.06474049338845189,-0.15820744393741937,378.2,355.48,-0.06009888686179621,-0.24135134558337068,empty,empty,,0.0,0.7484602083541735,0.741695877149057,0.8967556610277649
2018-08-09,6283.27,6529.79,0.03894828957836127,-0.11008336592831647,355.48,363.3,0.02199842466524138,-0.19094067343666488,empty,empty,,0.0,0.7776114532870324,0.7580120180270407,0.8967556610277649
2018-08-10,6529.79,6144.01,-0.059080001041381114,-0.16959147318882295,363.21,331.81,-0.08667767685108729,-0.27903439584555556,empty,empty,,0.0,0.7316701678170447,0.6923092972792523,0.8967556610277649
2018-08-11,6148.13,6232.35,0.014378231806263297,-0.15719716178552734,331.88,317.69,-0.042554473945932925,-0.3055500907163312,empty,empty,,0.0,0.7421902910956458,0.6628484393256552,0.8967556610277649
2018-08-12,6222.55,6308.33,0.012191228027950807,-0.18296570008327928,317.49,317.89,0.0006295445245365627,-0.2936562604155094,empty,empty,,0.0,0.751238502174524,0.6632657319312302,0.8967556610277649
2018-08-13,6308.56,6246.35,-0.009825104266897866,-0.2561424944386488,317.96,283.81,-0.10720689546698536,-0.4078409280587547,empty,empty,,0.0,0.7438575055613512,0.5921590719412453,0.8967556610277649
2018-08-14,6248.25,6188.08,-0.009328647930391454,-0.24310757322974108,283.81,278.41,-0.01902681371339976,-0.4102732471933912,empty,empty,,0.0,0.7369183207815901,0.5808921715907195,0.8967556610277649
2018-08-15,6188.08,6267.16,0.012779408152447935,-0.2086919191919192,278.47,281.12,0.009733845767034177,-0.3923569081791457,empty,empty,,0.0,0.7463357007778746,0.5865464863962611,0.8967556610277649
2018-08-16,6265.27,6311.75,0.007114865425487782,-0.22919997020236738,281.46,287.17,0.02152105862265219,-0.38911697760003394,empty,empty,,0.0,0.7516457788511464,0.5991695877149058,0.8967556610277649
2018-08-17,6316.0,6584.49,0.04321147066978259,-0.1994579965568558,286.84,317.51,0.10565170456524009,-0.3234247480236102,empty,empty,,0.0,0.7841254983780385,0.6624728759806376,0.8967556610277649
2018-08-18,6579.04,6387.96,-0.029847414150526386,-0.22202411399342348,317.51,294.11,-0.07369846619004117,-0.3694039451114922,empty,empty,,0.0,0.7607213798819612,0.6136496411283593,0.8967556610277649
2018-08-19,6387.96,6477.53,0.01402169080582838,-0.2075368978409381,294.1,299.42,0.01805446941620481,-0.3437082173465138,empty,empty,,0.0,0.7713879798600493,0.6247287598063763,0.8967556610277649
2018-08-20,6477.53,6254.84,-0.03437884502271693,-0.19093304427798463,299.3,270.51,-0.09655333645047104,-0.37413817037619734,empty,empty,,0.0,0.7448685520480539,0.5644091136705057,0.8967556610277649
2018-08-21,6251.0,6480.0,0.035997723363027756,-0.1478819343080091,270.51,281.21,0.03955491479058071,-0.33110534953973514,empty,empty,,0.0,0.7716821241264987,0.5867342680687698,0.8967556610277649
2018-08-22,6479.98,6360.89,-0.018381172839506132,-0.15477875177225797,281.09,270.8,-0.03701859820063291,-0.3405094734791291,empty,empty,,0.0,0.7574977016257723,0.5650141879485896,0.8967556610277649
2018-08-23,6362.57,6525.01,0.025801420870349867,-0.12047398628885064,270.68,275.99,0.019165435745937875,-0.3389777735198314,empty,empty,,0.0,0.7770422186337416,0.5758429310632616,0.8967556610277649
2018-08-24,6525.0,6681.64,0.02400456091255032,-0.046819898884995936,276.06,281.19,0.018841262364578393,-0.3094717713219223,empty,empty,,0.0,0.7956947759025585,0.5866925388082124,0.8967556610277649
2018-08-25,6686.98,6733.64,0.007782520459048925,-0.04136420000028462,281.05,277.55,-0.012944983818770184,-0.3210450353482228,empty,empty,,0.0,0.8018872867751786,0.5790978133867468,0.8967556610277649
2018-08-26,6733.64,6700.0,-0.004995812071925454,-0.033861008649106905,277.54,274.29,-0.011745631417762525,-0.3232086458744571,empty,empty,,0.0,0.7978812085875836,0.5722959439158739,0.8967556610277649
2018-08-27,6700.0,6908.64,0.031140298507462694,0.028062249444201326,274.17,287.71,0.04892631885960097,-0.23928505327727978,BTC,empty,,0.0,0.8227274675964961,0.6002962777499583,0.8967556610277649
2018-08-28,6907.26,7076.11,0.024240660969452543,0.12587271280827372,287.71,295.44,0.026867331688158247,-0.16889839090806802,BTC,BTC,2018-08-28,0.02291092740122669,0.8426709252087591,0.6164246369554331,0.9173011648742111
2018-08-29,7077.0,7031.22,-0.006343881030679177,0.07679113723412234,295.44,288.4,-0.02382886542106699,-0.20616570327552997,BTC,BTC,,-0.006343881030679177,0.8373251211112223,0.601735937239192,0.9114819154149457
2018-08-30,7033.21,6984.84,-0.006596294810857883,0.1368536184023137,288.35,283.89,-0.01563800277392502,-0.14441999939724548,BTC,BTC,,-0.006596294810857883,0.8318018777598354,0.5923259889834752,0.9054695119861033
2018-08-31,6984.84,7011.21,0.003775319119693421,0.12497051673927162,283.9,281.41,-0.008735777942160516,-0.11419937675092062,BTC,BTC,,0.003775319119693421,0.834942195292739,0.5871515606743449,0.9088879483470038
2018-09-01,7011.21,7200.01,0.026928304814718196,0.14134961233797227,281.46,295.71,0.050815536050602184,-0.06977256283620126,BTC,BTC,,0.026928304814718196,0.8574257732302519,0.6169879819729595,0.9333627600625157
2018-09-02,7201.57,7302.01,0.014166646990767973,0.16900429851032994,295.8,295.41,-0.0010145074566296763,0.0408724146435997,BTC,BTC,,0.014166646990767973,0.8695726214803913,0.616362043064597,0.9465853807986503
2018-09-03,7302.0,7263.02,-0.005339625664714243,0.17371139351786025,295.51,289.09,-0.02139399478690651,0.038360691067131025,BTC,BTC,,-0.005339625664714243,0.8649294291934018,0.6031755967284259,0.9415309692054945
2018-09-04,7263.0,7359.06,0.01322314959892723,0.17422564606616087,289.09,285.3,-0.013110104119824162,0.014869095048377856,BTC,BTC,,0.01322314959892723,0.8763665204281408,0.5952679018527792,0.9539809740633217
2018-09-05,7359.05,6700.0,-0.08955763371952397,0.06151225888224343,285.18,228.53,-0.19898352611286363,-0.20419960302259987,BTC,BTC,,-0.08955763371952397,0.7978812085875836,0.47681939576030713,0.868544695412764
2018-09-06,6697.27,6516.01,-0.0274611940298507,-0.010400198041154218,228.28,229.7,0.005119677941626932,-0.27655821863878305,empty,BTC,,-0.0274611940298507,0.7759704379057881,0.47926055750292107,0.8446934210084366
2018-09-07,6516.84,6395.54,-0.01848830802899326,0.0011866073049924264,229.73,215.22,-0.0630387461906835,-0.2682329740573255,BTC,empty,2018-09-07,0.0,0.7616240574283931,0.44904857285928895,0.8446934210084366
2018-09-08,6395.54,6185.05,-0.03291199804864009,-0.04515301357153101,215.19,196.71,-0.08600501812099248,-0.3430298577249349,empty,BTC,2018-09-08,-0.0343604573625963,0.7365574879365125,0.41042814221332,0.8156693687314106
2018-09-09,6185.06,6250.81,0.010632088665410988,-0.0006443010532642957,196.87,195.81,-0.004575263077627012,-0.2761450593323721,empty,empty,2018-09-09,0.0,0.7443886324554259,0.4085503254882324,0.8156693687314106
2018-09-10,6252.26,6312.0,0.009789131328579836,-0.025925925925925908,196.13,197.15,0.006843368571574526,-0.29892251342413134,empty,empty,,0.0,0.7516755505380339,0.4113461859455851,0.8156693687314106
2018-09-11,6311.99,6294.91,-0.0027075411913815017,-0.0103727623021308,197.22,185.18,-0.06071519147856963,-0.3161742983751846,empty,empty,,0.0,0.7496403580223978,0.3863712235019196,0.8156693687314106
2018-09-12,6293.0,6338.62,0.006943705311116544,-0.028565473462875968,185.14,183.12,-0.01112431148072146,-0.3364976991919997,empty,empty,,0.0,0.7548456397578251,0.38207310966449676,0.8156693687314106
2018-09-13,6338.62,6487.38,0.023468830754959313,-0.029073700468747243,183.17,210.68,0.1505024027959807,-0.2507557167751342,empty,empty,,0.0,0.7725609843234206,0.4395760307127358,0.8156693687314106
2018-09-14,6487.39,6476.63,-0.0016570634061824352,-0.0381680636327455,210.91,208.82,-0.008828555154737128,-0.2476310574671231,empty,empty,,0.0,0.7712808017872539,0.435695209480888,0.8156693687314106
2018-09-15,6476.63,6514.96,0.0059182012867802225,-0.027617910447761185,208.55,221.29,0.05971650225074221,-0.19322614750811196,empty,empty,,0.0,0.7758453968208602,0.4617134034384911,0.8156693687314106
2018-09-16,6514.96,6505.0,-0.0015287891253361607,-0.058425391972949825,221.62,220.17,-0.005061231867684923,-0.23475026936846133,empty,empty,,0.0,0.7746592928152584,0.4593765648472709,0.8156693687314106
2018-09-17,6500.08,6248.69,-0.03940199846272108,-0.11693147788827474,220.24,196.16,-0.10905209610755318,-0.3360411589493637,empty,empty,,0.0,0.744136168550619,0.4092805875479887,0.8156693687314106
2018-09-18,6248.69,6336.45,0.01404454373636721,-0.09881215493186113,196.25,208.17,0.06122553017944532,-0.2781900138696255,empty,empty,,0.0,0.7545872215156408,0.43433900851276913,0.8156693687314106
2018-09-19,6336.39,6391.89,0.008749378595270363,-0.08489099249231191,208.42,209.79,0.0077821011673151474,-0.2610165909331079,empty,empty,,0.0,0.7611893907998343,0.4377190786179269,0.8156693687314106
2018-09-20,6392.0,6492.0,0.015662034234005917,-0.07405426452780617,209.79,224.0,0.06773440106773454,-0.20400838634021545,empty,empty,,0.0,0.7731111650971033,0.4673677182440327,0.8156693687314106
2018-09-21,6492.0,6759.02,0.04113062230437459,-0.06124852604371378,224.0,247.73,0.10593750000000002,-0.16225355923032703,empty,empty,,0.0,0.8049097084280074,0.5168794858955099,0.8156693687314106
2018-09-22,6759.01,6723.05,-0.005321777417436335,-0.07928775775437169,247.67,241.01,-0.027126306866346428,-0.1841508412037508,empty,empty,,0.0,0.8006261581186199,0.502858454348189,0.8156693687314106
2018-09-23,6723.05,6708.0,-0.002238567316917184,-0.07641724792166349,241.01,244.5,0.014480726940790944,-0.15424262340447603,empty,empty,,0.0,0.7988339025679867,0.5101402103154732,0.8156693687314106
2018-09-24,6706.81,6581.39,-0.01887447823494326,-0.10567518134109521,244.54,228.06,-0.06723926380368095,-0.20063091482649842,empty,empty,,0.0,0.7837563294606323,0.47583875813720583,0.8156693687314106
2018-09-25,6581.42,6447.54,-0.02033764903766533,-0.03768059701492543,228.06,219.62,-0.037007804963606006,-0.03898831663238955,empty,empty,,0.0,0.7678165683010132,0.4582290101819396,0.8156693687314106
2018-09-26,6445.11,6465.12,0.002726621316036848,-0.007809994152863542,219.5,214.42,-0.023677260723067195,-0.06652154984762737,empty,empty,,0.0,0.769910113322949,0.4473794024369888,0.8156693687314106
2018-09-27,6467.84,6689.13,0.0346490088351028,0.04590542784502949,214.38,229.13,0.06860367503031428,0.06463153981971925,ETH,empty,,0.0,0.7965867356417109,0.4780712735770322,0.8156693687314106
2018-09-28,6689.12,6634.58,-0.008155021654535077,0.07268009151098198,229.1,221.84,-0.031815999650853244,0.12775151237862836,ETH,ETH,2018-09-28,-0.03313950941767185,0.7900905535628373,0.46286095810382244,0.7886384860046296
2018-09-29,6634.58,6596.38,-0.005757711867216853,0.05528403518903935,221.89,231.62,0.04408582762351254,0.1828813645881211,ETH,ETH,,0.04408582762351254,0.7855414398064127,0.48326656651644134,0.8234062663558976
2018-09-30,6597.66,6626.57,0.004576752703755682,0.04983681875792145,231.62,232.94,0.005698989724548742,0.18153690083692609,ETH,ETH,,0.005698989724548742,0.7891366687149587,0.4860206977132365,0.8280988502069889
2018-10-01,6626.57,6611.61,-0.0022575782041086567,0.05031048895059653,233.04,231.61,-0.005709624796084722,0.2507290204125716,ETH,ETH,,-0.005709624796084722,0.7873551309716049,0.4832457018861626,0.8233707164782379
2018-10-02,6610.0,6525.79,-0.012980196956565715,0.029528509360081445,231.62,225.69,-0.02556020897197886,0.23247051114023587,ETH,ETH,,-0.02556020897197886,0.7771351062968309,0.4708938407611417,0.8023251889036461
2018-10-03,6525.79,6510.0,-0.002419630420224972,0.003486769697474079,225.7,220.77,-0.021799813904027632,0.04789253844693375,ETH,ETH,,-0.021799813904027632,0.7752547265530103,0.46062844266399605,0.7848346490950329
2018-10-04,6510.01,6593.79,0.012870967741935413,0.018089654650643938,220.67,222.66,0.008560945780676565,0.06627717651565934,ETH,ETH,,0.008560945780676565,0.7852330051302571,0.46457185778668003,0.7915535759727318
2018-10-05,6591.69,6635.65,0.0063483975073515,0.018525056178395616,222.66,228.37,0.025644480373663958,0.03199421573500838,ETH,ETH,,0.025644480373663958,0.7902179763827162,0.47648556167584716,0.811852556116468
2018-10-06,6635.65,6594.27,-0.006236013050718303,0.013723289777094694,228.36,225.4,-0.013005210842054526,0.023754371621928616,ETH,ETH,,-0.013005210842054526,0.7852901667690814,0.47028876648305795,0.8012942424515125
2018-10-07,6596.44,6615.26,0.0031830665107737133,0.058663495868734206,225.39,226.14,0.0032830523513751597,0.1528344208809136,ETH,ETH,,0.0032830523513751597,0.7877897976001639,0.4718327491236855,0.8039249333983363
2018-10-08,6615.26,6673.01,0.008729815608154556,0.0531149145026002,226.26,230.01,0.017113292650570378,0.10491425277417488,ETH,ETH,,0.017113292650570378,0.7946670572711987,0.47990736104156234,0.8176827360526723
2018-10-09,6673.01,6656.61,-0.002457661535049449,0.04141498054566006,230.01,228.4,-0.006999695665405814,0.08870775537442221,ETH,ETH,,-0.006999695665405814,0.7927140346113722,0.4765481555666834,0.8119592057494472
2018-10-10,6656.67,6631.0,-0.003847303657567358,0.021410967344423826,228.4,226.74,-0.007267950963222414,0.012232142857142803,BTC,ETH,,-0.007267950963222414,0.789664223006607,0.47308462694041065,0.8060579260579233
2018-10-11,6630.21,6252.68,-0.05705323480621316,-0.07491322706546222,226.7,191.58,-0.1550674781688277,-0.22665805514067727,empty,BTC,2018-10-11,-0.058353351182117597,0.7446113246733451,0.39972458688032053,0.7590217448255359
2018-10-12,6252.71,6298.01,0.007249691332356756,-0.06322130580614449,191.55,196.96,0.02808226328426766,-0.18277249906642867,empty,empty,2018-10-12,0.0,0.750009526939804,0.4109497579702888,0.7590217448255359
2018-10-13,6298.0,6332.93,0.005544608535076989,-0.05591383422778762,196.96,201.3,0.02203493095044684,-0.17668711656441716,empty,empty,,0.0,0.7541680361642635,0.42000500751126696,0.7590217448255359
2018-10-14,6332.92,6339.34,0.0010121697223874904,-0.03677794508454901,201.39,197.01,-0.021311475409836134,-0.13614838200473567,empty,empty,,0.0,0.7549313822160615,0.4110540811216825,0.7590217448255359
2018-10-15,6339.34,6752.5,0.06517397710171724,0.047298659643833174,196.84,214.39,0.08821887213847002,-0.02381386030416177,BTC,empty,,0.0,0.8041332628339788,0.4473168085461526,0.7590217448255359
2018-10-16,6752.5,6759.27,0.0010025916327287554,0.0454979953968373,214.39,215.09,0.0032650776622045186,0.003124708515996666,BTC,BTC,2018-10-16,-0.000496663372213102,0.8049394801148949,0.4487773326656652,0.7586447665261677
2018-10-17,6762.76,6740.89,-0.002719228555746467,0.007737927054788818,215.2,212.85,-0.010414245199683925,-0.071051368218915,BTC,BTC,,-0.002719228555746467,0.8027506656949188,0.44410365548322484,0.7565818380133622
2018-10-18,6739.01,6618.96,-0.018088115960948836,-0.002354331397013798,212.9,206.24,-0.031054733380314725,-0.07032095203750444,empty,BTC,,-0.018088115960948836,0.7882304185661003,0.4303121348689702,0.7428966979934287
2018-10-19,6618.96,6528.88,-0.013609388786153698,-0.010232885309821471,206.25,205.0,-0.006012412723041205,-0.11492962611173474,empty,empty,2018-10-19,0.0,0.7775030843467616,0.427724920714405,0.7428966979934287
2018-10-20,6528.88,6588.4,0.009116418129908821,-0.005760144388424204,205.1,207.91,0.014195121951219525,-0.10745256289173177,empty,empty,,0.0,0.7845911275609605,0.4337965281255216,0.7428966979934287
2018-10-21,6585.72,6590.11,0.00025954708275155447,-0.003251855448219154,207.91,207.49,-0.0020201048530613663,-0.10414058114934588,empty,empty,,0.0,0.7847947658992717,0.4329202136538141,0.7428966979934287
2018-10-22,6590.12,6581.2,-0.0013520259904614695,0.008490926002828747,207.46,206.67,-0.003951997686635567,-0.08427489033630209,BTC,empty,,0.0,0.7837337029785977,0.4312093139709564,0.7428966979934287
2018-10-23,6581.2,6553.51,-0.004207439372758692,0.00668356374807999,206.67,205.85,-0.003967677940678316,-0.06758164605698247,BTC,BTC,2018-10-23,-0.005698891036204468,0.7804361909389276,0.4294984142880988,0.7386630106604081
2018-10-24,6553.51,6565.5,0.0018295539336934397,-0.004290400513210169,205.85,205.35,-0.0024289531212047244,-0.0777418485583401,empty,BTC,,0.0018295539336934397,0.7818640410420566,0.4284551827741613,0.7400144344772357
2018-10-25,6566.81,6528.09,-0.0056979666438199406,-0.016209414300030867,205.35,203.93,-0.006915023131239262,-0.10701931076761395,empty,empty,2018-10-25,0.0,0.7774090058161968,0.4254924052745786,0.7400144344772357
2018-10-26,6528.13,6538.63,0.0016145610737596794,-0.00843762842589102,203.84,204.92,0.004854606972980902,-0.09086069210292824,empty,empty,,0.0,0.7786641801353779,0.42755800367217495,0.7400144344772357
2018-10-27,6538.63,6505.6,-0.005051516907976117,-0.016576823889008163,204.92,204.45,-0.002293577981651418,-0.09591403555319711,empty,empty,,0.0,0.7747307448637887,0.4265773660490736,0.7400144344772357
2018-10-28,6505.6,6489.93,-0.0024086940482046515,-0.027435894746149048,204.45,204.99,0.0026412325752018795,-0.10877787922264237,empty,empty,,0.0,0.7728646555296741,0.4277040560841262,0.7400144344772357
2018-10-29,6489.93,6344.5,-0.022408562187881897,-0.04688722938552803,204.99,196.96,-0.03917264256793018,-0.1376532399299475,empty,empty,,0.0,0.7555458698334214,0.4109497579702888,0.7400144344772357
2018-10-30,6344.5,6330.87,-0.0021483174403026384,-0.045261649826572214,196.95,197.27,0.0015739236393177425,-0.12997265590544238,empty,empty,,0.0,0.7539227174643097,0.4115965615089301,0.7400144344772357
2018-10-31,6330.01,6371.93,0.006485680483093281,0.01907182200272528,197.24,198.73,0.007401023977289922,0.03732122350976086,ETH,empty,,0.0,0.7588124193187286,0.4146427975296278,0.7400144344772357
2018-11-01,6369.52,6410.0,0.005974641905984512,0.01778180726928036,198.7,199.96,0.006189302068132729,0.01523151909017062,BTC,ETH,2018-11-01,0.004833966966008019,0.7633460517979718,0.41720914705391426,0.7435916398078678
2018-11-02,6410.0,6433.98,0.0037410296411855004,0.01595627932094601,199.93,202.35,0.011952390478095598,0.005216095380029762,BTC,BTC,2018-11-02,0.0022376731314881493,0.7662017520042299,0.42219579369053584,0.7452555548410651
2018-11-03,6432.8,6387.09,-0.007287868473324299,0.007532329863992215,202.31,200.31,-0.010081541882876133,0.01675041876046901,ETH,BTC,,-0.007287868473324299,0.7606177744115924,0.41793940911367056,0.7398242303783691
2018-11-04,6388.0,6485.85,0.015462440641982544,-0.03948907811921509,200.27,212.11,0.058908691528131385,-0.010634824385465591,empty,ETH,2018-11-04,0.0575338869161679,0.7723787815996686,0.4425596728425973,0.7823891939867991
2018-11-05,6485.85,6468.99,-0.002599505076435693,-0.04294546600446503,212.13,210.66,-0.006836075621140081,-0.020596029569017626,empty,empty,2018-11-05,0.0,0.770370979035969,0.4395343014521783,0.7823891939867991
2018-11-06,6468.99,6519.11,0.007747731871590391,-0.03290070005592738,210.64,220.74,0.047849615494161224,0.03706835799859065,ETH,empty,,0.0,0.7763396068231943,0.46056584877315976,0.7823891939867991
2018-11-07,6522.73,6578.46,0.009104003460595145,-0.006118786032851098,220.77,219.07,-0.007565461629065906,0.062209076803723784,ETH,ETH,2018-11-07,-0.009186541788983593,0.7834074052903097,0.4570814555166083,0.7752017429609902
2018-11-08,6578.46,6479.84,-0.014991350559249383,-0.007511242357035153,219.06,212.79,-0.028666636234993437,0.038000000000000034,ETH,ETH,,-0.028666636234993437,0.7716630702468907,0.44397846770155236,0.7529793165867946
2018-11-09,6479.84,6419.99,-0.009236339168868457,-0.025561593103029523,212.79,210.77,-0.009492927299215137,0.01375595209465641,ETH,ETH,,-0.009492927299215137,0.764535728406,0.4397638123852446,0.7458313386766234
2018-11-10,6419.99,6433.05,0.002034271081419181,-0.023832682610760547,210.78,213.25,0.01176638041466993,0.02776037399392739,ETH,ETH,,0.01176638041466993,0.7660910013290081,0.44493824069437493,0.7546070739326751
2018-11-11,6435.16,6449.81,0.0026052960881697285,-0.019964444174314644,213.27,212.54,-0.003329425556858223,0.028402767697295328,ETH,ETH,,-0.003329425556858223,0.7680868952179526,0.44345685194458356,0.7520946658553377
2018-11-12,6450.71,6453.07,0.0005054412455560708,-0.015326138206854134,212.6,212.89,0.0016467488472757807,0.034199659946563044,ETH,ETH,,0.0016467488472757807,0.7684751180149668,0.44418711400433986,0.7533331768793772
2018-11-13,6451.68,6457.66,0.0007112893552991828,-0.016425253217576707,212.91,209.84,-0.014326647564469885,0.02186510835159483,ETH,ETH,,-0.014326647564469885,0.7690217261862231,0.43782340176932066,0.7425404379556039
2018-11-14,6458.98,5922.41,-0.08288606089512296,-0.0927805836010227,209.84,187.43,-0.10679565383149059,-0.0809101162163487,empty,ETH,,-0.10679565383149059,0.7052805445598792,0.39106576531463866,0.6632403463878138
2018-11-15,5917.2,5753.4,-0.02853736907779103,-0.12009090589313054,187.43,184.35,-0.016432801579256306,-0.100380636345891,empty,empty,2018-11-15,0.0,0.6851536933563885,0.3846394591887832,0.6632403463878138
2018-11-16,5757.09,5655.94,-0.016939548788542425,-0.13060440236104287,184.35,176.89,-0.04046650393273665,-0.13480068476400098,empty,empty,,0.0,0.6735474989401279,0.3690744450008346,0.6632403463878138
2018-11-17,5650.57,5628.29,-0.004888665721347718,-0.13276568468381023,176.93,176.2,-0.003900729266775982,-0.14044587540855658,empty,empty,,0.0,0.6702547503703598,0.3676347855116007,0.6632403463878138
2018-11-18,5630.49,5662.0,0.005989385763704336,-0.10757348884860907,176.2,178.97,0.0157207718501704,-0.09133834281072306,empty,empty,,0.0,0.6742691646302833,0.3734142880988149,0.6632403463878138
2018-11-19,5661.94,4910.03,-0.13280996114447197,-0.22443044952747415,179.04,150.81,-0.15734480639213277,-0.23551477670198206,empty,empty,,0.0,0.5847195030748198,0.3146594892338508,0.6632403463878138
2018-11-20,4913.4,4558.86,-0.07152094793718167,-0.28454016287059036,150.76,133.82,-0.11265831178303831,-0.3266240627987722,empty,empty,,0.0,0.5428998099375509,0.27921048239025203,0.6632403463878138
2018-11-21,4559.91,4661.07,0.022420078703886404,-0.27284399375975044,133.68,138.23,0.03295471528919447,-0.30871174234846976,empty,empty,,0.0,0.5550716664046758,0.28841178434318143,0.6632403463878138
2018-11-22,4661.08,4370.0,-0.06244703469375057,-0.3207936611553035,138.36,126.63,-0.08391810750198936,-0.37420311341734613,empty,empty,,0.0,0.520409086795185,0.26420881321982975,0.6632403463878138
2018-11-23,4370.9,4420.61,0.01158123569794034,-0.30788355886640084,126.58,125.02,-0.012714206744057432,-0.3758674055214418,empty,empty,,0.0,0.52643606708871,0.26084960774495075,0.6632403463878138
2018-11-24,4415.63,3932.44,-0.11043046095448361,-0.39368933909973247,125.0,114.89,-0.08102703567429204,-0.45834708406015745,empty,empty,,0.0,0.4683014895370384,0.23971373727257556,0.6632403463878138
2018-11-25,3933.68,4085.78,0.038993601936710975,-0.3684052688286733,114.83,118.67,0.03290103577334835,-0.43667521124086206,empty,empty,,0.0,0.4865622514064145,0.2476005675179436,0.6632403463878138
2018-11-26,4088.69,3862.2,-0.0547214974864042,-0.40755716654574015,118.65,110.68,-0.06732956939411805,-0.4985956328712512,empty,empty,,0.0,0.45993683638909927,0.23092972792522118,0.6632403463878138
2018-11-27,3864.45,3875.21,0.003368546424317831,-0.4109244412826102,110.66,111.43,0.006776292013010554,-0.4913497968685808,empty,empty,,0.0,0.46148615497472983,0.23249457519612754,0.6632403463878138
2018-11-28,3875.63,4264.85,0.10054680907615343,-0.34182788463912683,111.38,122.9,0.10293457776182358,-0.4224352648150759,empty,empty,,0.0,0.5078871152902621,0.2564263061258555,0.6632403463878138
2018-11-29,4262.06,4295.84,0.007266375136288472,-0.3308650013473541,122.88,117.98,-0.040032546786004874,-0.44024291882146416,empty,empty,,0.0,0.5115776135968485,0.24616090802870974,0.6632403463878138
2018-11-30,4295.72,4041.32,-0.059248016685910065,-0.3717878766681434,117.99,113.73,-0.03602305475504319,-0.4666822977725674,empty,empty,,0.0,0.4812676546103244,0.23729344016024037,0.6632403463878138
