date,sz.300223_close,sz.300223_trade,sh.603288_close,sh.603288_trade,sh.600031_close,sh.600031_trade,sz.002508_close,sz.002508_trade,sz.300033_close,sz.300033_trade,sz.002677_close,sz.002677_trade,sz.002048_close,sz.002048_trade,sh.601155_close,sh.601155_trade,sz.300413_close,sz.300413_trade,sz.300450_close,sz.300450_trade,sh.600887_close,sh.600887_trade,sz.002557_close,sz.002557_trade,sz.000568_close,sz.000568_trade,sh.601788_close,sh.601788_trade,sh.600988_close,sh.600988_trade,sz.000157_close,sz.000157_trade,sh.600745_close,sh.600745_trade,sz.002352_close,sz.002352_trade,sh.600223_close,sh.600223_trade,sh.600703_close,sh.600703_trade,sz.300866_close,sz.300866_trade,sh.600030_close,sh.600030_trade,sh.600298_close,sh.600298_trade,sh.603877_close,sh.603877_trade,sz.002351_close,sz.002351_trade,sz.002959_close,sz.002959_trade,sh.603605_close,sh.603605_trade,sh.600398_close,sh.600398_trade,sz.000703_close,sz.000703_trade,sz.002027_close,sz.002027_trade,sz.002511_close,sz.002511_trade,sh.601899_close,sh.601899_trade,sz.002142_close,sz.002142_trade,sh.600584_close,sh.600584_trade,sh.600196_close,sh.600196_trade,sh.603259_close,sh.603259_trade,sz.300347_close,sz.300347_trade,sh.600570_close,sh.600570_trade,sz.002044_close,sz.002044_trade,sh.603983_close,sh.603983_trade,sh.605009_close,sh.605009_trade,sz.002555_close,sz.002555_trade,sz.002236_close,sz.002236_trade,sh.600183_close,sh.600183_trade,sz.000063_close,sz.000063_trade,sz.002049_close,sz.002049_trade,sh.600585_close,sh.600585_trade,sh.603737_close,sh.603737_trade,sz.000998_close,sz.000998_trade,sh.601012_close,sh.601012_trade,sz.000999_close,sz.000999_trade,sh.600055_close,sh.600055_trade,sh.603799_close,sh.603799_trade,sz.002415_close,sz.002415_trade,sz.002594_close,sz.002594_trade,sh.600362_close,sh.600362_trade,sz.000488_close,sz.000488_trade,sz.300390_close,sz.300390_trade,sh.600926_close,sh.600926_trade,sz.300059_close,sz.300059_trade,sh.600559_close,sh.600559_trade,sh.600309_close,sh.600309_trade,sh.601877_close,sh.601877_trade,sh.600315_close,sh.600315_trade,sz.002230_close,sz.002230_trade,sz.300146_close,sz.300146_trade,sh.600036_close,sh.600036_trade,sz.000538_close,sz.000538_trade,sh.601995_close,sh.601995_trade,sh.603583_close,sh.603583_trade,sz.000001_close,sz.000001_trade,sz.002475_close,sz.002475_trade,sh.603501_close,sh.603501_trade,sz.000338_close,sz.000338_trade,sz.002032_close,sz.002032_trade,sz.002127_close,sz.002127_trade,sz.300760_close,sz.300760_trade,sz.300604_close,sz.300604_trade,sz.000651_close,sz.000651_trade,sh.601318_close,sh.601318_trade,sh.603899_close,sh.603899_trade,sz.002607_close,sz.002607_trade,sh.601888_close,sh.601888_trade,sh.600460_close,sh.600460_trade,sh.600415_close,sh.600415_trade,sh.603882_close,sh.603882_trade,sz.300750_close,sz.300750_trade,sz.002493_close,sz.002493_trade,sz.002407_close,sz.002407_trade,sh.600763_close,sh.600763_trade,sz.002460_close,sz.002460_trade,sz.000830_close,sz.000830_trade,sz.000333_close,sz.000333_trade,sz.300015_close,sz.300015_trade,sz.000100_close,sz.000100_trade,sz.002714_close,sz.002714_trade,sh.600346_close,sh.600346_trade,sh.603486_close,sh.603486_trade,sh.601233_close,sh.601233_trade
2017-08-21,57.02923324,,158.78930976,,270.2535527,,246.21499858,,477.419868,,52.75780632,,122.36909032,,22.20330945,,,,370.73448555,,1476.64051181,,44.12716435,,1335.57420873,,17.58003447,,31.41265725,,227.38084857,,49.40985038,,177.6675222,,6.7018918,,342.06257472,,,,65.53033895,,145.4375491,,25.52597316,,49.96494029,,,,,,53.07861295,,58.5874068,,72.63206224,,62.7613254,,6.9738921,,30.29326848,,57.88512717,,373.51207829,,,,220.84400752,,481.81459061,,81.17685147,,,,,,266.1521478,,1051.76547294,,83.938644,,290.8684394,,90.72287616,,88.31706765,,59.18199392,,209.2665294,,112.9551699,,44.1197064,,126.69706644,,64.32947152,,614.28062475,,49.25379798,,23.45327292,,72.5901594,,31.89426061,,20.75006366,,369.31419595,,,,1003.60429818,,32.05676298,,138.62490345,,559.41578104,,382.85274942,sell,100.9553743,,1100.42477235,,,,,,1201.2260339,,320.291286,,,,120.65832928,,215.6439285,,96.5848214,,,,33.02,,4579.5092297,,120.06315483,,38.34717966,,33.99445728,,63.67396032,,71.46933381,,256.7281184,,,,,,64.10289102,,126.625446,,55.79213364,,414.189398,,39.27590656,,170.65503543,,255.21578131,,8.4568087,,130.34549024,,49.3521933,,,,31.58912,
2017-08-22,55.80043868,,160.7341356,,269.92794601,,246.65613116,,478.5164154,,52.82852724,,121.00460984,,23.00632245,,,,393.561025,,1486.86389917,,43.3637186,,1314.03654903,,17.53306043,,31.03790976,,227.38084857,,49.38920272,,174.2810985,,6.74559979,,340.34539312,,,,65.37440715,,144.8410046,,25.68888324,,49.56235796,,,,,,52.90830724,,57.76117414,,73.26988496,,63.13601988,,6.91854375,,30.39187938,,58.68154543,,379.30774276,,,,220.35469288,sell,506.16512712,,81.43488342,,,,,,261.26758,,1031.74773198,,83.24397936,,288.8476426,,88.800229,,89.14071135,,59.93087688,,205.32317724,,110.90847975,,43.9702494,,131.69005428,,70.76040586,,619.2265235,,48.74769648,,23.82352056,,72.63474795,,31.78048798,,20.66490608,,362.35105665,,,,1056.5020631,,31.88927728,,138.22693722,,538.91783144,,381.79368234,,103.30966959,,1104.769371,,,,,,1223.04562725,,318.7660894,,,,120.4837152,,216.05467884,,94.6624056,,,,32.09,,4598.34525738,,124.9761672,buy,38.01408798,,33.31000512,,63.31023138,,71.14298982,,255.2858256,,,,,,64.68329949,,131.40072765,,55.6713216,,439.04076188,,38.11185664,,173.83520985,,250.83680398,,8.38672465,,139.96692,,49.54861994,,,,31.26722,
2017-08-23,56.65620632,,159.47571888,,263.7414189,,246.15197964,,466.876143,,53.18213184,,121.5628064,,22.8323363,,,,384.2366561,,1479.19635865,,42.752962,,1321.93369092,,17.59177798,,30.4206786,,226.42746975,,49.0381925,,173.4601473,,6.76016912,,349.27473744,,,,65.92016845,,143.34964335,,25.57688256,,48.89138741,,,,,,52.39739011,,58.17429047,,72.1536952,,62.15244687,,6.77094815,,31.555488,buy,58.02993049,,380.66417487,,,,224.26921,,493.93891632,,81.95094732,,,,,,259.7908502,sell,1017.98553507,,84.2280876,,288.7213428,,89.19127588,,88.39194435,,59.708236,,205.95052872,,111.12974355,,44.089815,,135.95489806,,69.82444828,buy,613.88495285,,48.85903881,,22.94258652,,70.76202885,,31.81841219,,20.83522124,buy,352.4419738,,,,1039.35388656,buy,31.57105445,,138.93443274,,525.19311736,,372.52684539,,105.82357812,,1100.79716652,,,,,,1251.7556185,,318.46105008,sell,,,119.08680256,,215.76128574,,93.2703114,,,,32.3,,4614.8267816,buy,125.4289794,,38.05572444,,33.00580416,,63.07487736,,71.03420849,,256.3675452,,,,,,63.97391136,,127.9131624,,55.5988329,,,,37.42204928,,175.38232173,buy,253.53155926,,8.3633633,,139.09601472,,50.62896646,,,,30.85948,
2017-08-24,56.76592012,,155.85300408,,264.067371,,252.32783576,,461.6464554,,56.11705002,,125.65624784,,22.7252679,,,,375.0333829,,1448.52619657,,42.50865936,sell,1293.21681132,,17.36865129,,29.95775523,sell,226.90415916,,48.12969546,,175.6835568,,6.71646113,,346.69896504,,,,64.90661175,,142.39517215,,25.200153,,48.48880508,sell,,,,,52.45415868,,59.67653167,,69.60240432,,61.49673153,,6.7155998,,31.47659928,,56.54569646,,372.64889422,,,,218.72364408,,478.859923,,80.66078757,,,,,,238.4350654,,1019.23664388,sell,80.69687568,,288.2161436,,87.30121596,,89.103273,,58.82779252,,202.9930146,,113.45301345,,43.4172585,,131.89809544,,71.1529042,,603.3996475,,48.585744,,22.94258652,,68.35424715,,31.93218482,,20.5797485,sell,353.78103905,sell,,,1041.9697101,,31.23608305,,136.81194618,,527.68851992,,379.14601464,,106.50193439,buy,1092.356232,,,,,,1255.20081745,,320.291286,,,,118.56296032,,217.9910733,,93.3366016,,,,32.61,,4641.90357139,,124.79504232,,37.95163329,,33.00580416,,62.64696096,,69.6200512,,253.8435328,,,,,,62.42615544,,122.333058,,54.9705975,,436.86081768,,36.99091968,,178.43357016,,250.49995957,,8.29327925,,145.81442688,,49.64683326,,,,30.06546,
2017-08-25,57.18283256,,156.27247632,,269.2835166,,253.39915774,,478.9381644,,55.62200358,,131.23821344,,23.00632245,,,,375.5177657,,1461.30543077,sell,43.0583403,,1291.06304535,,17.70921308,,30.24432684,,228.8730465,,48.06775248,,175.9914135,,6.77473845,,346.0120924,,,,66.8167763,buy,143.23033445,,25.64815572,,49.42816385,buy,,,,,52.96507581,,59.7140877,,70.31995488,sell,61.30938429,sell,6.8262965,,32.00909814,,57.77652468,,371.66239814,,,,219.45761604,,484.36171786,,81.84773454,,,,,,240.4797682,,1020.48775269,,81.6230952,,289.3528418,,89.61491,,90.0766701,,60.6190396,,204.15809592,,114.44870055,,43.4322042,,131.79407486,,75.23891256,,614.28062475,,49.27404204,,23.65754748,,70.67285175,,32.15973008,,20.82102831,buy,373.59920475,buy,,,1043.4229454,,31.50406017,,138.4038111,,552.28605944,,382.05844911,,109.85381243,,1093.72167729,,,,,,1275.87201115,buy,307.3271149,,,,120.65832928,,220.044825,,90.817574,,,,34.45,,4667.80310945,,126.40252563,,38.11817913,,33.31000512,,62.62556514,,70.49030184,,256.006972,,,,,,63.8449317,,122.60133225,,55.4296926,,457.35229316,buy,37.68072704,,180.0666327,,251.95961868,,8.3633633,,148.01242592,,49.69593992,,,,30.62342,
2017-08-28,59.83790652,,155.54793336,,276.4557168,,253.39915774,,506.520549,,55.40984082,,130.92810424,,23.40782895,,,,389.98870185,,1440.85865605,,43.08887813,,1309.96832442,,18.44905421,buy,31.50083313,,230.3496468,,49.59567932,,174.8968119,,6.83301577,,342.06257472,,,,70.948969,,142.99171665,,26.1165222,,49.92020892,,,,,,53.75983579,,60.12720403,,72.39287872,,61.30938429,,6.9000943,,32.16687558,,59.51416452,,363.89374151,,,,219.62072092,,501.17275771,,82.77664956,,,,,,245.5915252,,1038.00327603,,80.34954336,,299.2042262,,91.60273164,,90.78799875,buy,62.36980652,,205.6816638,,120.31219125,,43.34253,,133.77046588,,77.493262,,633.27287595,,49.95221805,,24.33420696,,70.8066174,,32.69066902,,21.41713137,,396.8989401,,,,1037.31935714,sell,31.62130016,,139.77458367,,516.0136008,,387.08901774,,108.69661644,,1098.5628015,,,,,,1303.43360275,,316.4782945,,,,120.4837152,,220.6316112,,92.143378,sell,,,37.9,,4687.81638886,,127.2402282,,38.0973609,,33.38605536,,63.09627318,,71.36055248,,261.41557,buy,,,,,64.23187068,,124.42559715,,55.7679732,,462.7710116,,39.2327936,,181.65671991,,256.45087748,,8.43344735,,157.92415744,,49.30308664,,,,30.98824,
2017-08-29,58.82853956,,155.5860672,,277.107735,,249.5550024,,501.037812,,55.48056174,,134.09121808,,23.4212125,,,,397.3149917,,1442.13657947,,43.21102945,,1286.51620608,,18.49602825,,31.91966856,buy,229.8574467,,49.6576223,,173.9048292,,6.78930778,,338.2847752,sell,,,70.16931,,142.39517215,sell,26.44234236,,49.74128344,,,,,,53.64629865,,60.27742815,buy,72.63206224,buy,62.52714135,buy,6.99234155,,31.89076506,,60.41918527,,371.66239814,,,,221.33332216,,497.60677956,,84.53126682,,,,,,,,1036.33513095,,81.15998544,,299.5831256,,90.69028892,,89.85204,,63.44253076,,206.04015036,,119.98029555,,43.3275843,,137.72324792,,77.2416605,,631.0966805,,49.01086926,,24.50018004,,71.1633258,,31.89426061,,21.16165863,,394.7564357,,,,1030.05318064,,31.60455159,,138.97865121,,499.9717272,sell,381.52891557,,108.29758334,,1100.05237818,,,,,,1340.18239155,,312.20774402,,,,120.4837152,,217.4042871,,92.80628,,,,37.8,,4636.01731274,,129.18732066,,37.95163329,,33.53815584,,62.06927382,,71.36055248,,258.8915576,,,,,,63.90942153,,123.406155,,55.8887877,,454.0512348,,38.75855104,,179.2071261,,257.23684777,,8.38672465,,153.98434784,,49.20487332,,,,31.41744,
2017-08-30,60.54007484,,157.83596376,,262.4373255,,249.30292664,,507.785796,,54.77335254,,132.54067208,,23.59519865,,,,400.2212885,buy,1440.21969434,,43.76071039,buy,1316.190315,,18.62520686,,31.41265725,,228.3808464,,47.57220864,,174.6231615,,6.80387711,,338.62821152,,,,70.2472759,,141.6196643,,26.50343364,,49.96494029,,,,,,53.98691007,,62.41812186,,74.70498608,,60.887853,sell,6.95544265,,31.4568771,,59.7313695,,362.41399739,,,,216.113966,,513.39896851,,85.56339462,,,,,,,,1047.59511024,,80.40743208,,303.4984194,,90.55993996,,90.0017934,,63.5538512,,206.66750184,,117.6017097,,43.3724214,,138.03530966,,79.7576755,,630.50317265,,48.98050317,,24.75552324,buy,73.4819304,,31.93218482,,21.09069398,,393.41737045,,,,1043.4229454,,31.78878586,,137.34256782,,504.78428928,,378.35171433,,108.37738996,,1101.0454293,,,,,,1312.62079995,,319.98624668,,,,120.83294336,,217.52164434,,95.5904684,buy,,,36.7,,4659.56234734,,127.71568101,,37.49363223,,33.31000512,,63.58837704,,70.7078645,,259.9732772,,,,,,64.29636051,,124.3719423,,55.3572039,,461.96131804,,41.99202304,,180.41043534,,261.6158251,buy,8.38672465,,169.16298272,,50.48164648,,,,32.55482,
2017-08-31,66.5962766,,154.74712272,sell,255.2651253,,247.3493395,,507.785796,,55.30375944,,132.7267376,,24.02347225,,,,401.85608045,,1490.05870772,,43.60802124,,1322.89092024,,18.69566792,,32.16215223,,225.9198459,,46.91148352,,173.8364166,,6.80387711,,336.91102992,,,,71.06591785,,140.48622975,,27.11434644,,49.51762659,,,,,,53.98691007,,61.81722538,,74.70498608,,61.3562211,,6.91854375,,31.37798838,,59.87617282,,360.81094126,sell,,,217.17414772,,523.07805206,,85.51178823,,,,,,,,1027.16033301,,84.11231016,,301.3513228,,91.8960168,,87.9052458,sell,63.61457144,,207.20523168,,118.32081705,,42.4756794,,137.93128908,,82.58567636,,636.04257925,,49.08172347,,24.94703064,,72.6793365,,31.93218482,,21.21843035,,397.4345662,,,,1047.20135718,,32.19075154,buy,136.32554301,,508.08178552,,387.08901774,,106.74135425,,1079.943093,sell,,,,,1295.3948052,,,,,,125.7221376,buy,219.57539604,,96.7174018,,,,40.37,,4550.07793645,,126.85533783,,37.61854161,,33.15790464,,64.12327254,,71.57811514,,260.3338504,,,,,,64.87676898,,128.28874635,,55.8404619,,475.5392562,,42.8973952,buy,176.198853,,261.95266951,,8.34000195,,173.22720736,,49.99057988,,,,32.49044,buy
2017-09-01,73.24493288,,155.54793336,,253.6350798,,243.94631674,,523.4748588,,55.3391199,,135.70378592,,23.70226705,,,,442.05985285,,1495.1704014,,43.6690969,,1322.17299825,,18.82484653,,31.9637565,,226.9042461,,47.01472182,,173.6995914,,6.83301577,,332.61807592,,,,71.3387985,,143.0513711,,26.78852628,,50.41225399,,,,,,53.47599294,,62.79368216,,75.741448,,61.02836343,,7.4535778,buy,31.61465454,,61.10700104,,362.66062141,,,,218.07122456,,560.46988009,,85.40857545,,,,,,,,1043.42474754,,84.45964248,,299.0779264,,92.28706368,,87.94268415,,62.8454484,,206.129772,,116.10817905,,42.1917111,sell,137.61922734,,86.35969886,,651.6716193,,48.87928287,,25.33004544,,73.97240445,,32.19765429,,21.13327277,,408.95052735,,,,1082.07900438,,32.79370006,,134.77789656,sell,519.132854,,388.14808482,,106.78125756,,1072.86760377,,,,,,1287.35600765,,326.3920724,,,,126.595208,,220.10350362,,94.794986,,,,39.8,,4486.50634303,sell,127.17230637,,38.3055432,,33.0818544,,64.14466836,,70.81664583,,258.8915576,,,,,,65.90860626,,130.917834,,55.8887877,,499.5186424,,44.01833216,,175.51124772,,262.7386398,,8.38672465,,175.25931968,,50.62896646,,,,33.13424,
2017-09-04,76.3608048,,156.1580748,,252.9830616,,241.80367278,,536.464728,,54.4551084,,136.63411352,,23.35429475,,,,472.57596925,,1500.92105679,,44.06608869,,1294.17404064,,18.69566792,,32.73529545,,225.9198459,,50.35964274,,173.7337977,,6.86215443,,341.7191384,,,,70.8710031,,141.7389732,,26.71725312,,50.9937618,,,,,,55.34935575,,63.05657437,,75.10362528,,61.07520024,,7.9332635,,32.4429861,,60.96219772,,360.68762925,,,,217.58190992,,568.21314693,,85.56339462,,,,,,,,1113.4868409,buy,84.40175376,buy,308.0452122,,95.77389836,,85.99588995,,63.54373116,,204.7854474,,126.06505005,buy,42.4756794,,136.47500096,,84.96079452,,679.96216015,,49.35501828,,26.14714368,,75.0871182,,32.84236586,,20.99134347,,403.3264533,,,,1079.7538279,buy,32.81044863,,135.61804749,,519.5784616,,380.73461526,,107.57932376,,1068.7712679,,,,,,1345.9243898,,332.4928588,buy,,,130.0874896,,217.16957262,,92.5411192,sell,,,40.42,,4482.97458784,,125.9844394,,38.68027134,,33.0818544,,69.72897738,,75.27668036,,258.1704112,,,,,,66.10207575,buy,130.917834,,55.9129506,,499.14493768,,43.15607296,,177.74596488,,268.68955771,,8.34000195,,168.83120928,,51.61109966,,,,33.71366,
2017-09-05,79.05976428,,157.18768848,,253.9610889,,243.2531084,sell,532.668987,,54.1015038,,135.2076112,,23.6353493,,,,477.05651015,,1537.98083597,buy,44.09662652,,1285.79828409,,18.61346335,,31.9637565,,224.9354457,,50.44223338,,176.1282387,,6.96413974,,343.26460184,,,,70.90998605,,142.15655435,,26.83943568,,50.50171673,,,,,,55.23581861,,62.64345804,,74.1468912,,63.83857203,buy,7.87791515,,32.0485425,,62.69983756,,365.74342166,,,,222.6381612,,562.10004153,,85.92463935,,,,,,255.019877,,1117.24016733,,85.27008456,,307.6663128,,95.54578768,,87.0067254,,63.9586528,,209.62501596,buy,128.38831995,,42.296331,,142.5081946,,86.48046758,,675.0162614,,49.47648264,,26.56845996,,74.4628785,buy,33.29745638,,20.99134347,,392.88174435,,,,1080.91641614,,32.55922008,,135.22008126,,527.51027688,,372.79161216,,109.09564954,,1093.72167729,,,,,,1336.7371926,,329.4424656,,,,129.56364736,,218.8712526,,98.3083666,buy,,,40.85,,4488.86084649,,128.58865084,,38.63863488,,33.15790464,,69.04431114,,76.58205632,,258.1704112,,,,,,65.52166728,,138.0002742,,58.1359374,,549.0345178,,42.42315264,,177.96084153,,265.09655067,,8.38672465,,168.87268096,,50.97271308,,,,34.09994,
2017-09-06,86.95915788,,161.3061432,buy,253.6350798,,245.1436766,,534.1872834,,54.24294564,sell,143.33247224,,23.555048,,,,471.97049075,,1533.508104,,44.00501303,,1274.07222492,,18.62520686,,32.00784444,,226.412046,,51.97016022,buy,174.0074481,,6.89129309,,336.39587544,,,,70.59812245,,141.5003554,,26.96161824,,51.08322454,,,,,,56.25765287,,62.7185701,,78.69137808,,63.37020393,,8.0808591,,31.67382108,,64.54607989,,365.74342166,,,,221.98574168,,575.6507585,,85.51178823,,,,,,251.2712552,,1096.38835383,,86.48574768,,315.118001,,98.0875924,,87.34367055,,63.48301092,,211.23820548,,128.4436359,,42.5653536,,148.2293265,,91.77416314,,667.1028234,,50.9138109,,25.80243036,,73.16981055,sell,33.18368375,,21.03392226,,401.719575,,,,1119.28182806,,33.09517432,,133.58399787,,519.40021856,,373.85067924,,107.26009728,,1096.0801737,,,,,,1343.6275905,,320.291286,,,,130.61133184,,217.93239468,,95.457888,,,,40.9,,4495.92435687,,126.5555384,,38.32636143,,33.0818544,,68.7875613,,76.47327499,,258.8915576,,,,,,65.52166728,,140.3610876,,57.9667971,,563.671286,,43.3285248,,176.06992701,,262.51407686,,8.3633633,,170.4486048,,50.23611318,,,,34.09994,
2017-09-07,82.1756362,,158.67490824,,255.2651253,,245.08065766,,543.212712,,54.41974794,,143.33247224,,24.42497875,,,,461.67735625,,1499.00417166,,43.33318077,,1277.9011422,,18.30813209,,31.41265725,sell,225.4276458,,51.94951256,,172.6734024,sell,6.8475851,,359.06267256,buy,,,69.97439525,,141.2617376,,26.59507056,,50.36752262,,,,,,57.22271856,,62.11767362,,78.05355536,,62.71448859,,7.69342065,,31.4568771,,63.46005499,,374.49857437,,,,217.3372526,,555.68128086,,85.35696906,,,,,,255.019877,,1068.86396001,,84.34386504,,308.9293108,,96.32788144,,87.5308623,,63.4526508,,210.34198908,,122.96735685,,41.84796,,163.10426944,,88.52347176,,656.4196821,,50.17490271,,24.85766052,,72.3226281,,32.08388166,,20.87780003,,393.95299655,,,,1148.63718112,,32.74345435,,134.82211503,,524.65838824,,363.78954198,,105.14522185,sell,1073.7365235,,,,,,1313.7691996,,325.01939546,,,,127.64289248,,216.64146504,,95.3253076,,,,41.29,,4450.0115394,,125.43618436,sell,38.05572444,,33.00580416,sell,66.88333332,,75.27668036,,256.7281184,,,,,,65.07023847,,135.8540802,,59.8756662,,556.32175984,,41.73334528,,176.06992701,,262.7386398,,,,165.88672,,49.40129996,,,,32.89818,
2017-09-08,79.7619326,,158.21730216,sell,254.287098,,246.21499858,,543.0440124,,54.17222472,,143.39449408,,24.42497875,,,,462.585574,,1513.06132928,,43.42479426,sell,1233.38997882,,18.35510613,,31.9637565,,224.9354457,,52.30052278,,172.6391961,,6.86215443,,356.83033648,,,,69.27270215,,140.72484755,,26.5747068,,49.92020892,,,,,,58.01747854,,61.92989347,,79.72784,,62.2929573,,7.91481405,,31.71326544,sell,62.9894442,,375.11513442,buy,,,216.9294904,,553.64357906,,84.6344796,,,,,,251.3848498,,1066.77877866,,87.58563336,,320.169993,,94.95921736,,86.6323419,,62.238246,,210.25236744,,126.0097341,,42.0422541,,163.10426944,,86.82264562,,653.45214285,,50.42795346,,24.67892028,,75.1762953,,32.50104797,,20.84941417,,389.13236165,sell,,,1166.36665178,,32.4922258,,134.99898891,,491.9507904,,368.82011061,,105.26493178,,1069.14366207,,,,,,1319.51119785,,324.8668758,,,,128.86519104,,211.94717544,sell,96.12079,sell,,,42.2,,4366.42666657,,125.68746792,,38.38881612,,35.89571328,buy,68.87314458,,74.29764839,,256.7281184,,,,,,65.7796266,,136.01504475,,59.8031775,,579.61602072,,41.47466752,,176.15587767,,271.27203152,,,,167.7529456,,,,,,34.78666,
2017-09-11,79.8716464,,154.442052,,251.027007,,251.4455706,,535.4525304,,55.76344542,,152.8838356,,24.6792662,,,,508.8441314,,1484.94701404,sell,43.33318077,,1244.398116,,18.39033666,,31.80944871,,225.9198459,,51.80497894,,172.0918953,,6.8475851,,364.0424992,,,,69.3116851,,138.69659625,,27.47071224,,50.72537358,,,,,,57.96070997,,60.95343669,,80.1264792,,62.52714135,,7.6749712,,31.47659928,,63.20664918,,363.7704295,sell,,,214.4829172,,552.82849834,,86.1826713,,,,,,249.340147,,1053.85065429,sell,88.8591852,,319.538494,,95.35026424,,87.0816021,,65.0718572,,215.62966584,,138.6217707,,41.5938831,,159.25550798,,94.56190776,,644.945197,,52.48272555,,25.1513052,,78.9217335,buy,32.84236586,,20.87780003,,393.41737045,,,,1146.02135758,,33.17891717,,134.15883798,,487.76207896,,372.52684539,,104.46686558,,1068.7712679,,,,,,1306.8788017,,321.8164826,sell,,,130.96056,,211.59510372,,99.0375588,buy,,,42.5,,4368.78117003,,123.33454004,,38.49290727,,36.19991424,,68.87314458,,77.01718164,,256.006972,sell,,,,,65.39268762,,149.64337665,,59.8998291,,622.8412,,41.8195712,sell,173.23355523,sell,271.60887593,,,,166.55026688,,,,,,34.80812,
2017-09-12,81.56123892,,154.89965808,,249.3969615,,249.8700971,,533.090736,,54.91479438,,149.72072176,,24.0368558,,,,471.24391655,,1501.5600185,,43.18049162,,1253.9704092,,18.51951527,,31.05995373,,226.412046,,51.7223883,,172.9128465,,6.83301577,,370.0526348,,,,69.81846345,sell,135.0576748,,27.45034848,,50.18859714,,,,,,56.65503286,,61.47922111,sell,78.37246672,,65.15000271,,7.6380723,,31.3582662,,62.95324337,,360.56431724,,,,214.4829172,,555.57939577,,87.78246939,,,,,,244.5691738,,1048.01214651,,89.55384984,,314.9917012,,96.68634108,,89.9269167,,63.31097024,,213.7476114,,141.1663044,,40.7419782,,163.20829002,,86.83270968,,647.7149003,sell,56.49104943,,24.72998892,sell,80.4377442,,32.46312376,,20.73587073,sell,386.45423115,,,,1229.4370638,,33.26266002,,134.33571186,,496.852474,,365.64290937,,105.50435164,,1063.18535535,,,,,,1325.2531961,sell,316.4782945,,,,130.96056,,210.30417408,,98.7061078,,,,41.07,,4320.5138491,,125.20774476,,38.22227028,sell,37.11251712,,68.5736031,,77.2347443,,255.6463988,,,,,,64.55431983,,155.4917553,,58.6191954,,574.8824276,,43.06984704,,172.84677726,,268.3527133,,,,160.32951488,sell,,,,,34.46476,
2017-09-13,77.61154212,,157.56902688,,254.287098,,261.2135063,,528.1984476,,54.95015484,,151.51935512,,24.4651294,,,,500.9729109,,1505.39378876,,43.88286171,,1308.29317311,,18.44905421,sell,31.12608564,,225.9198459,,52.09404618,,172.8786402,,6.86215443,sell,379.4971336,,,,69.74049755,,140.84415645,,28.6110828,,50.50171673,,,,,,57.79040426,,62.45567789,buy,77.57518832,,64.11959289,,7.47202725,,31.23993312,,61.28800519,,360.19438121,,,,216.03241356,,549.56817546,,87.83407578,,,,,,249.4537416,,1048.84621905,,88.80129648,,314.8654014,,95.02439184,,92.6973546,buy,62.9466488,,223.1578836,,148.63395765,,41.2800234,,160.08767262,,88.44295928,,653.84781475,,55.54970064,,24.48741288,,82.17669765,,33.3733048,,20.67909901,,391.81049215,,,,1239.02841678,,33.41339715,,133.36290552,,496.49598792,,371.99731185,,104.42696227,,1072.24694682,,,,,,1312.62079995,,318.0034911,,,,132.18285856,,215.40921402,,100.1644922,,,,40.5,,4394.68070809,,125.80168772,,38.18063382,,36.35201472,,69.77176902,,76.58205632,,257.4492648,,,,,,64.42534017,,155.7063747,,59.0058018,,592.13512884,,44.01833216,buy,177.01538427,,267.11761713,,,,162.52751392,,,,,,35.10856,
2017-09-14,76.84354552,,156.99701928,,252.6570525,,258.0625593,,511.9189362,sell,55.05623622,,149.34859072,,25.52242985,,,,481.65814675,,1506.67171218,,43.73017256,,1306.6180218,,18.3198756,,30.44272257,,226.412046,,53.25031514,,176.1282387,,6.86215443,,369.194044,,,,70.05236115,,142.03724545,,28.62126468,,50.18859714,,,,,,58.24455282,,63.88280703,,77.49546048,,62.05877325,,7.39822945,sell,31.53576582,,61.75861598,,367.59310181,,,,224.18765756,,538.05516029,sell,86.90516076,,,,,,256.723796,,1034.2499496,,86.65941384,,310.066009,,94.79628116,,95.80473765,,62.56208728,sell,223.1578836,,149.0211693,,41.5341003,,158.83942566,,89.570134,,641.97765775,,55.13469741,,24.39804276,,80.66068695,,33.18368375,,20.56555557,,390.20361385,,,,1225.94929908,,34.15033423,,134.07040104,,481.79093712,,369.87917769,,103.18995966,,1064.55080064,,,,,,1299.9884038,,319.37616804,,,,135.325912,,214.23564162,,98.772398,,,,39.95,,4414.6939875,,123.40307192,,39.30481824,buy,35.89571328,,72.745788,,76.58205632,,256.7281184,,,,,,64.48983,,151.0920576,,58.7883357,,560.2456594,,43.88899328,,175.7690997,,264.53514332,,,,163.6057776,,,,,,35.17294,
