time_stamp,BTC_open,BTC_close,BTC_pct,BTC_momentum,ETH_open,ETH_close,ETH_pct,ETH_momentum,UNI_open,UNI_close,UNI_pct,UNI_momentum,pos,trade_time,strategy_pct,BTC_net,ETH_net,UNI_net,strategy_net
2020-10-17,11319.24,11360.2,0.003611524367188146,0.06504637464034246,365.5,368.32,0.0077154582763336865,0.07828327185432404,3.0436,3.0566,0.00460132781173983,0.031903041760912965,UNI,2020-10-17,0.003094425820022284,1.0620860648534234,1.0405695558820207,0.7191492365244806,0.8576506806452296
2020-10-18,11360.31,11503.14,0.012582524955546459,0.052864061097041226,368.31,378.11,0.026580147697654377,0.07738994158712065,3.0574,3.2811,0.07344762154027351,-0.020537926505268755,ETH,2020-10-18,0.026580147697654377,1.0754497892693797,1.0682280483670472,0.7719690374797072,0.8804471624097736
2020-10-19,11503.14,11751.47,0.021588018575797507,0.06341985622552171,378.12,379.3,0.003147232286900614,0.0391211440469017,3.2797,3.1703,-0.033769162780774686,-0.06298398061121946,ETH,,0.0016425114384703843,1.0986666192974648,1.0715900101706408,0.7459002893913371,0.8818933069450005
2020-10-20,11751.46,11909.99,0.013489376222719507,0.05461418443986754,379.3,368.52,-0.028420775112048546,-0.005397819281010463,3.1703,2.8582,-0.09844494211904242,-0.13358998454030135,BTC,2020-10-20,0.013489376222719507,1.1134869466685116,1.0411345914792631,0.67247017857563,0.8937894975506798
2020-10-21,11910.0,12780.96,0.07312936450828245,0.12419188285357907,368.53,390.38,0.05931835449907741,0.04335043831515928,2.8582,2.9371,0.027604786229095124,-0.12653898768809846,BTC,,0.07312936450828245,1.1949155394666475,1.1028929822578823,0.6910335741006517,0.9591517555107381
2020-10-22,12780.75,12968.52,0.014674953994066264,0.1249339665604059,390.31,413.98,0.06045391669655209,0.07107189982147943,2.9359,3.0432,0.03612406795819001,-0.12043700684990899,BTC,,0.014674953994066264,1.2124508700351155,1.1695671827325123,0.7159965178928546,0.973227263396186
2020-10-23,12968.84,12923.07,-0.003504640467840603,0.13156184985674968,413.94,409.11,-0.01176385332624763,0.07366680663447411,3.0418,3.011,-0.010580967402733954,-0.1024265188099922,BTC,,-0.003504640467840603,1.2082016656507217,1.1558085659396542,0.7084205820765593,0.9698164517444819
2020-10-24,12923.06,13111.73,0.01459869829692173,0.1483496512928395,409.19,412.14,0.007406321038351482,0.08833082468509867,3.0123,2.9399,-0.023613417469279252,-0.055393117630048394,BTC,,0.01459869829692173,1.225839837249395,1.16436885523788,0.6916923511281556,0.9839745095268908
2020-10-25,13111.73,13028.83,-0.006322582908586449,0.1324375582349422,412.14,405.86,-0.01523754064152949,0.07472725346891229,2.939,2.7726,-0.05690669750671795,-0.0996005585685058,BTC,,-0.006322582908586449,1.2180893632457377,1.1466267374844616,0.6523304237347952,0.9777532491104713
2020-10-26,13029.64,13052.19,0.0017929468724360298,0.15308958488672464,405.85,392.52,-0.032868476814665204,0.07392612859097114,2.7717,2.7114,-0.022073144341051898,-0.10885426937487686,BTC,,0.0017929468724360298,1.2202733327599167,1.1089388631483783,0.6379314401336376,0.9795063087404782
2020-10-27,13052.15,13636.17,0.04474191687371998,0.20034594461365107,392.52,403.45,0.027845714868032223,0.09537901824500428,2.7109,2.8096,0.03621745223869599,-0.08080874173918728,BTC,,0.04474191687371998,1.274870700777478,1.1398180585376878,0.6610356915982402,1.0233312985834289
2020-10-28,13636.16,13266.4,-0.027116851725961233,0.15328510302404386,403.41,388.23,-0.03772462510843966,0.026764698103726392,2.8086,2.6611,-0.05285449886104798,-0.1889610191704002,BTC,,-0.027116851725961233,1.240300221014723,1.0968188495875242,0.626096981389549,0.9955817754932067
2020-10-29,13266.4,13455.7,0.014269131037809801,0.14502270779740756,388.22,387.13,-0.00283337197022393,0.02064329027155276,2.6594,2.5391,-0.04584570290481371,-0.19909787717250738,BTC,,0.014269131037809801,1.2579982273946066,1.0937111538026896,0.5973931251911629,1.0097878623065746
2020-10-30,13455.69,13560.1,0.007758793671083675,0.13854839508681382,387.12,382.49,-0.011985637899413648,0.03790839031802884,2.5388,2.4134,-0.04950573037690509,-0.15562241970470925,BTC,,0.007758793671083675,1.2677587760795503,1.0806023279466608,0.5678187422064325,1.017622597981776
2020-10-31,13560.1,13791.0,0.017027898024350785,0.07902692755473772,382.59,386.46,0.010379356323040989,-0.010041498027562934,2.4136,2.2662,-0.060992790254412954,-0.22842259371488882,BTC,,0.017027898024350785,1.2893460432381088,1.0918182845519269,0.533185892760511,1.0349505718074845
2020-11-01,13791.0,13761.5,-0.002139076209121904,0.06114653021316241,386.44,396.67,0.026419293070434335,-0.041813614184260106,2.2648,2.3765,0.04867178536757577,-0.21907860147213465,BTC,,-0.002139076209121904,1.2865880337916926,1.120663351791163,0.5591370020939698,1.032736733661714
2020-11-02,13761.49,13549.37,-0.015414744032263838,0.04846371643889569,396.68,383.02,-0.03441147553381918,-0.06377257950184556,2.3764,2.254,-0.05154639175257736,-0.25141149119893724,BTC,,-0.015414744032263838,1.26675560857582,1.0820996722793537,0.5303155071406724,1.0168173612596023
2020-11-03,13549.63,14023.53,0.034994985006682855,0.06954078523581564,383.01,387.88,0.012688632447391823,-0.05886349298781968,2.2526,2.138,-0.051464063886424216,-0.2727643797408076,BTC,,0.034994985006682855,1.3110857021050624,1.0958300372923495,0.5030233160012234,1.0524008695714169
2020-11-04,14023.53,14144.01,0.008591274807412841,0.0855932574145184,387.88,402.49,0.03766628854284826,-0.008303355836988158,2.136,1.9281,-0.09817586529466793,-0.3045877515689246,BTC,,0.008591274807412841,1.3223495996679169,1.1371058876709235,0.4536385666894101,1.0614423346494652
2020-11-05,14144.01,15590.02,0.1022347976281126,0.1944371021261566,402.5,416.69,0.03528037963676112,0.06157648017935391,1.9271,2.1901,0.13588506820185686,-0.192262299918861,BTC,,0.1022347976281126,1.457539743383582,1.1772234150751497,0.5152812742629932,1.1699586769262647
2020-11-06,15590.02,15579.92,-0.0006478503555480408,0.14254369078707585,416.73,455.91,0.0941227291271689,0.13002850415169176,2.1892,2.5657,0.17149901830966607,-0.08680951025056949,BTC,,-0.0006478503555480408,1.4565954757426056,1.288026895694429,0.6036515069524504,1.1692007187814415
2020-11-07,15579.93,14818.3,-0.048884718278399464,0.11697973828619679,455.91,435.21,-0.04540369809830902,0.12101074105555965,2.5681,2.4755,-0.03515609775110118,-0.06974559392732327,BTC,,-0.050311391200981825,1.385390216265337,1.229545711379817,0.5824294755664305,1.1103766040263592
2020-11-08,14818.3,15475.1,0.04432357287948019,0.1500776622546578,435.2,454.3,0.043863881804186544,0.17350760726370984,2.4755,2.8653,0.15746313875984663,0.12847071797093457,ETH,2020-11-08,0.043863881804186544,1.4467956604824928,1.2834783591366257,0.6741406488953721,1.1590820321435054
2020-11-09,15475.1,15328.41,-0.009479098681107079,0.13040538049129435,454.29,444.32,-0.02196786264582884,0.16165128500091508,2.8625,2.6822,-0.06390255819634949,0.11137813872544955,ETH,,-0.02196786264582884,1.4330813416453816,1.2552830828342185,0.6310613368468108,1.1336194772661288
2020-11-10,15328.41,15297.21,-0.002035436160697679,0.10921688057428747,444.32,450.34,0.013548793662225389,0.16529524400972928,2.6792,3.0759,0.14678249198419202,0.35729414879534005,ETH,,0.012028470471732167,1.4301643960613752,1.2722906543112216,0.7236900924640612,1.147255185674605
2020-11-11,15297.21,15684.24,0.025300692086988485,0.13971878065617838,450.34,463.09,0.028311942088200093,0.16744397105906672,3.0772,2.9308,-0.04717318508404034,0.23324216284451915,UNI,2020-11-11,-0.04717318508404034,1.466348545079898,1.308311673635439,0.6895513257887679,1.0931355044621518
2020-11-12,15684.25,16291.86,0.03874079968171884,0.20240719679217545,463.09,462.39,-0.0015115852210153546,0.20722155501018236,2.9309,2.9582,0.009348983212774664,0.3124223602484473,UNI,,0.009348983212774664,1.523156060328418,1.3063340490450899,0.6959979295579136,1.1033552099426565
2020-11-13,16291.85,16320.7,0.0017702091719422608,0.1638082565516672,462.48,476.43,0.030363978459741814,0.22829225533670217,2.9594,3.8614,0.30532080319112964,0.8060804490177738,UNI,,0.30532080319112964,1.525852365156711,1.3459995479715223,0.908500576429899,1.440232508847466
2020-11-14,16320.04,16070.45,-0.015333288400620093,0.13620182678038262,476.42,460.89,-0.032617593350544705,0.14509677259062337,3.8578,3.8165,-0.011627906976744207,0.9794097816503293,UNI,,-0.011627906976744207,1.5024560307849948,1.3020962820657702,0.8979366162388537,1.4234856192097047
2020-11-15,16069.56,15957.0,-0.007059540958716193,0.02353941816623717,460.9,448.08,-0.027794050641150814,0.07533178142024033,3.8127,3.8458,0.007677191143718121,0.7559928770375781,UNI,,0.007677191143718121,1.4918493808969981,1.26590575206238,0.9048302472766628,1.4344139903987116
2020-11-16,15957.0,16713.57,0.04741304756533182,0.07276353152005921,448.07,460.55,0.027829851812176454,0.010177447303195697,3.8471,3.5634,-0.07343075562951795,0.38886073975913016,UNI,,-0.07343075562951795,1.5625825065537782,1.3011357215504578,0.8383878785026939,1.329083887198182
2020-11-17,16713.08,17659.38,0.05658934626175016,0.19172779603598267,460.51,482.15,0.04690044511996527,0.10785597757404464,3.5618,3.8104,0.06931582196778363,0.5392445970511008,UNI,,0.06931582196778363,1.6510080290797036,1.3621595660526613,0.8965014234289344,1.421210429303461
2020-11-18,17659.38,17776.12,0.006610651110061427,0.1486917693585177,482.11,478.41,-0.0077569221196721605,0.053070658155403905,3.8135,3.4607,-0.09177514171740497,0.20779674030642514,UNI,,-0.09177514171740497,1.66192226713986,1.3515934003842243,0.8142248782438887,1.290778640743882
2020-11-19,17777.75,17802.82,0.0015020150629045936,0.16142639712794749,478.43,471.25,-0.014966242344432668,0.06060947065178257,3.4622,3.7417,0.08119744560349051,0.39501155767653406,UNI,,0.08119744560349051,1.6644184994184805,1.3313651260029382,0.8803378585041055,1.3955865692118308
2020-11-20,17802.81,18655.67,0.04790533185192003,0.21954722462462106,471.26,510.12,0.08248275862068977,0.13274414886530184,3.7447,3.8552,0.0303338054894835,0.25335674111642126,UNI,,0.0303338054894835,1.7441530199735975,1.4411797943270428,0.9070418558689974,1.437920020746038
2020-11-21,18655.66,18703.8,0.0025799127021437496,0.19252192009303615,510.12,552.35,0.08278444287618614,0.19274870975404368,3.8573,3.8366,-0.004824652417514064,0.3090623720485872,UNI,,-0.004824652417514064,1.7486527825043097,1.5604870606848233,0.9026656941862926,1.4309825564417538
2020-11-22,18703.8,18414.43,-0.015471187673093079,0.13028408051628237,552.42,560.03,0.013904227392051993,0.21116373623997053,3.8382,3.6763,-0.04178178595631543,0.24274896896761544,UNI,,-0.04178178595631543,1.7215990471311091,1.58218442761894,0.864950709361692,1.3711935495612833
2020-11-23,18413.88,18368.0,-0.0025213921907981662,0.12544192344691085,560.03,608.58,0.08669178436869474,0.2773754801334929,3.681,4.1842,0.13815521040176248,0.08359662298648152,UNI,,0.13644797758616,1.7172582207379872,1.7193468188495877,0.9844481566007104,1.5582901362781083
2020-11-24,18368.01,19160.01,0.043119011324041834,0.19225099483835217,608.58,604.97,-0.005931841335568011,0.31261255397166354,4.1855,4.0627,-0.029037808900147954,0.0645093672212762,ETH,2020-11-24,-0.005931841335568011,1.791304697404292,1.7091479263193583,0.955861939157236,1.549046606434926
2020-11-25,19160.0,18719.11,-0.023011470244535204,0.17309707338472147,604.98,569.5,-0.05863100649618991,0.27097839671487245,4.063,3.6773,-0.09486302212814157,-0.043814030890842015,ETH,,-0.05863100649618991,1.750084142661077,1.6089388631483785,0.8651859868715148,1.458224444790139
2020-11-26,18718.83,17149.47,-0.08385227716488652,0.026080603964323767,569.38,519.83,-0.08721685689201042,0.12871566605146034,3.6748,3.43,-0.06725042830337469,-0.0374361564797665,ETH,,-0.08721685689201042,1.6033356020687874,1.4686122725731723,0.8070018586923277,1.331042692072446
2020-11-27,17149.47,17139.52,-0.000580192857272066,-0.02943817959633921,519.83,518.68,-0.0022122617009409096,0.07576480348439274,3.4324,3.3067,-0.03594752186588923,-0.13219084610539567,ETH,,-0.0022122617009409096,1.6024053582046573,1.4653633178890269,0.7779921417311719,1.3280980773024569
2020-11-28,17139.53,17719.85,0.033859174585985974,-0.0031654826812600456,518.59,537.52,0.0363229737024755,0.12355510963399574,3.3057,3.4616,0.046844285843892663,0.00026006299303604763,ETH,,0.0363229737024755,1.6566614809856282,1.5185896711492823,0.8144366280027291,1.3763385488386224
2020-11-29,17719.84,18184.99,0.02624965786956457,0.02146682379533149,537.5,576.3,0.07214615270129476,0.2229177718832891,3.4584,3.5514,0.02594176103535939,-0.050859235107036826,ETH,,0.07214615270129476,1.700148278067187,1.6281500734546277,0.8355645483848199,1.475636079951812
2020-11-30,18185.0,19695.87,0.08308390601259585,0.055757847346141975,576.32,616.66,0.07003296893978828,0.20885281894456198,3.5524,3.7824,0.06504477107619522,-0.018883585806183878,ETH,,0.07003296893978828,1.841403237809598,1.7421742569781897,0.8899136531538949,1.5789792557055082
2020-12-01,19695.87,18764.96,-0.047264223413334916,0.003269923758808302,616.65,585.26,-0.05091946939966918,0.05958178691047333,3.7765,3.55,-0.061442470389170945,-0.07470155867174055,ETH,,-0.05091946939966918,1.754370743783727,1.6534636682110975,0.8352351598710679,1.4985784698118991
2020-12-02,18764.96,19204.09,0.023401595313818913,0.042882674076797356,585.26,596.89,0.019871510098075973,0.06581790261235998,3.5456,3.9484,0.11222535211267615,0.07401463427903066,ETH,,0.018341702832928908,1.7954258179601574,1.686320488190756,0.9289697197844857,1.5260649507770143
2020-12-03,19204.08,19421.9,0.011341854781976135,0.057376959930313776,596.88,615.85,0.031764646752332926,0.011945841138387703,3.9455,3.8829,-0.01658899807516967,-0.07200898618612872,UNI,2020-12-03,-0.0180641145780569,1.8157892768592723,1.7398858628093572,0.9135590428910899,1.4984979386526216
2020-12-04,19422.34,18650.52,-0.03971702047688441,-0.02659132223834948,615.84,567.24,-0.07893155800925555,-0.062366728928707205,3.8811,3.516,-0.09449123078111721,-0.13456568292022553,BTC,2020-12-04,-0.04115744494616902,1.7436715369685456,1.6025539608995367,0.8272357245370915,1.4368235922405785
2020-12-05,18650.51,19147.66,0.026655557056854073,0.022893716635032257,567.24,596.8,0.052111980819406156,0.047936786654960484,3.5161,3.6834,0.04761092150170643,0.0016588257689065244,empty,2020-12-05,0.0,1.7901500731106232,1.6860662221719969,0.8666211796814342,1.4368235922405785
2020-12-06,19147.66,19359.4,0.011058270305614348,0.12886287447950284,596.82,601.54,0.007942359249329733,0.15718600311640318,3.6785,3.6482,-0.009556388119671966,0.06361516034985426,ETH,2020-12-06,0.007942359249329733,1.809946036506696,1.699457565826647,0.8583394113356704,1.4482353613880656
2020-12-07,19358.67,19166.9,-0.009943489984193699,0.11828685984204923,601.59,591.28,-0.017056222362602624,0.13997069484074975,3.6482,3.7574,0.029932569486321947,0.13629902924365678,ETH,,-0.017056222362602624,1.7919488562207604,1.6704712396881003,0.8840317154083241,1.4235339370308466
2020-12-08,19166.9,18324.11,-0.04397111687335986,0.03410074013041875,591.27,554.94,-0.06145988364226751,0.032408096442923195,3.7569,3.2982,-0.12221216798850265,-0.04720360526923961,ETH,,-0.06286769381680402,1.7131548636327938,1.5678042716691154,0.7759922828976777,1.3340396413397617
2020-12-09,18324.11,18541.28,0.01185159879524833,0.019592532082778114,554.92,573.09,0.03270623851227161,-0.0055700156168660975,3.3007,3.3511,0.016039051603905286,-0.056400292842259336,BTC,2020-12-09,0.01185159879524833,1.7334584877506982,1.6190812521188838,0.7884384631673058,1.3498501439458777
2020-12-10,18541.29,18254.63,-0.015460097684733665,-0.073174731555397,573.2,558.99,-0.024603465424278936,-0.09351992994518854,3.3502,3.239,-0.033451702426069096,-0.14366539763113373,BTC,,-0.016936907538206536,1.7066590501976417,1.5792462425132785,0.7620638543161659,1.3269878568674316
2020-12-11,18254.81,18036.53,-0.011947653828097482,-0.03881862791074431,558.99,544.43,-0.026046977584572306,-0.06976386563236858,3.2396,2.9623,-0.08542760111145409,-0.16554929577464783,empty,2020-12-11,0.0,1.6862684786632907,1.5381116510340151,0.6969625673481872,1.3269878568674316
2020-12-12,18036.53,18808.69,0.04281089544385752,-0.020589364036515234,544.46,568.04,0.043366456661095176,-0.048333863861012905,2.9617,3.1225,0.054079600310569464,-0.20917333603484956,empty,,0.0,1.7584591421936175,1.6048141032885073,0.7346540244218055,1.3269878568674316
2020-12-13,18808.69,19174.99,0.019475040526480303,-0.012712968350161447,568.09,590.7,0.039891556932610595,-0.04083786636356257,3.1224,3.344,0.07093674939951966,-0.13878801926395223,empty,,0.0,1.7927052052519978,1.668832636456097,0.7867679928475636,1.3269878568674316
2020-12-14,19174.99,19273.14,0.005118646737234167,0.03338351960159813,590.81,586.29,-0.007465718638903107,0.03358366828855508,3.3396,3.4803,0.04075956937799052,-0.01015358361774743,empty,,0.0,1.8018814299016839,1.6563736015368968,0.8188363174364163,1.3269878568674316
2020-12-15,19273.69,19426.43,0.007953556088940328,0.014558959162634055,586.29,588.64,0.004008255300278041,-0.013672922252010666,3.4778,3.3292,-0.04341579748872226,-0.09616115545419979,ETH,2020-12-15,0.0025022429173275906,1.816212794920027,1.6630127698044976,0.7832858857021857,1.3303083028336578
2020-12-16,19426.43,21335.52,0.098272816981813,0.10207547754579172,588.78,637.18,0.0824612666485458,0.05924793031219866,3.3258,3.5357,0.06202691337258193,-0.030837125157612055,BTC,2020-12-16,0.098272816981813,1.9946971425152298,1.800146909255283,0.8318706914806013,1.461041447207416
2020-12-17,21335.52,22797.16,0.06850735299631783,0.18940256379487552,637.18,642.7,0.0086631721020749,0.08696387498308766,3.534,3.6914,0.04403654156178405,-0.017565337733539188,BTC,,0.06850735299631783,2.131348563778267,1.8157418917391799,0.8685033997600169,1.5611335293735056
2020-12-18,22797.15,23107.39,0.013608274013078736,0.2610375074150941,642.71,653.85,0.017348685234168215,0.17823548491728824,3.6914,3.7652,0.019992414801972336,0.1415923837244557,BTC,,0.013608274013078736,2.160352539051544,1.8472426262854562,0.8858668799849422,1.5823778622122249
2020-12-19,23107.39,23821.61,0.030908726602182357,0.2847877816418285,653.76,658.03,0.006392903571155406,0.14821406759845734,3.7693,3.9621,0.05229469882077975,0.18232819074333784,BTC,,0.030908726602182357,2.227126285045418,1.859051870267827,0.9321930216690586,1.6312871469366883
2020-12-20,23821.6,23455.52,-0.015367978906547508,0.2849079932050116,658.05,638.18,-0.030165797911949288,0.14166621943147462,3.9621,3.7617,-0.05057923828272892,0.16137696820006164,BTC,,-0.015367978906547508,2.192899855274623,1.8029720872414963,0.8850434087005622,1.6062175604720432
2020-12-21,23455.54,22719.71,-0.03137044073207507,0.2596497219808911,638.1,607.58,-0.047948854555141085,0.11599287328031171,3.7606,3.5094,-0.06707073929340457,0.18468757384464762,BTC,,-0.03137044073207507,2.1241076203333544,1.7165216408633746,0.8256828929722607,1.5558298076884367
2020-12-22,22719.88,23810.79,0.04802350029995983,0.26594621954001063,607.68,636.45,0.04751637644425433,0.12043165974227188,3.5102,3.7331,0.06374308998689227,0.1955484387510007,BTC,,0.04802350029995983,2.2261147032755804,1.7980845293253478,0.8783144719196291,1.6305462009246487
2020-12-23,23810.79,23232.76,-0.024275969003968445,0.21161784178244658,636.41,585.56,-0.0799591484012886,-0.008701540545116182,3.729,3.3111,-0.11304277945943042,-0.009838516746411341,BTC,,-0.024275969003968445,2.1720736117395836,1.654311221606961,0.7790273627743924,1.5909631118914636
2020-12-24,23232.39,23729.2,0.021368102627496777,0.2312057090852866,585.48,612.31,0.04568276521620329,0.04438076719712081,3.3126,3.5227,0.06390625471897549,0.01218285779961481,BTC,,0.021368102627496777,2.2184867035897127,1.7298847327381623,0.8288120838529045,1.624958974942922
2020-12-25,23728.99,24712.47,0.04143713230955948,0.2721055798723697,612.31,626.82,0.023697146870049757,0.06486137537374304,3.5263,3.5038,-0.005365202827376736,0.052445031839480905,BTC,,0.04143713230955948,2.3104144306533585,1.7708780653181153,0.8243653389172528,1.692292614985238
2020-12-26,24712.47,26493.39,0.07206564135434457,0.24175037683637424,626.78,637.44,0.016942662965444555,0.0004080479613297605,3.5019,3.4171,-0.024744563045835943,-0.03354356987300955,BTC,,0.07206564135434457,2.4769159283927253,1.8008814555316988,0.803966778815613,1.81424876764337
2020-12-27,26493.4,26281.66,-0.007991804748278653,0.15284798632812158,637.44,685.11,0.07478350903614461,0.06598724132565725,3.4176,3.5965,0.05250065845307428,-0.025708403315815143,BTC,,-0.007991804748278653,2.4571208999151093,1.9355576901344786,0.8461755640778297,1.799749645727559
2020-12-28,26281.54,27079.41,0.03035386653658856,0.1718939265750048,685.1,730.41,0.06612076892761731,0.11709107593484736,3.6,3.7311,0.03742527457250122,-0.009056623818123888,BTC,,0.03035386653658856,2.531704019775395,2.0635382529099333,0.8778439168999835,1.854379006273246
2020-12-29,27079.42,27385.0,0.011284957833276321,0.14958644692781053,730.4,732.0,0.0021768595720212947,0.11241128823913815,3.7277,3.6695,-0.016509876443944083,-0.0738497261553216,BTC,,0.011284957833276321,2.560274192884896,2.068030285908012,0.8633508222948968,1.8753055951659523
2020-12-30,27385.0,28875.54,0.05442906700748584,0.23107652271192447,732.0,752.17,0.027554644808743145,0.17861731799805702,3.6752,4.1531,0.13178907208066493,0.10404870138501221,BTC,,0.05442906700748584,2.6996275284869653,2.125014125889931,0.9771310260452204,1.977376729064753
2020-12-31,28875.55,28923.63,0.0016654233998740775,0.2730633445585353,752.17,736.42,-0.020939415291755803,0.21205437967016683,4.1513,5.1501,0.2400616407021261,0.46751581466917425,BTC,,0.00016292526477434954,2.7041235513438515,2.080517572607074,1.2117027033385879,1.9776988936918944
2021-01-01,28923.63,29331.69,0.014108187665241134,0.2318654693943376,736.42,728.91,-0.010197984845604413,0.14527456987980192,5.15,4.7353,-0.08054212539562344,0.2684632075218987,UNI,2021-01-01,-0.08054212539562344,2.742273833876209,2.059300485930614,1.1141095922640754,1.818410821401376
2021-01-02,29331.7,32178.33,0.09704998245924479,0.38504120905135686,728.91,774.56,0.06262775925697261,0.32276794863037095,4.7364,4.8564,0.025573881274681742,0.4667029083990213,UNI,,0.025573881274681742,3.008411461352341,2.188269861001243,1.142601698703621,1.8649146438564914
