coin,short_period,long_period,coin_net,strategy_net,is_win
BTC,3,196,5.711406044750028,1.80003356991153,False
BTC,3,197,5.71034264972843,1.8042080432889056,False
BTC,3,198,5.718364362552896,1.757373280683731,False
BTC,3,199,5.716243230007966,1.772891864290982,False
BTC,3,200,5.716285010525084,1.8560086967858431,False
BTC,3,201,5.722475268533965,1.8479585783349686,False
BTC,3,202,5.716969253387939,1.8074643665460584,False
BTC,3,203,5.723585074812557,1.7901976075897916,False
BTC,3,204,5.716023892312836,1.8438733016787126,False
BTC,3,205,5.716525260351472,1.8978210969906022,False
BTC,3,206,5.716065669623688,1.904911061668485,False
BTC,3,207,5.730709588898058,1.9076231534118662,False
BTC,3,208,5.729791162216515,1.8917024346896898,False
BTC,3,209,5.739878480297312,1.9461093893889665,False
BTC,3,210,5.745328490948075,1.9924874387737224,False
BTC,3,211,5.73991007529199,2.047985102360049,False
BTC,3,212,5.728469144845266,2.0080647394059246,False
BTC,3,213,5.725921261917879,2.010297491197132,False
BTC,3,214,5.721664125893119,1.9873176243397004,False
BTC,3,215,5.720230797432374,1.9449836325590455,False
BTC,3,216,5.709128570125011,1.9566039242698545,False
BTC,3,217,5.7167341896601185,2.0142578434803493,False
BTC,3,218,5.718949779619713,2.0920445327880786,False
BTC,3,219,5.713455760818943,2.074125618372221,False
BTC,3,220,5.719734008125294,2.0757591108790576,False
BTC,3,221,5.691413985669205,2.098587559571572,False
BTC,3,222,5.694402830894465,2.088303565393715,False
BTC,3,223,5.682688176828498,2.0810900225319373,False
BTC,3,224,5.676794823171606,2.070371169190002,False
BTC,3,225,5.616368043087971,2.065750233015076,False
BTC,3,226,5.643526882961902,2.091937533455948,False
BTC,3,227,5.647347342558686,2.005606594332071,False
BTC,3,228,5.639142281079512,1.9213047430271215,False
BTC,3,229,5.63712521330789,1.9786957015139217,False
BTC,3,230,5.642142606575279,2.0144150021536436,False
BTC,3,231,5.641633852143936,1.977748004575418,False
BTC,3,232,5.638374913936982,2.0063464317961315,False
BTC,3,233,5.6340693381359745,2.022228496722277,False
BTC,3,234,5.641130275626403,2.103785949210936,False
BTC,3,235,5.651208708627336,2.0214301725391053,False
BTC,3,236,5.657079720031863,1.946912049897676,False
BTC,3,237,5.647225007739777,1.9065594163284032,False
BTC,3,238,5.651244439426442,1.8423805771005728,False
BTC,3,239,5.658696515316094,1.8490424431364125,False
BTC,3,240,5.651882565492321,1.9223150352174136,False
BTC,3,241,5.641404942581799,1.9039500999132015,False
BTC,3,242,5.640448810180627,1.8876076890327982,False
BTC,3,243,5.6493309255079005,1.9171730811060943,False
BTC,3,244,5.652173598821258,1.9190573929147516,False
BTC,3,245,5.657350826905862,1.9709123808189188,False
BTC,3,246,5.649050385759624,1.996397761685375,False
BTC,3,247,5.642702342440167,1.9904760492062932,False
BTC,3,248,5.6472504937233055,2.1149769161846046,False
BTC,3,249,5.652750648247698,2.2116000930422874,False
BTC,3,250,5.667235808663216,2.199512402171718,False
BTC,4,7,5.73495391694509,0.0183543036732006,False
BTC,4,8,5.724868170268289,0.0362061192682294,False
BTC,4,9,5.732289971707932,0.05359447808088508,False
BTC,4,10,5.736531382230107,0.07423214188161781,False
BTC,4,11,5.751322780504844,0.11278557347382384,False
BTC,4,12,5.7530997017077325,0.17384962545455665,False
BTC,4,13,5.758304564668982,0.19715835872226628,False
BTC,4,14,5.745998596707773,0.28010823659737216,False
BTC,4,15,5.756079564952191,0.2953847877037819,False
BTC,4,16,5.755888930696221,0.2931581119806245,False
BTC,4,17,5.749319772586721,0.37318301606793586,False
BTC,4,18,5.747840873700872,0.358947944314298,False
BTC,4,19,5.743957108298791,0.3852225164444329,False
BTC,4,20,5.7500542229574485,0.34818340056380875,False
BTC,4,21,5.758140279705349,0.3220959189846778,False
BTC,4,22,5.745064712661092,0.31777709845955343,False
BTC,4,23,5.759051914580264,0.34346300062780655,False
BTC,4,24,5.751201186156967,0.37183923878957453,False
BTC,4,25,5.751973133211428,0.40064114430151987,False
BTC,4,26,5.760679794455907,0.4439086337348956,False
BTC,4,27,5.783128766024233,0.44432640475775126,False
BTC,4,28,5.7895343672502495,0.4263678306822026,False
BTC,4,29,5.778978325485334,0.4376370066284985,False
BTC,4,30,5.791163446800002,0.4687244159075661,False
BTC,4,31,5.7733524405536905,0.48776193429233505,False
BTC,4,32,5.756805149683849,0.5484225623485397,False
BTC,4,33,5.751825072511066,0.6536838309170344,False
BTC,4,34,5.761682432332876,0.6728227090171288,False
BTC,4,35,5.775612142695596,0.62438771805253,False
BTC,4,36,5.768609625668449,0.6980881352820778,False
BTC,4,37,5.791061602469466,0.8017421513227316,False
BTC,4,38,5.809688828717903,0.7238810859156188,False
BTC,4,39,5.803389295983675,0.768429454908853,False
BTC,4,40,5.804961551593604,0.7702463318006022,False
BTC,4,41,5.782519447943652,0.8677604891976431,False
BTC,4,42,5.778962312163501,0.8643921799260017,False
BTC,4,43,5.779955305962007,0.8284069478117329,False
BTC,4,44,5.7666902312617685,0.8111242328439469,False
BTC,4,45,5.771339385123149,0.9130483307093532,False
BTC,4,46,5.7558200936513915,0.9455955096849413,False
BTC,4,47,5.758315164020804,1.0269430290227575,False
BTC,4,48,5.769923631880023,1.0247506627935423,False
BTC,4,49,5.77270257078825,0.9823214720110134,False
BTC,4,50,5.779149139773624,1.0024400325591831,False
BTC,4,51,5.77935199485675,1.1459301612669435,False
BTC,4,52,5.782701160951867,1.1427312966894074,False
BTC,4,53,5.77204219732369,1.165836450566622,False
BTC,4,54,5.7680512212998005,1.1539602378037794,False
BTC,4,55,5.762085707865333,1.1780198601730472,False
BTC,4,56,5.767625842908963,1.033022635090432,False
BTC,4,57,5.760716922969267,0.9992245139058157,False
BTC,4,58,5.736610278274423,1.030523542382772,False
BTC,4,59,5.73714682893371,0.9762143840820213,False
BTC,4,60,5.7369995305233195,0.92709813447313,False
BTC,4,61,5.737262568705376,0.9376117046366655,False
BTC,4,62,5.737951843139412,0.894593363251959,False
BTC,4,63,5.742665442863698,0.9260835189013911,False
BTC,4,64,5.730541626022962,0.964801725654195,False
BTC,4,65,5.731287036383939,0.9757771104238769,False
BTC,4,66,5.729109092940247,1.0193855311597508,False
BTC,4,67,5.733981579067955,1.000517305634323,False
BTC,4,68,5.7337188416422284,0.9656539734515014,False
BTC,4,69,5.723941141598297,1.019936561059392,False
BTC,4,70,5.715397305923643,0.9943447743453779,False
BTC,4,71,5.727126767576909,0.9684971292810496,False
BTC,4,72,5.711286132364996,1.0132249787573058,False
BTC,4,73,5.7099361621545155,1.050183813085781,False
BTC,4,74,5.722480502458971,1.0602341665794892,False
BTC,4,75,5.718212800881773,1.0726737727750133,False
BTC,4,76,5.729570783615235,1.1922096322119204,False
BTC,4,77,5.7336768058885195,1.2487461172783867,False
BTC,4,78,5.72388353955584,1.2079355274928634,False
BTC,4,79,5.727006194169407,1.2121511737524036,False
BTC,4,80,5.720194188959389,1.2151173836344273,False
BTC,4,81,5.719049103335561,1.154770359445002,False
BTC,4,82,5.712036971101263,1.1479235283451887,False
BTC,4,83,5.738209705909867,1.1304638611233038,False
BTC,4,84,5.744262975384618,1.1500340068107504,False
BTC,4,85,5.737025833256157,1.094546090670626,False
BTC,4,86,5.741885452916905,1.0567462756048829,False
BTC,4,87,5.73847811830743,1.0602568030772082,False
BTC,4,88,5.740489378510028,1.0102785719552125,False
BTC,4,89,5.7394572469358565,0.9749365050439969,False
BTC,4,90,5.731008797159701,1.0112308387717415,False
BTC,4,91,5.7245538896213635,0.9675507549747286,False
BTC,4,92,5.725271547661532,0.9835389612149529,False
BTC,4,93,5.729046140885824,1.0349404445263264,False
BTC,4,94,5.725716900409527,1.031933394749538,False
BTC,4,95,5.721522853594702,1.0780988400932752,False
BTC,4,96,5.719158886193323,1.056293980172534,False
BTC,4,97,5.727231618145136,1.029839847473467,False
BTC,4,98,5.740394575436427,0.9919261967887204,False
BTC,4,99,5.7421700192915885,1.180483017055646,False
BTC,4,100,5.736394634227293,1.2316879638507552,False
BTC,4,101,5.737609816040936,1.1793795384821186,False
BTC,4,102,5.735316657133219,1.1541748052666878,False
BTC,4,103,5.731864600253033,1.1383085583923105,False
BTC,4,104,5.731197786897259,1.1255733725944101,False
BTC,4,105,5.726130878619425,1.0953590062762042,False
BTC,4,106,5.733487652623977,1.0505852855697635,False
BTC,4,107,5.73233723910018,0.9978812144889655,False
BTC,4,108,5.714102795936968,1.0632477924417445,False
BTC,4,109,5.70508883207073,1.0761523034197096,False
BTC,4,110,5.712302940497091,1.087165846575193,False
BTC,4,111,5.714807395979762,1.0522538692167414,False
BTC,4,112,5.711213144682793,1.132388509337236,False
BTC,4,113,5.71166152705735,1.1404504259137864,False
BTC,4,114,5.724475324851183,1.1414105712991727,False
BTC,4,115,5.722412462180662,1.128291869839201,False
BTC,4,116,5.712469835901827,1.0973171181671517,False
BTC,4,117,5.709076475258004,1.1488699392077468,False
BTC,4,118,5.703216667456673,1.105813553004614,False
BTC,4,119,5.695470666200587,1.0955026496196352,False
BTC,4,120,5.679804422463456,1.0342435367949459,False
BTC,4,121,5.683519282582905,1.0622721800937929,False
BTC,4,122,5.684500403398725,1.0712786167895134,False
BTC,4,123,5.691558952517231,1.1213514719811124,False
BTC,4,124,5.700021227147791,1.1424889336453874,False
BTC,4,125,5.7013249498815375,1.2276285242402758,False
BTC,4,126,5.689519740796615,1.3454824626500315,False
BTC,4,127,5.693822428256553,1.3899264345782802,False
BTC,4,128,5.694952249533054,1.4020828551105886,False
BTC,4,129,5.699631784252172,1.3845784338136349,False
BTC,4,130,5.701652272729343,1.3083739374705596,False
BTC,4,131,5.704984790680371,1.297401430466034,False
BTC,4,132,5.697659424500003,1.3668230204835996,False
BTC,4,133,5.692770749984759,1.3406442967460268,False
BTC,4,134,5.693376842243196,1.30659551157262,False
BTC,4,135,5.70353380888352,1.3024562490769467,False
BTC,4,136,5.7072329292944035,1.2452792153014307,False
BTC,4,137,5.732400263502438,1.2647972680880981,False
BTC,4,138,5.7181605400993805,1.2739012003579502,False
BTC,4,139,5.723543187514865,1.2410795556227088,False
BTC,4,140,5.717632759739369,1.3029130359275194,False
BTC,4,141,5.716321568978576,1.2954326451062177,False
BTC,4,142,5.7267755461441086,1.2643882365034973,False
BTC,4,143,5.745033060894301,1.3047487222169751,False
BTC,4,144,5.7458455666605746,1.3186725312410814,False
BTC,4,145,5.740362975107735,1.3664698838340301,False
BTC,4,146,5.7662384820551384,1.379212415311101,False
BTC,4,147,5.756466167627208,1.408231582855102,False
BTC,4,148,5.743914922291494,1.414792375168186,False
BTC,4,149,5.749129585812409,1.4026756961784332,False
BTC,4,150,5.742897372633681,1.3559238951584005,False
BTC,4,151,5.7628128076957434,1.35562729517615,False
BTC,4,152,5.773752023284614,1.3680785053011724,False
BTC,4,153,5.7747752071638345,1.2904311713324965,False
BTC,4,154,5.769466055720977,1.3438192567060905,False
BTC,4,155,5.765085513833974,1.378394811951653,False
BTC,4,156,5.760722227081674,1.348585717849791,False
BTC,4,157,5.760308535643361,1.3856800338525268,False
BTC,4,158,5.760812398487019,1.4115116741948823,False
BTC,4,159,5.759147334915343,1.5005974742881165,False
BTC,4,160,5.75937529629333,1.5450287471089665,False
BTC,4,161,5.7577004661092985,1.6476293460890392,False
BTC,4,162,5.764878347225012,1.7079776614496367,False
BTC,4,163,5.742254340671342,1.6044800368778436,False
BTC,4,164,5.743988748210923,1.5800281907728027,False
BTC,4,165,5.7469961301724375,1.569706538878012,False
BTC,4,166,5.749340905227271,1.6063468516861714,False
BTC,4,167,5.744647992331451,1.626672727507962,False
BTC,4,168,5.730567869573181,1.6707294529702776,False
BTC,4,169,5.719237305100813,1.6946061438400695,False
BTC,4,170,5.722632290449038,1.669974890093559,False
BTC,4,171,5.728448165361049,1.6541422127902652,False
BTC,4,172,5.728154468716239,1.6174853797468902,False
BTC,4,173,5.725302982053505,1.5666908143673783,False
BTC,4,174,5.729743936803372,1.5758337691645232,False
BTC,4,175,5.746484125292989,1.5911967218430119,False
BTC,4,176,5.7329412799583634,1.6420345790929165,False
BTC,4,177,5.72250143825474,1.6924731539521645,False
BTC,4,178,5.719896108835228,1.7735835579063912,False
BTC,4,179,5.706327215948371,1.7311846478961006,False
BTC,4,180,5.709128570125011,1.7955126426189183,False
BTC,4,181,5.701953650803487,1.8624323244940568,False
BTC,4,182,5.716441692903961,1.8440936028634465,False
BTC,4,183,5.716091780753084,1.8736197355675526,False
BTC,4,184,5.716917015333418,1.9352842725954735,False
BTC,4,185,5.716175337970251,1.8772724176848696,False
BTC,4,186,5.708149345672975,1.8823871741836042,False
BTC,4,187,5.710910787014471,1.8641506609484855,False
BTC,4,188,5.713899277159047,1.888226996310721,False
BTC,4,189,5.703403828623518,1.9474778489846707,False
BTC,4,190,5.701823742554478,1.996943375826329,False
BTC,4,191,5.710988979893989,1.989002766440432,False
BTC,4,192,5.713815786469601,2.0310446896599683,False
BTC,4,193,5.700286078717201,1.9810607262299549,False
BTC,4,194,5.704131794394908,1.9789929417773056,False
BTC,4,195,5.70651458133057,1.999988340223411,False
BTC,4,196,5.711406044750028,1.9736815802522627,False
BTC,4,197,5.71034264972843,1.9537595258762153,False
BTC,4,198,5.718364362552896,1.9255631716392485,False
BTC,4,199,5.716243230007966,1.9855418965766394,False
BTC,4,200,5.716285010525084,2.0547206273348384,False
BTC,4,201,5.722475268533965,2.044374880170895,False
BTC,4,202,5.716969253387939,2.0471989386639,False
BTC,4,203,5.723585074812557,2.0658054452929036,False
BTC,4,204,5.716023892312836,2.086803319432008,False
BTC,4,205,5.716525260351472,2.1399428523001163,False
BTC,4,206,5.716065669623688,2.2031142061828834,False
BTC,4,207,5.730709588898058,2.1370253685914844,False
BTC,4,208,5.729791162216515,2.1819423046804975,False
BTC,4,209,5.739878480297312,2.2066043042639634,False
BTC,4,210,5.745328490948075,2.2249737316939004,False
BTC,4,211,5.73991007529199,2.116324614398502,False
BTC,4,212,5.728469144845266,2.0850976710932234,False
BTC,4,213,5.725921261917879,2.1382695385683435,False
BTC,4,214,5.721664125893119,2.1747621918381914,False
BTC,4,215,5.720230797432374,2.0856380626970386,False
BTC,4,216,5.709128570125011,2.05489297795171,False
BTC,4,217,5.7167341896601185,2.0570314540334094,False
BTC,4,218,5.718949779619713,2.1316962507827544,False
BTC,4,219,5.713455760818943,2.1469968854510744,False
BTC,4,220,5.719734008125294,2.197627168822493,False
BTC,4,221,5.691413985669205,2.0956722652674045,False
BTC,4,222,5.694402830894465,2.0981056817112442,False
BTC,4,223,5.682688176828498,2.1487582343661966,False
BTC,4,224,5.676794823171606,2.2364329528676006,False
BTC,4,225,5.616368043087971,2.2927360003446196,False
BTC,4,226,5.643526882961902,2.2381858743604552,False
BTC,4,227,5.647347342558686,2.314769479633856,False
BTC,4,228,5.639142281079512,2.2104419898667182,False
BTC,4,229,5.63712521330789,2.218351809267981,False
BTC,4,230,5.642142606575279,2.173873011283996,False
BTC,4,231,5.641633852143936,2.23099551506147,False
BTC,4,232,5.638374913936982,2.3344416290247834,False
BTC,4,233,5.6340693381359745,2.380910287841085,False
BTC,4,234,5.641130275626403,2.2762011537198443,False
BTC,4,235,5.651208708627336,2.2877645495754657,False
BTC,4,236,5.657079720031863,2.343933906284548,False
BTC,4,237,5.647225007739777,2.27220738086279,False
BTC,4,238,5.651244439426442,2.320124854179308,False
BTC,4,239,5.658696515316094,2.267976793473982,False
BTC,4,240,5.651882565492321,2.2256260790716373,False
BTC,4,241,5.641404942581799,2.226448546192986,False
BTC,4,242,5.640448810180627,2.21211638160147,False
BTC,4,243,5.6493309255079005,2.138958250625603,False
BTC,4,244,5.652173598821258,2.128322046720362,False
BTC,4,245,5.657350826905862,2.081843191571241,False
BTC,4,246,5.649050385759624,2.0197967262212546,False
BTC,4,247,5.642702342440167,2.1616168093481187,False
BTC,4,248,5.6472504937233055,2.182393123854424,False
BTC,4,249,5.652750648247698,2.3146372177001697,False
BTC,4,250,5.667235808663216,2.3787058857142824,False
BTC,5,7,5.73495391694509,0.01005154776588306,False
BTC,5,8,5.724868170268289,0.02871214394704132,False
BTC,5,9,5.732289971707932,0.05456885458719876,False
BTC,5,10,5.736531382230107,0.07953228435885386,False
BTC,5,11,5.751322780504844,0.10363414102952877,False
BTC,5,12,5.7530997017077325,0.1660585301483283,False
BTC,5,13,5.758304564668982,0.1971678966662136,False
BTC,5,14,5.745998596707773,0.275674865667426,False
BTC,5,15,5.756079564952191,0.29134377682949414,False
BTC,5,16,5.755888930696221,0.3455249723118914,False
BTC,5,17,5.749319772586721,0.3826205460004075,False
BTC,5,18,5.747840873700872,0.3728247144386806,False
BTC,5,19,5.743957108298791,0.4047985466379745,False
BTC,5,20,5.7500542229574485,0.3811724712647261,False
BTC,5,21,5.758140279705349,0.3349197564188005,False
BTC,5,22,5.745064712661092,0.35953639729161874,False
BTC,5,23,5.759051914580264,0.502832132425624,False
BTC,5,24,5.751201186156967,0.48825671410620186,False
BTC,5,25,5.751973133211428,0.5077653688148855,False
BTC,5,26,5.760679794455907,0.5259637952599336,False
BTC,5,27,5.783128766024233,0.563149940210925,False
BTC,5,28,5.7895343672502495,0.5445696285602376,False
BTC,5,29,5.778978325485334,0.4863478257453657,False
BTC,5,30,5.791163446800002,0.5764320903801453,False
BTC,5,31,5.7733524405536905,0.6332536669328976,False
BTC,5,32,5.756805149683849,0.6766197230557814,False
BTC,5,33,5.751825072511066,0.6713198772987685,False
BTC,5,34,5.761682432332876,0.7817310141722466,False
BTC,5,35,5.775612142695596,0.8206454907439804,False
