time_stamp,coin1_open,coin1_close,coin1_pct,coin2_open,coin2_close,coin2_pct,coin1_mom,coin2_mom,pos,trade_time,strategy_pct_adjust,coin1_net,coin2_net,strategy_net
2020-10-23 04:00:00,12960.02,12883.62,-0.00589428557539684,4.2721,4.2802,0.00238875878220135,0.13955140117478804,0.08664855670364813,coin1,,-0.00589428557539684,1.0978368125322742,1.066530449516595,1.0951285402961224
2020-10-23 08:00:00,12883.61,12968.96,0.006623914707201806,4.2808,4.3705,0.02109714499322468,0.14069594189284507,0.10357801176678527,coin1,,0.006623914707201806,1.1051087899409142,1.0890311970497357,1.1023825783404664
2020-10-23 12:00:00,12968.96,12921.09,-0.0036911209534148393,4.3681,4.3155,-0.012584372497425833,0.14031182956070798,0.09391634980988606,coin1,,-0.0036911209534148393,1.1010296997305602,1.0753264228047443,1.0983135509068744
2020-10-23 16:00:00,12921.1,12918.99,-0.00016252498821700545,4.3178,4.279,-0.008457884370293156,0.14245351345184987,0.09392575928008995,coin1,,-0.00016252498821700545,1.1008507548915851,1.0662314362603407,1.0981350475099547
2020-10-23 20:00:00,12919.02,12923.07,0.0003158141619430399,4.2805,4.2633,-0.0036690815611123417,0.14168253923380547,0.09019076356569333,coin1,,0.0003158141619430399,1.1011984191501654,1.0623193461576796,1.0984818541096844
2020-10-24 00:00:00,12923.06,12967.74,0.003456608994611976,4.264,4.3132,0.01170454812000088,0.14122402426821767,0.09211525801387555,coin1,,0.003456608994611976,1.1050048315106524,1.07475331406359,1.102278876367018
2020-10-24 04:00:00,12967.74,12924.79,-0.0033120651709549476,4.3146,4.3566,0.010062134841880788,0.13925189819638306,0.10464261264230834,coin1,,-0.0033120651709549476,1.101344983494469,1.0855676268314562,1.0986280568919233
2020-10-24 08:00:00,12924.79,12990.9,0.005114976723025855,4.3574,4.4204,0.014644447504934988,0.14526590103437065,0.11906027695501376,coin1,,0.005114976723025855,1.1069783374490647,1.1014651649556462,1.1042475138301886
2020-10-24 12:00:00,12990.9,13100.0,0.008398186422803766,4.4163,4.3812,-0.008867975748801049,0.15545347579810076,0.111669330897465,coin1,,0.008398186422803766,1.1162749478929672,1.0916973985846705,1.113521190308252
2020-10-24 16:00:00,13100.0,13118.24,0.0013923664122137414,4.3823,4.3857,0.0010271158586689921,0.15658588581943023,0.11572707845731145,coin1,,0.0013923664122137414,1.117829211637209,1.0928186982956243,1.1150716198129256
2020-10-24 20:00:00,13118.24,13111.73,-0.0004962555952627845,4.3841,4.3536,-0.0073192420822216775,0.15418126441435875,0.09764768171847815,coin1,,-0.0004962555952627845,1.1172744826363858,1.0848200936908203,1.1145182592824747
2020-10-25 00:00:00,13111.73,13295.5,0.014015694343919582,4.35,4.4302,0.017594634325615477,0.1695528332990266,0.10173833030762736,coin1,,0.014015694343919582,1.1329338602832784,1.1039071065483903,1.1301390065452952
2020-10-25 04:00:00,13295.5,13027.24,-0.020176751532473447,4.4317,4.3689,-0.013836847094939264,0.13721389039230414,0.0671470444553004,coin1,,-0.020176751532473447,1.1100749352816166,1.0886325127080634,1.1073364726130743
2020-10-25 08:00:00,13027.24,12951.73,-0.005796316027032566,4.37,4.3033,-0.015015221222733355,0.13406540100274755,0.056154129341023484,coin1,,-0.005796316027032566,1.1036405901430366,1.0722864546994917,1.1009180004695494
2020-10-25 12:00:00,12951.73,12940.74,-0.0008485352921964173,4.3062,4.2884,-0.0034624590430599733,0.1305234356162659,0.04791926300613358,coin1,,-0.0008485352921964173,1.1027041121523997,1.0685737067676666,1.0999838326923366
2020-10-25 16:00:00,12940.51,13042.16,0.007837264329551452,4.2846,4.3406,0.012172371980225805,0.14082279588252167,0.06813987252996045,coin1,,0.007837264329551452,1.1113462957566214,1.0815807834147313,1.1086046967473795
2020-10-25 20:00:00,13042.17,13028.83,-0.0010220699638709974,4.342,4.331,-0.002211675805188218,0.13263248121817184,0.0545923833641766,coin1,,-0.0010220699638709974,1.1102104220882694,1.0791886773646966,1.1074716251850276
2020-10-26 00:00:00,13029.64,13094.53,0.0050426630787261395,4.3315,4.3657,0.008012006465019539,0.14696177795529541,0.08405343663091003,coin1,,0.0050426630787261395,1.115808839193351,1.0878351440247185,1.113056231460085
2020-10-26 04:00:00,13094.33,13037.08,-0.004387328143889091,4.3632,4.3269,-0.008887463636988335,0.1373788537992513,0.06639556377079492,coin1,,-0.004387328143889091,1.1109134196699577,1.0781670487391608,1.108172888530069
2020-10-26 08:00:00,13037.08,13145.0,0.00827792726592147,4.327,4.408,0.01874321107490351,0.14533414655397747,0.09515527950310565,coin1,,0.00827792726592147,1.1201094801567217,1.0983753613076845,1.1173462630993871
2020-10-26 12:00:00,13145.01,12978.41,-0.012673259794598768,4.4074,4.5714,0.03706896551724115,0.0998652542372882,0.12499077150239923,coin1,,-0.014647913275009583,1.1059140417163027,1.1390909997009866,1.1009794719393513
2020-10-26 16:00:00,12978.4,13004.5,0.0020102616576298526,4.5701,4.6742,0.02248764054775343,0.11244748712359898,0.1597360063517268,coin2,2020-10-26 16:00:00,0.020737020958192964,1.1081372183109994,1.1647064686534436,1.1238105063234978
2020-10-26 20:00:00,13004.49,13052.19,0.0036671921258026874,4.6766,4.7031,0.006182876214111621,0.11068572697713575,0.17990466633216262,coin2,,0.006182876214111621,1.1122009703922984,1.1719077045749027,1.130758887572214
2020-10-27 00:00:00,13052.15,13083.24,0.002378911125259453,4.7064,4.8134,0.023452616359422418,0.11432075632399274,0.20639615027945557,coin2,,0.023452616359422418,1.1148467976542888,1.1993920063789494,1.1572781419574525
2020-10-27 04:00:00,13083.24,13144.58,0.004688441089516049,4.8178,4.7685,-0.009328125649229135,0.12007369118892663,0.18820392704076538,coin2,,-0.009328125649229135,1.1200736911889266,1.1882039270407654,1.146482906038167
2020-10-27 08:00:00,13144.59,13449.8,0.02322021700198862,4.7692,4.7398,-0.006018664150152175,0.14185922916139582,0.17269533376218504,coin2,,-0.006018664150152175,1.146082045356552,1.181052526662015,1.1395826104728328
2020-10-27 12:00:00,13449.8,13609.24,0.011854451367306673,4.7419,4.7386,-0.00025317523946155607,0.14110209283606112,0.19752337629517314,coin2,,-0.00025317523946155607,1.1596682192261745,1.180753513405761,1.1392940963725402
2020-10-27 16:00:00,13609.24,13656.89,0.003501297647774626,4.7392,4.741,0.0005064787067909915,0.1464480140358535,0.22351544555988534,coin2,,0.0005064787067909915,1.1637285628343499,1.1813515399182695,1.1398711245731257
2020-10-27 20:00:00,13656.9,13636.17,-0.0015171829018172378,4.7409,4.6721,-0.014532798987555218,0.14493547013893382,0.19693088077061027,coin2,,-0.014532798987555218,1.1619629737564612,1.1641831954549986,1.1233056066479858
2020-10-28 00:00:00,13636.16,13779.99,0.010546949766686575,4.6723,4.6972,0.005372316517197717,0.13114754098360648,0.16576080212443833,coin2,,0.005372316517197717,1.1742181388714206,1.1704375560649853,1.1293403599124416
2020-10-28 04:00:00,13780.0,13664.37,-0.00839042698869874,4.697,4.579,-0.025163927446138046,0.12020019429175743,0.1467855443412056,coin2,,-0.025163927446138046,1.1643659473084143,1.1409847503239308,1.1009217210336095
2020-10-28 08:00:00,13664.36,13318.33,-0.025324255710288957,4.5784,4.3929,-0.04064206158549899,0.07971868666396431,0.09504935686509142,coin2,,-0.04064206158549899,1.134879246318423,1.0946127778331505,1.056177992646548
2020-10-28 12:00:00,13318.33,13221.26,-0.0072884513298588915,4.3929,4.3573,-0.008103985977372496,0.03818296034550461,0.06387186561515756,coin2,,-0.008103985977372496,1.1266077341663643,1.085742051230938,1.047618741004531
2020-10-28 16:00:00,13221.26,13165.31,-0.004231820567782596,4.3589,4.345,-0.002822849012003026,0.038212250852670326,0.043092065778417954,coin2,,-0.002822849012003026,1.1218401323850962,1.0826771653543306,1.0446614714765305
2020-10-28 20:00:00,13165.32,13266.4,0.007678512697384177,4.3449,4.357,0.002761795166858594,0.037981497477497905,0.05363706713097316,coin2,,0.002761795166858594,1.1304541960860504,1.0856672979168742,1.047546612479458
2020-10-29 00:00:00,13266.4,13280.99,0.0010997708496653935,4.3569,4.3853,0.0064952949277024,0.04424583237015112,0.06081424320859252,coin2,,0.0064952949277024,1.1316974366577877,1.0927190272102063,1.0543507366780276
2020-10-29 04:00:00,13280.98,13138.87,-0.01070100948799746,4.3866,4.3385,-0.010672017877910278,0.030374346648054606,0.025747115566483902,coin2,,-0.012650673842154458,1.1195871316505703,1.081057510216286,1.0410124893930786
2020-10-29 08:00:00,13138.87,13052.06,-0.006607113092678585,4.3385,4.2259,-0.0259536706234873,0.006558952295093512,-0.022348178137651775,coin1,2020-10-29 08:00:00,-0.008589933226226032,1.1121898928546474,1.0530000996710853,1.0320702616215247
2020-10-29 12:00:00,13051.68,13436.95,0.029488831648031066,4.229,4.1324,-0.022125464398116468,0.039207269914926623,-0.03554507900203052,coin1,,0.029488831648031066,1.14498707336568,1.0297019834545997,1.0625048078154213
2020-10-29 16:00:00,13436.94,13492.51,0.0041348669154830375,4.1348,4.0853,-0.011397734972413032,0.03213085810802552,-0.04747137960782477,coin1,,0.0041348669154830375,1.1497214425339954,1.0179657131466162,1.066898123792799
2020-10-29 20:00:00,13492.5,13455.7,-0.002728180301515448,4.0842,4.0605,-0.006070545614765166,0.03756635298399513,-0.04868448796944913,coin1,,-0.002728180301515448,1.1465847951422443,1.0117861058506927,1.0639874333477437
2020-10-30 00:00:00,13455.69,13432.34,-0.0017360672428785584,4.0605,4.0099,-0.0124615195173009,0.03644518792809581,-0.06091334894613576,coin1,,-0.0017360672428785584,1.1445942468382153,0.9991777135453004,1.0621402796178743
2020-10-30 04:00:00,13432.34,13218.96,-0.015885541908558065,4.0099,3.9963,-0.0033916057757050755,0.02602839885063357,-0.06632867623008265,coin1,,-0.015885541908558065,1.1264117469617723,0.9957888966410844,1.0452676056932368
2020-10-30 08:00:00,13218.96,13347.79,0.009745849900446135,3.9973,4.0452,0.01223631859470009,0.029210514952625388,-0.07443084315295723,coin1,,0.009745849900446135,1.1373895867737611,1.0079736868334497,1.0554546268841218
2020-10-30 12:00:00,13347.8,13549.98,0.015147825969692219,4.0466,4.0938,0.012014239098190327,0.048671590399881115,-0.05137295794230101,coin1,,0.015147825969692219,1.15461856629395,1.020083723711751,1.071442469891069
2020-10-30 16:00:00,13549.6,13536.44,-0.0009992634675475287,4.0937,4.1239,0.007352581953197435,0.04779398389502587,-0.03624678663239078,coin1,,-0.0009992634675475287,1.1534647981417006,1.0275839728894647,1.0703718165733278
2020-10-30 20:00:00,13536.44,13560.1,0.001747874625824819,4.1213,4.0845,-0.009554062901622196,0.04929401450274584,-0.04193934276264866,coin1,,0.001747874625824819,1.1554809099941545,1.0177663709757798,1.0722426923117143
2020-10-31 00:00:00,13560.1,13491.54,-0.005056009911431292,4.0843,4.1353,0.012437262822866835,0.040392543342170795,-0.04124547899471398,coin1,,-0.005056009911431292,1.1496387870607545,1.0304245988238812,1.0668214226319266
2020-10-31 04:00:00,13491.55,13576.14,0.006270596240310455,4.1352,4.1751,0.009624452881290324,0.05039540294271694,-0.04166092824679812,coin1,,0.006270596240310455,1.1568477077166128,1.040341871822984,1.073511029033765
2020-10-31 08:00:00,13576.14,13940.0,0.026801432513217982,4.1748,4.2028,0.006634571627027075,0.07305883349113618,-0.04922631436069136,coin1,,0.026801432513217982,1.1878528834830506,1.047244094488189,1.1022826624306088
2020-10-31 12:00:00,13940.0,13852.02,-0.006311334289813453,4.2028,4.2465,0.010397830018083143,0.05740610687022896,-0.030745001369487768,coin1,,-0.006311334289813453,1.1803559468482703,1.0581331605701185,1.0953257880661436
2020-10-31 16:00:00,13852.01,13781.87,-0.0050642433377947604,4.2481,4.1735,-0.017190627575650597,0.050588341118930735,-0.048384522425154564,coin1,,-0.0050642433377947604,1.1743783371082175,1.0399431874813114,1.0897787917412147
2020-10-31 20:00:00,13781.87,13791.0,0.0006624645276729346,4.1737,4.1854,0.0028513238289205045,0.05180628338136928,-0.038634693127526765,coin1,,0.0006624645276729346,1.1751563210986191,1.0429084022725006,1.0905007315337536
2020-11-01 00:00:00,13791.0,13690.01,-0.007322891740990434,4.1833,4.1714,-0.003344961055096185,0.02967244556428872,-0.05841722721321829,coin1,,-0.007322891740990434,1.1665507785804734,1.0394199142828666,1.082515112733261
2020-11-01 04:00:00,13690.01,13792.51,0.007487211477566591,4.1714,4.1668,-0.0011027472790909876,0.0587438321547773,-0.04625878367552472,coin1,,0.007487211477566591,1.175284990959025,1.0382736968005581,1.090620132309957
2020-11-01 08:00:00,13792.51,13696.58,-0.006955224248523351,4.168,4.1571,-0.0023279255063839432,0.057509691755464276,-0.033973926986266445,coin1,,-0.006955224248523351,1.1671106202909813,1.0358566729791685,1.083034624719787
2020-11-01 12:00:00,13696.58,13800.01,0.007551520160507197,4.1571,4.1849,0.006687354165163306,0.06640037586722247,-0.024134875478033835,coin1,,0.007551520160507197,1.1759240796696508,1.042783813415728,1.091213182522886
2020-11-01 16:00:00,13800.0,13789.88,-0.000734057439088831,4.1831,4.1429,-0.010036082104709743,0.05733099425248578,-0.045546698613095016,coin1,,-0.000734057439088831,1.1750608838511656,1.0323183494468253,1.0904121693686233
2020-11-01 20:00:00,13789.79,13761.5,-0.002058030961835766,4.1432,4.2211,0.018875666803446878,0.05623451990700623,-0.025375202031863386,coin1,,-0.002058030961835766,1.1726425721701579,1.0518040466460679,1.0881680673629002
2020-11-02 00:00:00,13761.49,13697.54,-0.004647749155251901,4.2211,4.2215,9.476202885494445e-05,0.04605052644119345,-0.03303021279519902,coin1,,-0.004647749155251901,1.1671924236459417,1.051903717731486,1.0831105351470423
2020-11-02 04:00:00,13697.54,13740.99,0.0031721024359117056,4.2216,4.2169,-0.0010896600734335848,0.05399291865969991,-0.025422357808130625,coin1,,0.0031721024359117056,1.1708948775761667,1.0507575002491776,1.0865462727139439
2020-11-02 08:00:00,13740.99,13402.18,-0.024656884256520017,4.217,4.0868,-0.03085204771277472,0.019564853556485406,-0.07286751361161525,coin1,,-0.024656884256520017,1.142024258103219,1.018339479716934,1.059755427028283
2020-11-02 12:00:00,13402.18,13499.0,0.007224197854379,4.0866,4.073,-0.003376725066066344,0.04011200139308291,-0.10902568141050861,coin1,,0.007224197854379,1.1502744672982568,1.014900827270009,1.0674113099103872
2020-11-02 16:00:00,13498.6,13553.65,0.004048448033187713,4.073,4.046,-0.006629020378099759,0.04222769041485641,-0.13439733002438914,coin1,,0.004048448033187713,1.1549312937030163,1.0081730290042858,1.0717326691285962
2020-11-02 20:00:00,13553.65,13549.37,-0.00031578209559779413,4.0445,4.0316,-0.0035590706870983757,0.038091691892318424,-0.14277816759158857,coin1,,-0.00031578209559779413,1.1545665870788193,1.0045848699292335,1.0713942351404182
2020-11-03 00:00:00,13549.63,13391.96,-0.011617514319854139,4.0272,3.9257,-0.026267486853854605,0.02359660145346254,-0.18442265342585273,coin1,,-0.011617514319854139,1.141153393220206,0.9781969500647861,1.0589472972714653
2020-11-03 04:00:00,13391.95,13444.3,0.003908315138336782,3.9282,3.9598,0.008686348931400856,0.022801793590970565,-0.1695921149208347,coin1,,0.003908315138336782,1.145613380302093,0.9866939100966808,1.0630859970240922
2020-11-03 08:00:00,13443.3,13532.14,0.00653362391496759,3.959,3.9951,0.008914591646042691,0.006122024119317837,-0.15711633402253256,coin1,,0.00653362391496759,1.1530983872809417,0.9954898833848299,1.070031801117916
2020-11-03 12:00:00,13532.15,13710.38,0.013171604786825997,3.9959,3.9526,-0.01063803158869614,0.007431715510932246,-0.16587177647406404,coin1,,0.013171604786825997,1.1682865435185328,0.9848998305591546,1.0841258371115767
2020-11-03 16:00:00,13710.39,13721.27,0.0007942887068046467,3.953,3.9714,0.004756362900369515,0.004714104016360965,-0.1623286226534486,coin1,,0.0007942887068046467,1.1692145003263614,0.9895843715738064,1.0849869460207495
2020-11-03 20:00:00,13721.27,14023.53,0.02202857315685791,3.9714,4.0362,0.01631666414866295,0.02840680337660806,-0.13610581965283286,coin1,,0.02202857315685791,1.1949706274828598,1.005731087411542,1.1088876603354034
2020-11-04 00:00:00,14023.53,13897.51,-0.00898632512641262,4.0377,4.029,-0.0017838561022744948,0.008528308075695268,-0.14225496040194152,coin1,,-0.00898632512641262,1.1842322329077857,1.0039370078740157,1.0989228352909626
2020-11-04 04:00:00,13897.51,13600.46,-0.02137433252431553,4.0291,3.9486,-0.01995532390171262,-0.004677127448978746,-0.13767198078183007,coin1,,-0.02137433252431553,1.1589200593756017,0.9839031197049735,1.07543409319089
2020-11-04 08:00:00,13600.46,13720.99,0.00886220024910922,3.9468,3.9519,0.000835739249354317,0.030233520268682312,-0.10038926449498053,coin1,,0.00886220024910922,1.169190641014498,0.9847254061596731,1.0849648054794667
2020-11-04 12:00:00,13721.0,13911.47,0.01388238020725896,3.9518,3.9503,-0.0004048685442445965,0.05220455539033342,-0.0934064673077365,coin1,,0.01388238020725896,1.1854217900278303,0.9843267218180005,1.1000266994206274
2020-11-04 16:00:00,13911.47,14102.26,0.013714582283540278,3.9488,4.0965,0.037009847353365544,0.07116809250978529,-0.05719217491369388,coin1,,0.013714582283540278,1.2016793547078684,1.0207565035383235,1.1151131061039228
2020-11-04 20:00:00,14102.26,14144.01,0.0029605183849965577,4.0968,4.0969,9.764433052605881e-05,0.06615283724295962,-0.0596970392471885,coin1,,0.0029605183849965577,1.2052369485303518,1.0208561746237415,1.118414418955894
2020-11-05 00:00:00,14144.01,14311.29,0.011826914715133974,4.0988,4.1146,0.0043203397690938505,0.07757704809656518,-0.061728958110049414,coin1,,0.011826914715133974,1.2194911831321484,1.0252666201534935,1.1316418109050614
2020-11-05 04:00:00,14311.09,14475.87,0.011500011529359089,4.1147,4.1047,-0.0024060662032761027,0.10175913149304305,-0.0538895931773653,coin1,,0.011500011529359089,1.2335153457981196,1.022799760789395,1.1446557047775745
2020-11-05 08:00:00,14476.18,14717.6,0.016698823628562565,4.1054,4.0693,-0.008624259994640338,0.1276074428097942,-0.037057194917059055,coin1,,0.016698823628562565,1.2541136010007279,1.0139788697298913,1.1637701085070833
2020-11-05 12:00:00,14717.61,15080.26,0.024641245855302474,4.0687,4.206,0.03359300125328679,0.12229784288845313,0.01781047333268826,coin1,,0.024641245855302474,1.2850165225734655,1.048041463171534,1.1924468538698583
2020-11-05 16:00:00,15080.25,15120.88,0.0026935875110905005,4.2065,4.2562,0.011935330480266071,0.12068695891275971,0.04183291312755477,coin1,,0.0026935875110905005,1.2884778270302144,1.060550184391508,1.1956588138230813
2020-11-05 20:00:00,15120.89,15590.02,0.031025972033373872,4.2561,4.2229,-0.007823880456745425,0.15861828072861317,0.03999507449821449,coin1,,0.031025972033373872,1.3284541040572762,1.0522525665304494,1.2327552907422132
2020-11-06 00:00:00,15590.02,15430.48,-0.010233469873675682,4.2248,4.3429,0.028416491036965086,0.14875591296825408,0.08304446494925055,coin1,,-0.010233469873675682,1.314859409004845,1.0821538921558855,1.2201399266127886
2020-11-06 04:00:00,15431.23,15733.3,0.019624794562450365,4.341,4.4248,0.018858366529277637,0.19020709647355005,0.10722418236869102,coin1,,0.019624794562450365,1.3406632547850703,1.1025615468952457,1.2440849220100079
2020-11-06 08:00:00,15731.56,15572.36,-0.010229258960294363,4.4248,4.5,0.0169951184234316,0.16666204667589168,0.112429546128745,coin1,,-0.010229258960294363,1.3269492631733226,1.1212997109538523,1.2313588551741699
2020-11-06 12:00:00,15572.35,15411.27,-0.010344610579257063,4.501,4.4761,-0.005311111111111155,0.13736477839819705,0.09338511896037915,coin1,,-0.010344610579257063,1.3132224897873626,1.1153443636001195,1.2186209273340733
2020-11-06 16:00:00,15410.42,15435.99,0.0016040209534968763,4.4761,4.5005,0.0054511740130918085,0.1403286240695485,0.09132132204951615,coin1,,0.0016040209534968763,1.315328926177585,1.1214242998106247,1.2205756208358869
2020-11-06 20:00:00,15436.0,15579.92,0.00932431285586488,4.5005,4.5826,0.018242417509165776,0.1489531788113656,0.12194883094626019,coin1,,0.00932431285586488,1.3275934645936334,1.141881790092694,1.2319566497888021
2020-11-07 00:00:00,15579.93,15545.2,-0.0022285095173787406,4.5837,4.6639,0.017741020381442762,0.1522183531309249,0.12782627620728837,coin1,,-0.0022285095173787406,1.3246349099225767,1.162139938203927,1.2292112226697498
2020-11-07 04:00:00,15545.2,15444.41,-0.0064836734168747245,4.6626,4.6302,-0.007225712386629168,0.1376142261349691,0.10900337716461905,coin1,,-0.0064836734168747245,1.3160464097700475,1.1537426492574503,1.2212414185416018
2020-11-07 08:00:00,15444.33,15515.95,0.004632096661510543,4.6325,4.606,-0.005226556088290035,0.11305236728837875,0.09593604263824118,coin1,,0.004632096661510543,1.3221424639511363,1.147712548589654,1.2268983268393268
2020-11-07 12:00:00,15515.95,15337.91,-0.01147464383424801,4.6062,4.3975,-0.04526704298740769,0.10726883154947786,0.035558695396208595,coin1,,-0.01147464383424801,1.3069713500791618,1.095758995315459,1.2128201055180108
2020-11-07 16:00:00,15338.47,14643.52,-0.04527279140378315,4.3977,4.1521,-0.05580443433769189,0.06252054329347168,-0.005127590751168087,coin1,,-0.04527279140378315,1.2478011087763072,1.034610784411442,1.1579123538705796
2020-11-07 20:00:00,14643.52,14818.3,0.011935654815235619,4.1488,4.2341,0.01974904265311528,0.07449060981799716,0.01163568595594211,coin1,,0.011935654815235619,1.2626944320887294,1.0550433569221567,1.1717327960326758
2020-11-08 00:00:00,14818.3,14957.41,0.009387716539684066,4.2311,4.2506,0.003896932051675739,0.09257845684553923,0.018986431413913873,coin1,,0.009387716539684066,1.2745482494934157,1.0591547891956543,1.182732691382082
2020-11-08 04:00:00,14957.42,14931.53,-0.0017302460786994267,4.2502,4.2626,0.002823130852114941,0.0825825031121965,0.0229912642795429,coin1,,-0.0017302460786994267,1.2723429673826165,1.0621449217581977,1.1806862727806684
2020-11-08 08:00:00,14931.71,15171.0,0.01603787421650682,4.2616,4.3748,0.0263219631210998,0.10764877071502532,0.0523682374732386,coin1,,0.01603787421650682,1.292748643853756,1.0901026612179805,1.199621970712681
2020-11-08 12:00:00,15171.11,15353.48,0.012028211719728343,4.3761,4.3837,0.0020343787144556646,0.11257020828245778,0.047504121962293144,coin1,,0.012028211719728343,1.3082980982424208,1.0923203428685337,1.2140512777600507
2020-11-08 16:00:00,15353.49,15339.47,-0.000912496710843369,4.3843,4.3107,-0.016652599402331436,0.11237153622801643,0.040503029279007396,coin1,,-0.000912496710843369,1.307104280530972,1.0741303697797266,1.2129434599622995
2020-11-08 20:00:00,15339.48,15475.1,0.008841896102016689,4.3102,4.3736,0.014591597652353405,0.12452130945027795,0.0361280235009831,coin1,,0.008841896102016689,1.318661560773928,1.0898036479617261,1.2236681800129068
2020-11-09 00:00:00,15475.1,15434.08,-0.002650709850017141,4.3733,4.3889,0.0034982623010790803,0.1267775089541625,0.039654151367997104,coin1,,-0.002650709850017141,1.3151661715859455,1.0936160669789692,1.220424590714994
2020-11-09 04:00:00,15434.08,15303.26,-0.008476047811077803,4.3878,4.3021,-0.019777165121100837,0.11369413703088349,0.020204415565937106,coin1,,-0.008476047811077803,1.3040187602360709,1.0719874414432373,1.2100802135342785
2020-11-09 08:00:00,15303.27,15802.39,0.032615926279759844,4.3036,4.4506,0.0345180260802862,0.17909101355152668,0.08901830282861889,coin1,,0.032615926279759844,1.3465505399873545,1.1089903319047143,1.2495481005715086
2020-11-09 12:00:00,15802.4,15000.96,-0.05071574616244756,4.4524,4.2753,-0.03938794769244591,0.11126453811393433,0.04966854898109485,coin1,,-0.05071574616244756,1.2782592246064493,1.065309478720223,1.1861763362851554
