,stock_code,stock_yield,strategy_yield,drawdown,is_win
0,sz.002289,0.555707673098762,0.694618904592491,71.70780574602136,True
1,sz.002291,1.2680814291752576,1.4519731420688442,72.72432903994373,True
2,sz.002977,2.1138500185773963,0.7304375514154903,51.42766960646464,False
3,sh.600350,2.67811375595316,0.5423723359674261,78.11596051371227,False
4,sz.000813,0.882919116666729,0.5625574600713105,80.87553288114995,False
5,sh.603586,0.4844382202270964,0.5059290474240014,49.40709525759986,True
6,sz.002163,3.5926090866427707,4.128792999957933,65.26985300120924,True
7,sz.002892,1.4348113249932368,0.4350346503959207,66.97323184456643,False
8,sz.000918,0.7757292664328577,1.2738470182325867,68.99842054956446,True
9,sz.002685,1.224491389006654,1.6102509942950918,55.519136266802164,True
10,sz.300439,1.6873511838919752,1.8804346391035065,46.041999995934944,True
11,sz.000526,6.890615142827452,0.18355997271317026,97.46467800336276,False
12,sz.002675,3.343261871901814,2.940788996702783,34.63899374399486,False
13,sz.300312,0.5070730189267223,0.5473668494462588,86.85123165444254,True
14,sh.688036,3.13062455396689,2.5747094844822205,33.39505591919289,False
15,sh.600639,4.8147264218488965,5.206515464693297,69.96783242861403,True
16,sz.002475,31.37589578182457,3.436378357311711,51.34789628387539,False
17,sz.300251,4.534829652836308,1.6381276832017513,70.22067248949458,False
18,sz.300473,0.5303673467228605,1.1447173349342459,42.91019612728347,True
19,sz.002945,2.22838160974047,1.142149838724285,55.817337156196245,False
20,sh.603013,0.8551602937606398,0.33864998205298485,69.93613974335709,False
21,sh.600480,3.0404463980211176,3.490749110411422,61.61264720456287,True
22,sz.000056,1.3464464044287603,0.3966932092531033,94.16911138806817,False
23,sz.002098,1.2758973562894258,1.5553250897384487,65.73648920631206,True
24,sz.300680,3.708112134245635,0.9709282828293033,46.860694001149255,False
25,sh.688128,0.5825964296716981,0.6349921752574482,47.81596120104666,True
26,sz.002982,1.0915476592218547,0.7366415030361643,47.04275305007782,False
27,sz.002283,1.3323782800988666,3.2128316354225817,60.21730144340685,True
28,sh.600917,2.0173394731279224,1.6472182239729853,52.73087944862228,False
29,sz.002671,0.8008136235762381,0.9169342947953021,51.74422147108052,True
30,sz.300195,0.48254352440218723,1.6355697185102984,38.116741475697935,True
31,sz.002204,0.5635046043393109,0.5307370335863705,77.92761805594786,False
32,sh.603319,2.938731681348762,0.8168656134786922,46.631763895002436,False
33,sh.603797,1.7621222689227871,0.6974099665529077,54.42557053025551,False
34,sz.300738,3.7901179523797683,0.7164685612128757,53.78170179235309,False
35,sz.300203,0.622626438027449,0.5752163572111648,57.73547887096813,False
36,sz.000016,9.877321465448485,3.8956945231750773,72.2235013306029,False
37,sz.000760,0.28169406680262116,0.7378288476742126,85.21786553830499,True
38,sz.002730,3.2980089900212395,1.2357122291553784,72.36822612886097,False
39,sz.300537,1.4870881369643076,0.35164313774872674,76.25094133591594,False
40,sh.603916,2.4619302356903137,0.9154077684187725,43.25271279452344,False
41,sh.603995,0.9602079022309853,1.080016320680275,16.024718682050935,True
42,sz.000519,4.3789464579188655,9.936590702659876,62.055655187112365,True
43,sz.300576,6.039319152597991,0.46185480711991667,68.90949758031773,False
44,sh.600908,1.0056695419807518,1.1704904712842776,56.728320770225324,True
45,sh.600594,2.787067191555679,0.735843296267981,78.96453016944143,False
46,sh.688390,1.7366666666666666,1.5426779350000004,26.452035925579317,False
47,sh.688090,0.30784481371991246,0.5595308124748597,52.89342923671099,True
48,sh.603289,0.9486770684986222,0.4243057335302333,60.15521367762386,False
49,sh.603898,2.0490882368062486,0.5492653384105097,76.74127849343148,False
50,sz.300553,1.3626296156727058,0.8210230990395334,64.38355819164353,False
51,sz.300425,1.607953033612394,0.8054960953963366,58.95074170467157,False
52,sh.603309,1.6782187103652701,3.5969424630152376,49.80648786523777,True
53,sz.002430,3.0129034158612646,3.1012461539113696,59.94204764372953,True
54,sz.300837,1.883770942937837,1.070543335252068,33.86343101444976,False
55,sz.002786,1.493900018047567,1.5789935910013366,59.983142174377896,True
56,sh.603106,0.6469447998365059,0.5341095370389832,55.747110393107036,False
57,sh.600436,110.17542678973344,16.371685457122116,54.70748064084345,False
58,sh.603609,2.084162311711792,2.5259730059215584,42.269333306462975,True
59,sz.002238,1.0704784027647964,0.5501431578520571,76.39751841871261,False
60,sz.300007,1.2114146023780628,2.446373057577656,64.20255765782939,True
61,sh.600744,0.8793411556520775,0.2669420284899594,93.00707778844092,False
62,sz.002917,1.2580394765216198,0.6401390327216994,59.075354766840626,False
63,sz.002041,6.738343807342767,0.6205306402008457,75.25077314325755,False
64,sh.600299,1.757742603783515,1.6490307364615544,72.87629561004792,False
65,sh.603050,1.0488565742573484,0.3958512594851658,74.13713491323973,False
66,sz.300230,2.1338052540711874,1.2010190724133092,76.15401803811531,False
67,sz.300155,1.0370361486370416,0.2949649171379737,79.01392404472378,False
68,sz.002173,0.5738819322994803,0.26314801009260147,79.91609775796675,False
69,sz.002315,0.948409614961177,0.19017630300672098,85.25799583898632,False
70,sh.601898,0.39531252133789174,1.333452604444948,47.313430186082954,True
71,sz.002803,8.671280214268048,3.4033719344256514,43.54743017689407,False
72,sz.002219,2.0248114442482876,4.492403819842574,42.555154313606,True
73,sz.300427,2.703555013285904,0.8863394568988567,74.0752877255587,False
74,sz.300667,3.1696770927404296,0.5664928739859898,72.95241884581156,False
75,sh.603712,5.145032005579808,2.038606888647869,43.33225796489459,False
76,sz.002955,0.45235623652142015,0.32961920929323824,68.37280314823963,False
77,sh.600710,4.307265214392188,2.6079840928729623,60.66814646726303,False
78,sz.300162,0.7995525693796014,0.18385926467716027,90.23524173693916,False
79,sz.000919,1.4558683605355156,0.7070069756337212,61.74774011308333,False
