time,open,high,low,close,vol,time_stamp
1599177600000,43.15,49.0,34.5,42.167,36214.155,2020-09-04
1599264000000,42.0,43.998,29.32,32.49,88954.412,2020-09-05
1599350400000,32.558,39.8,30.04,38.037,63410.654,2020-09-06
1599436800000,37.898,38.378,30.5,35.203,56712.36,2020-09-07
1599523200000,35.304,36.172,30.27,31.337,66993.426,2020-09-08
1599609600000,31.3,37.0,30.168,33.806,67385.977,2020-09-09
1599696000000,33.863,36.5,31.757,33.102,54819.776,2020-09-10
1599782400000,33.018,33.018,30.708,31.769,67289.687,2020-09-11
1599868800000,31.776,36.999,31.0,35.159,74448.876,2020-09-12
1599955200000,35.159,42.2,34.5,39.328,160435.944,2020-09-13
1600041600000,39.33,43.431,38.058,40.0,110986.51,2020-09-14
1600128000000,40.162,43.05,37.66,39.333,76766.151,2020-09-15
1600214400000,39.264,42.644,37.449,42.35,77460.008,2020-09-16
1600300800000,42.322,50.284,42.185,47.151,131580.241,2020-09-17
1600387200000,47.193,48.999,41.6,44.69,69716.904,2020-09-18
1600473600000,44.69,47.647,43.688,43.755,57711.779,2020-09-19
1600560000000,43.784,44.768,36.79,39.735,62122.833,2020-09-20
1600646400000,39.692,40.4,31.0,31.663,92349.794,2020-09-21
1600732800000,31.78,33.912,30.8,33.192,48427.375,2020-09-22
1600819200000,33.206,36.253,30.845,32.465,70763.056,2020-09-23
1600905600000,32.675,37.2,32.001,36.613,54056.495,2020-09-24
1600992000000,36.614,37.593,35.49,36.848,40474.011,2020-09-25
1601078400000,36.847,37.048,35.0,35.879,23805.308,2020-09-26
1601164800000,35.844,36.207,32.6,34.28,34443.909,2020-09-27
1601251200000,34.38,36.518,32.2,33.713,47709.847,2020-09-28
1601337600000,33.699,35.71,33.504,35.512,22647.455,2020-09-29
1601424000000,35.515,35.769,33.515,33.8,18988.815,2020-09-30
1601510400000,33.952,35.997,32.541,34.134,43628.341,2020-10-01
1601596800000,34.134,34.304,30.468,32.26,47957.787,2020-10-02
1601683200000,32.26,33.4,31.565,32.351,11866.4,2020-10-03
1601769600000,32.333,33.127,31.069,31.996,16839.58,2020-10-04
1601856000000,31.982,33.109,31.261,31.728,17350.797,2020-10-05
1601942400000,31.728,31.988,27.1,27.647,34134.823,2020-10-06
1602028800000,27.582,28.0,24.2,26.476,65982.939,2020-10-07
