date,open,high,low,close,volume,amount,turn,pctChg
2000-04-07,2.5218880500,2.5526716600,2.4626888000,2.5171521100,2921044,30694518.7600,3.338336,-0.093987
2000-04-10,2.5337279000,2.6521264000,2.5195200800,2.6473904600,6468514,70825653.0900,7.392587,5.174037
2000-04-11,2.6521264000,2.6710701600,2.5289919600,2.5455677500,3790745,41446361.0300,4.332280,-3.846157
2000-04-12,2.5337279000,2.5550396300,2.4697927100,2.5100482000,2259384,23905305.5400,2.582153,-1.395345
2000-04-13,2.5076802300,2.5337279000,2.4745286500,2.5147841400,2643443,27853047.0300,3.021078,0.188675
2000-04-14,2.5100482000,2.5171521100,2.4626888000,2.4934724100,2617936,27402847.8200,2.991927,-0.847459
2000-04-17,2.4934724100,2.4934724100,2.3561301500,2.4082254900,4106599,41680186.6900,4.693256,-3.418800
2000-04-18,2.3750739100,2.4342731600,2.3679700000,2.4176973700,1587905,16131207.1300,1.814749,0.393313
2000-04-19,2.4200653400,2.4342731600,2.3892817300,2.3963856400,1972919,19989822.6400,2.254765,-0.881490
2000-04-20,2.3963856400,2.4626888000,2.3940176700,2.4295372200,1509780,15478229.5300,1.725463,1.383403
2000-04-21,2.4295372200,2.4342731600,2.3916497000,2.4034895500,1870608,18965516.5800,2.137838,-1.072131
2000-04-24,2.3916497000,2.4034895500,2.3348184200,2.3466582700,2333588,23135096.0800,2.666958,-2.364530
2000-04-25,2.3442903000,2.3916497000,2.2921949600,2.3798098500,1579374,15626654.3600,1.804999,1.412718
2000-04-26,2.3869137600,2.4011215800,2.3277145100,2.3395543600,1288310,12808563.3000,1.472354,-1.691543
2000-04-27,2.3395543600,2.3679700000,2.2732512000,2.2850910500,1733801,16828320.6500,1.981487,-2.327940
2000-04-28,2.2850910500,2.3324504500,2.2495715000,2.3253465400,1452862,14028040.4100,1.660414,1.761659
2000-05-09,2.3206106000,2.4816325600,2.2803551100,2.4176973700,2268288,23131545.7600,2.592329,3.971490
2000-05-10,2.4011215800,2.4105934600,2.2874590200,2.2945629300,1137058,11197692.1700,1.299495,-5.093050
2000-05-11,2.2732512000,2.2732512000,2.1311730000,2.1524847300,849637,7814388.0000,0.971014,-6.191945
2000-05-12,2.1524847300,2.2093160100,2.1501167600,2.1643245800,1004459,9204273.9100,1.147953,0.550057
2000-05-15,2.1643245800,2.1643245800,2.0364542000,2.0719737500,921870,8111419.1000,1.053566,-4.266962
2000-05-16,2.0719737500,2.1737964600,2.0719737500,2.1169651800,760841,6844518.1000,0.869533,2.171424
2000-05-17,2.1288050300,2.1453808200,2.1074933000,2.1217011200,567698,5106515.5200,0.648798,0.223719
2000-05-18,2.1217011200,2.2116839800,2.0838136000,2.1785324000,765052,6990210.8900,0.874345,2.678569
2000-05-19,2.1785324000,2.2211558600,2.1643245800,2.2045800700,982763,9138368.4200,1.123158,1.195659
2000-05-22,2.2140519500,2.3040348100,2.2093160100,2.2803551100,1363344,13064138.8000,1.558107,3.437161
2000-05-23,2.2945629300,2.3442903000,2.2803551100,2.3206106000,1315816,12842063.6500,1.503790,1.765317
2000-05-24,2.3561301500,2.3869137600,2.3206106000,2.3253465400,1587588,15769095.1000,1.814386,0.204077
2000-05-25,2.3466582700,2.3679700000,2.2874590200,2.3419223300,1648788,16114998.9100,1.884329,0.712838
2000-05-26,2.3561301500,2.4224333100,2.3064027800,2.3656020300,2374759,23802620.0500,2.714010,1.011117
2000-05-29,2.3656020300,2.3656020300,2.3206106000,2.3395543600,1351240,13292101.9700,1.544274,-1.101098
2000-05-30,2.3419223300,2.3656020300,2.2377316500,2.2661472900,1505019,14563371.9700,1.720022,-3.137656
2000-05-31,2.2495715000,2.3442903000,2.2258918000,2.3087707500,1340796,12966781.6400,1.532338,1.880881
2000-06-01,2.3158746600,2.4982083500,2.3087707500,2.4816325600,5371093,55014532.7500,6.138392,7.487175
2000-06-02,2.4840005300,2.5574076000,2.4508489500,2.4934724100,5894610,62265505.1200,6.736697,0.477101
2000-06-05,2.5171521100,2.5574076000,2.3442903000,2.3798098500,4076820,42249466.9500,4.659223,-4.558401
2000-06-06,2.3798098500,2.4011215800,2.2969309000,2.3940176700,2321147,22838283.0500,2.652739,0.597010
2000-06-07,2.3987536100,2.4153294000,2.3608660900,2.3656020300,1308662,13094962.5600,1.495614,-1.186942
2000-06-08,2.3537621800,2.3561301500,2.3206106000,2.3419223300,1155169,11391646.1700,1.320193,-1.000995
2000-06-09,2.3324504500,2.3561301500,2.3087707500,2.3229785700,1041748,10266061.4900,1.190569,-0.808897
2000-06-12,2.3206106000,2.3253465400,2.2732512000,2.3253465400,991651,9599460.9300,1.133315,0.101929
2000-06-13,2.3253465400,2.4105934600,2.3253465400,2.4082254900,1385853,13918906.2700,1.583832,3.564159
2000-06-14,2.4082254900,2.4248012800,2.3679700000,2.3798098500,1192582,12014072.1300,1.362951,-1.179940
2000-06-15,2.3821778200,2.4342731600,2.3774418800,2.4034895500,1401118,14249294.5900,1.601278,0.995019
2000-06-16,2.4153294000,2.4295372200,2.3916497000,2.3940176700,1180029,11966917.5700,1.348605,-0.394088
2000-06-19,2.3869137600,2.3869137600,2.3253465400,2.3419223300,988250,9813573.9000,1.129429,-2.176057
2000-06-20,2.3442903000,2.3656020300,2.3087707500,2.3158746600,733680,7195668.5900,0.838491,-1.112241
2000-06-21,2.3395543600,2.3561301500,2.3087707500,2.3537621800,788147,7731872.1000,0.900739,1.635990
2000-06-22,2.3561301500,2.3656020300,2.3135066900,2.3206106000,659534,6479140.4600,0.753753,-1.408445
2000-06-23,2.3135066900,2.3679700000,2.2969309000,2.3371863900,999190,9797668.7400,1.141931,0.714283
2000-06-26,2.3324504500,2.3632340600,2.3158746600,2.3442903000,1008507,9971756.7300,1.152579,0.303949
2000-06-27,2.3442903000,2.4745286500,2.3324504500,2.4319051900,3261940,33474617.9500,3.727931,3.737382
2000-06-28,2.4626888000,2.4721606800,2.3940176700,2.4058575200,1268620,12979333.8200,1.449851,-1.071087
2000-06-29,2.4105934600,2.4295372200,2.3561301500,2.3774418800,1131535,11360131.5700,1.293183,-1.181101
2000-06-30,2.3774418800,2.4034895500,2.3348184200,2.3656020300,1049266,10458277.9400,1.199161,-0.498010
2000-07-03,2.3442903000,2.3442903000,2.2969309000,2.2992988700,878410,8601004.5000,1.003897,-2.802800
2000-07-04,2.2850910500,2.3229785700,2.2732512000,2.3064027800,621780,6035344.7000,0.710606,0.308957
2000-07-05,2.3064027800,2.3632340600,2.3016668400,2.3206106000,460353,4534407.2700,0.526118,0.616021
2000-07-06,2.3206106000,2.3537621800,2.2969309000,2.3395543600,505655,4973619.0500,0.577891,0.816326
2000-07-07,2.3442903000,2.4437450400,2.3395543600,2.4153294000,2243431,22828627.3300,2.563921,3.238863
2000-07-10,2.4176973700,2.5289919600,2.4176973700,2.5053122600,5306343,55722454.4200,6.064392,3.725492
2000-07-11,2.5337279000,2.5526716600,2.4390091000,2.4603208300,3411535,35920314.6000,3.898897,-1.795837
2000-07-12,2.4532169200,2.7065897100,2.4532169200,2.7065897100,7505060,84457413.9900,8.577211,10.009620
2000-07-13,2.9054991900,2.9765382900,2.8439319700,2.9765382900,32253353,402929523.4800,36.860975,9.973748
2000-07-14,2.9670664100,3.0262656600,2.8178843000,2.8865554300,19197497,235770410.3100,21.939997,-3.023072
2000-07-17,2.8889234000,2.9954820500,2.7752608400,2.8723476100,8070705,99081913.0900,9.223663,-0.492202
2000-07-18,2.8652437000,3.0736250600,2.8297241500,3.0617852100,9594494,119886496.3800,10.965136,6.595220
2000-07-19,3.0665211500,3.0783610000,2.9386507700,2.9575945300,6548605,82801730.9900,7.484120,-3.402943
2000-07-20,2.9599625000,2.9789062600,2.8462999400,2.8770835500,4621012,56587141.2200,5.281157,-2.722179
2000-07-21,2.8865554300,3.0073219000,2.8534038500,2.8912913700,5113041,62948356.0100,5.843475,0.493831
2000-07-24,2.8912913700,2.9078671600,2.7350053500,2.7397412900,5972873,70118121.8000,6.826141,-5.241608
2000-07-25,2.7350053500,2.8060444500,2.7326373800,2.7610530200,2346312,27413595.0800,2.681499,0.777875
2000-07-26,2.7657889600,2.8060444500,2.7207975300,2.8013085100,2579296,29987801.1500,2.947767,1.457977
2000-07-27,2.7942046000,2.8415640000,2.7302694100,2.7421092600,2693918,31455249.3300,3.078763,-2.113271
2000-07-28,2.7373733200,2.7894686600,2.7231655000,2.7468452000,1788104,20740238.8400,2.043547,0.172715
2000-07-31,2.7468452000,2.8273561800,2.7160615900,2.8060444500,2181656,25619339.9000,2.493321,2.155172
2000-08-01,2.8060444500,2.8297241500,2.7705249000,2.7918366300,1175345,13890047.1500,1.343251,-0.506333
2000-08-02,2.7942046000,2.8983952800,2.7942046000,2.8699796400,4299112,51981831.2200,4.913271,2.798982
2000-08-03,2.8960273100,2.9102351300,2.8462999400,2.8557718200,2738293,33236927.8200,3.129478,-0.495045
2000-08-04,2.8557718200,2.8652437000,2.7255334700,2.7421092600,2946276,34387518.6400,3.367173,-3.980103
2000-08-07,2.7231655000,2.7255334700,2.6521264000,2.6994858000,2161424,24502831.0300,2.470199,-1.554407
2000-08-08,2.6994858000,2.7752608400,2.6971178300,2.7184295600,1240632,14285846.5500,1.417865,0.701754
2000-08-09,2.7207975300,2.7255334700,2.6639662500,2.6876459500,2544531,28810058.0600,2.908035,-1.132397
2000-08-10,2.6876459500,2.6876459500,2.6284467000,2.6473904600,2480685,27715552.6900,2.835069,-1.497798
2000-08-11,2.6402865500,2.6852779800,2.6047670000,2.6663342200,1320734,14759230.6300,1.509410,0.715563
2000-08-14,2.6615982800,2.7136936200,2.6284467000,2.7089576800,1332086,14935105.9500,1.522384,1.598573
2000-08-15,2.6994858000,2.7184295600,2.6710701600,2.6805420400,813382,9226980.1000,0.929579,-1.048950
2000-08-16,2.6805420400,2.6805420400,2.6355506100,2.6544943700,1477146,16528802.6000,1.688167,-0.971728
2000-08-17,2.8391960300,2.8391960300,2.6876459500,2.7373733200,1207990,13946872.5400,1.380560,3.122216
2000-08-18,2.7373733200,2.7444772300,2.6876459500,2.6994858000,1063018,12157459.9200,1.214878,-1.384090
2000-08-21,2.6994858000,2.7681569300,2.6615982800,2.7468452000,1734982,19811687.0800,1.982837,1.754393
2000-08-22,2.7705249000,2.8131483600,2.7018537700,2.7089576800,2053271,24075409.9200,2.346595,-1.379317
2000-08-23,2.6923818900,2.7207975300,2.5100482000,2.6805420400,2472640,27544170.5900,2.825874,-1.048950
2000-08-24,2.6781740700,2.6994858000,2.6047670000,2.6615982800,1551360,17396728.8000,1.772983,-0.706713
2000-08-25,2.6639662500,2.6781740700,2.6473904600,2.6758061000,975608,10966263.0400,1.114981,0.533812
2000-08-28,2.6758061000,2.7752608400,2.6639662500,2.7444772300,1824762,21094780.5400,2.085442,2.566371
2000-08-29,2.7492131700,2.7894686600,2.7421092600,2.7610530200,1821357,21272625.8600,2.081551,0.603966
2000-08-30,2.7657889600,2.7823647500,2.6758061000,2.6852779800,1103750,12663234.4000,1.261429,-2.744423
2000-08-31,2.6710701600,2.6758061000,2.6095029400,2.6142388800,1790359,19903395.6800,2.046125,-2.645504
2000-09-01,2.6047670000,2.6237107600,2.5503036900,2.5550396300,1319935,14387943.3000,1.508497,-2.264493
2000-09-04,2.5289919600,2.5763513600,2.4863685000,2.5479357200,1065878,11332423.0500,1.218146,-0.278033
2000-09-05,2.5526716600,2.5716154200,2.4508489500,2.4674247400,832600,8871134.5000,0.951543,-3.159853
2000-09-06,2.4626888000,2.4626888000,2.2732512000,2.2969309000,5457764,54091457.0200,5.457764,-6.909791
2000-09-07,2.2969309000,2.4153294000,2.2969309000,2.3869137600,1881780,18835732.4400,1.881780,3.917527
2000-09-08,2.3916497000,2.4082254900,2.3442903000,2.3703379700,1004230,10052881.8000,1.004230,-0.694441
2000-09-11,2.3916497000,2.4034895500,2.3182426300,2.3632340600,754073,7473339.0600,0.754073,-0.299707
2000-09-12,2.3679700000,2.4816325600,2.3632340600,2.4626888000,1962840,20275801.8900,1.962840,4.208417
2000-09-13,2.4674247400,2.4863685000,2.4271692500,2.4579528600,1172630,12177349.1000,1.172630,-0.192303
2000-09-14,2.4413770700,2.4626888000,2.4105934600,2.4176973700,752238,7703923.3400,0.752238,-1.637766
2000-09-15,2.4153294000,2.4153294000,2.3656020300,2.3916497000,984425,9894959.1900,0.984425,-1.077372
2000-09-18,2.3916497000,2.4153294000,2.3442903000,2.3656020300,966668,9708356.8000,0.966668,-1.089115
2000-09-19,2.3324504500,2.3608660900,2.3158746600,2.3253465400,770918,7579308.5700,0.770918,-1.701703
2000-09-20,2.3206106000,2.3656020300,2.2495715000,2.2850910500,1431063,13851074.9600,1.431063,-1.731162
2000-09-21,2.3206106000,2.3632340600,2.2921949600,2.2945629300,661200,6491969.8300,0.661200,0.414507
2000-09-22,2.2945629300,2.3324504500,2.2708832300,2.2850910500,468036,4520869.1200,0.468036,-0.412796
2000-09-25,2.2874590200,2.2969309000,2.2045800700,2.2164199200,720070,6853780.5400,0.720070,-3.005181
2000-09-26,2.2258918000,2.2519394700,2.2164199200,2.2377316500,401041,3781322.1700,0.401041,0.961540
2000-09-27,2.2377316500,2.2803551100,2.2377316500,2.2803551100,704759,6724670.5100,0.704759,1.904765
2000-09-28,2.2850910500,2.2921949600,2.2377316500,2.2448355600,477600,4542160.0000,0.477600,-1.557638
2000-09-29,2.2661472900,2.2779871400,2.2448355600,2.2708832300,461931,4411417.9700,0.461931,1.160344
2000-10-09,2.2779871400,2.3300824800,2.2519394700,2.3253465400,471540,4535712.4000,0.471540,2.398327
2000-10-10,2.3253465400,2.3561301500,2.3182426300,2.3442903000,585136,5774933.7200,0.585136,0.814663
2000-10-11,2.3442903000,2.3442903000,2.2992988700,2.3016668400,516300,5052720.4100,0.516300,-1.818175
2000-10-12,2.3016668400,2.3016668400,2.2495715000,2.2685152600,778119,7434558.0300,0.778119,-1.440333
2000-10-13,2.2850910500,2.2850910500,2.2472035300,2.2732512000,636440,6071022.8000,0.636440,0.208773
2000-10-16,2.2685152600,2.2732512000,2.2329957100,2.2353636800,687814,6525416.6000,0.687814,-1.666675
2000-10-17,2.2329957100,2.2732512000,2.2187878900,2.2590433800,325614,3095722.1300,0.325614,1.059326
2000-10-18,2.2590433800,2.2969309000,2.2495715000,2.2945629300,343156,3305644.5000,0.343156,1.572323
2000-10-19,2.2945629300,2.3348184200,2.2921949600,2.3087707500,753469,7357374.0800,0.753469,0.619199
2000-10-20,2.3040348100,2.3253465400,2.2921949600,2.3229785700,659529,6437586.0400,0.659529,0.615389
2000-10-23,2.3348184200,2.4390091000,2.3348184200,2.4105934600,2067127,21002472.6500,2.067127,3.771660
2000-10-24,2.4153294000,2.4319051900,2.3679700000,2.4082254900,936830,9474203.2500,0.936830,-0.098234
2000-10-25,2.4082254900,2.4721606800,2.3821778200,2.4319051900,1403539,14418167.8900,1.403539,0.983288
2000-10-26,2.4342731600,2.4508489500,2.3892817300,2.3940176700,798030,8122745.2600,0.798030,-1.557943
2000-10-27,2.3940176700,2.4034895500,2.3466582700,2.3727059400,790910,7912863.3800,0.790910,-0.890200
2000-10-30,2.3727059400,2.4366411300,2.3679700000,2.4200653400,653991,6621724.3400,0.653991,1.996006
2000-10-31,2.4105934600,2.4650567700,2.3584981200,2.3679700000,708130,7240887.9600,0.708130,-2.152644
2000-11-01,2.3679700000,2.3798098500,2.3584981200,2.3703379700,638309,6386036.9400,0.638309,0.100002
2000-11-02,2.3703379700,2.4153294000,2.3703379700,2.3869137600,717549,7244247.1300,0.717549,0.699298
2000-11-03,2.3916497000,2.4153294000,2.3892817300,2.3987536100,789774,8006807.4400,0.789774,0.496034
2000-11-06,2.3987536100,2.4390091000,2.3987536100,2.4319051900,872598,8936320.5200,0.872598,1.382037
2000-11-07,2.4390091000,2.4840005300,2.4224333100,2.4816325600,1439189,14885424.7100,1.439189,2.044782
2000-11-08,2.4816325600,2.4934724100,2.4579528600,2.4745286500,1193881,12463199.3100,1.193881,-0.286257
2000-11-09,2.4792645900,2.4816325600,2.4319051900,2.4650567700,1290847,13380589.2500,1.290847,-0.382775
2000-11-10,2.4626888000,2.4863685000,2.4555848900,2.4650567700,1272259,13266426.2700,1.272259,0.000000
2000-11-13,2.4863685000,2.5313599300,2.4745286500,2.5005763200,1428554,15119678.6500,1.428554,1.440928
2000-11-14,2.5029442900,2.5313599300,2.4650567700,2.5076802300,1045205,10963442.8100,1.045205,0.284088
2000-11-15,2.5100482000,2.5692474500,2.5100482000,2.5337279000,1877614,20140982.3400,1.877614,1.038713
2000-11-16,2.5455677500,2.6237107600,2.5455677500,2.6071349700,2875669,31338244.2000,2.875669,2.897200
2000-11-17,2.6189748200,2.6473904600,2.5739833900,2.5763513600,1906400,20900880.0400,1.906400,-1.180746
2000-11-20,2.5739833900,2.5739833900,2.5218880500,2.5455677500,1025021,10971145.8000,1.025021,-1.194854
2000-11-21,2.5455677500,2.5858232400,2.5171521100,2.5195200800,1020800,11013307.8700,1.020800,-1.023253
2000-11-22,2.5218880500,2.5574076000,2.5076802300,2.5431997800,1191432,12711575.2700,1.191432,0.939844
2000-11-23,2.5574076000,2.6047670000,2.4863685000,2.5881912100,1906444,20709576.4900,1.906444,1.769092
2000-11-24,2.5881912100,2.6047670000,2.4603208300,2.4721606800,1612612,17216308.9400,1.612612,-4.483081
2000-11-27,2.4295372200,2.4674247400,2.4153294000,2.4224333100,1376096,14135747.0100,1.376096,-2.011495
2000-11-28,2.4224333100,2.4816325600,2.4176973700,2.4792645900,580086,6026839.6100,0.580086,2.346048
2000-11-29,2.4982083500,2.4982083500,2.4390091000,2.4508489500,640241,6649543.1800,0.640241,-1.146131
2000-11-30,2.4390091000,2.4603208300,2.4319051900,2.4413770700,738282,7606382.1900,0.738282,-0.386473
2000-12-01,2.4626888000,2.4863685000,2.4390091000,2.4840005300,655086,6789235.4600,0.655086,1.745871
2000-12-04,2.4863685000,2.5360958700,2.4555848900,2.5337279000,863165,9108905.9200,0.863165,2.001907
2000-12-05,2.5431997800,2.5574076000,2.5124161700,2.5384638400,805766,8621959.6900,0.805766,0.186920
2000-12-06,2.5455677500,2.5455677500,2.4532169200,2.4650567700,722423,7603328.2400,0.722423,-2.891795
2000-12-07,2.4271692500,2.4626888000,2.4224333100,2.4461130100,602098,6209055.3000,0.602098,-0.768491
2000-12-08,2.4461130100,2.5076802300,2.4390091000,2.4792645900,453126,4727787.5000,0.453126,1.355279
2000-12-11,2.4792645900,2.4958403800,2.4153294000,2.4390091000,449373,4631922.8700,0.449373,-1.623687
2000-12-12,2.4366411300,2.4626888000,2.4153294000,2.4461130100,433139,4445633.1200,0.433139,0.291260
2000-12-13,2.4461130100,2.4461130100,2.4153294000,2.4248012800,408258,4178448.2000,0.408258,-0.871250
2000-12-14,2.4224333100,2.4390091000,2.4200653400,2.4224333100,382985,3924177.2000,0.382985,-0.097658
2000-12-15,2.4224333100,2.4508489500,2.3727059400,2.3869137600,576057,5832355.3700,0.576057,-1.466272
2000-12-18,2.3869137600,2.3869137600,2.3229785700,2.3727059400,539632,5358637.4700,0.539632,-0.595233
2000-12-19,2.3916497000,2.4342731600,2.3679700000,2.3916497000,420247,4236121.8000,0.420247,0.798402
2000-12-20,2.3869137600,2.4129614300,2.3821778200,2.4105934600,412500,4169791.9000,0.412500,0.792078
2000-12-21,2.4105934600,2.4484809800,2.4034895500,2.4366411300,501935,5147060.7800,0.501935,1.080547
2000-12-22,2.4271692500,2.4342731600,2.3798098500,2.3963856400,495520,5017671.6400,0.495520,-1.652090
2000-12-25,2.3916497000,2.3963856400,2.3703379700,2.3774418800,673057,6758911.3400,0.673057,-0.790513
2000-12-26,2.3727059400,2.4129614300,2.3679700000,2.4034895500,599562,6041480.9500,0.599562,1.095614
2000-12-27,2.4082254900,2.4271692500,2.4034895500,2.4153294000,410012,4184740.2300,0.410012,0.492613
2000-12-28,2.4058575200,2.4058575200,2.3040348100,2.3466582700,1007392,9993882.4600,1.007392,-2.843137
2000-12-29,2.3419223300,2.3750739100,2.3206106000,2.3656020300,967900,9605974.6600,0.967900,0.807265
2001-01-02,2.3679700000,2.4153294000,2.3608660900,2.4082254900,602171,6078267.1100,0.602171,1.801805
2001-01-03,2.4082254900,2.4650567700,2.4082254900,2.4626888000,1083829,11138564.7200,1.083829,2.261549
2001-01-04,2.4863685000,2.4863685000,2.4390091000,2.4437450400,808384,8376934.4800,0.808384,-0.769230
2001-01-05,2.4390091000,2.4863685000,2.4342731600,2.4816325600,904092,9431604.6800,0.904092,1.550386
2001-01-08,2.4863685000,2.5076802300,2.4555848900,2.5029442900,1404144,14716967.0800,1.404144,0.858780
2001-01-09,2.5100482000,2.5266239900,2.4816325600,2.4934724100,1148740,12143577.2100,1.148740,-0.378429
2001-01-10,2.4863685000,2.5195200800,2.4768966200,2.5076802300,940830,9943732.7700,0.940830,0.569805
2001-01-11,2.5100482000,2.5218880500,2.5029442900,2.5053122600,1165533,12364270.6800,1.165533,-0.094431
2001-01-12,2.5053122600,2.5053122600,2.4626888000,2.4650567700,638896,6675820.3800,0.638896,-1.606806
2001-01-15,2.4626888000,2.4626888000,2.3869137600,2.3892817300,883950,8992856.9900,0.883950,-3.073964
2001-01-16,2.3679700000,2.4390091000,2.3632340600,2.4082254900,771676,7804422.9000,0.771676,0.792864
2001-01-17,2.4153294000,2.4271692500,2.3916497000,2.4034895500,392221,3984315.6000,0.392221,-0.196661
2001-01-18,2.4105934600,2.4271692500,2.4034895500,2.4129614300,371346,3785461.3400,0.371346,0.394088
2001-01-19,2.4153294000,2.4484809800,2.4153294000,2.4413770700,454220,4683878.5200,0.454220,1.177633
2001-02-05,2.4413770700,2.4745286500,2.4342731600,2.4437450400,476539,4931639.3000,0.476539,0.096986
2001-02-06,2.4342731600,2.4342731600,2.3821778200,2.4200653400,325037,3300808.0600,0.325037,-0.968987
2001-02-07,2.4224333100,2.4840005300,2.4153294000,2.4603208300,763237,7939650.1300,0.763237,1.663406
2001-02-08,2.4745286500,2.4911044400,2.3869137600,2.4058575200,819463,8507756.0600,0.819463,-2.213672
2001-02-09,2.4058575200,2.4413770700,2.4058575200,2.4390091000,432222,4429044.6400,0.432222,1.377956
2001-02-12,2.4508489500,2.5218880500,2.4390091000,2.5147841400,2173982,22954813.3100,2.173982,3.106793
2001-02-13,2.5053122600,2.5053122600,2.4342731600,2.4792645900,1334817,13945437.0600,1.334817,-1.412426
2001-02-14,2.4863685000,2.5455677500,2.4626888000,2.5431997800,2182280,23221636.2000,2.182280,2.578792
2001-02-15,2.5455677500,2.5574076000,2.5171521100,2.5313599300,1928964,20705100.0300,1.928964,-0.465551
2001-02-16,2.5337279000,2.5479357200,2.4863685000,2.5337279000,1864281,19855687.0100,1.864281,0.093548
2001-02-19,2.5384638400,2.5952951200,2.5384638400,2.5810873000,3090993,33681974.2100,3.090993,1.869157
2001-02-20,2.5858232400,2.5952951200,2.5526716600,2.5621435400,1893466,20553065.9800,1.893466,-0.733944
2001-02-21,2.5621435400,2.5621435400,2.4626888000,2.4958403800,1530254,16164861.3000,1.530254,-2.587798
2001-02-22,2.4911044400,2.5218880500,2.4745286500,2.5005763200,847360,8969914.2600,0.847360,0.189758
2001-02-23,2.5005763200,2.5384638400,2.4887364700,2.5360958700,814444,8631165.8000,0.814444,1.420451
2001-02-26,2.5479357200,2.5810873000,2.5408318100,2.5716154200,1344689,14561207.0600,1.344689,1.400557
2001-02-27,2.5858232400,2.5905591800,2.5337279000,2.5455677500,823900,8898929.5200,0.823900,-1.012888
2001-02-28,2.5479357200,2.5810873000,2.5100482000,2.5763513600,1096160,11874197.4200,1.096160,1.209303
2001-03-01,2.5692474500,2.6284467000,2.5692474500,2.6166068500,2749501,30180135.5700,2.749501,1.562501
2001-03-02,2.6237107600,2.6379185800,2.6047670000,2.6118709100,2097375,23194420.2000,2.097375,-0.181000
2001-03-05,2.6284467000,2.6473904600,2.5929271500,2.6426545200,1851000,20518879.7600,1.851000,1.178605
2001-03-06,2.6521264000,2.6639662500,2.6213427900,2.6473904600,1381159,15405999.9600,1.381159,0.179216
2001-03-07,2.6497584300,2.6615982800,2.5929271500,2.6071349700,1894781,20998556.9800,1.894781,-1.520573
2001-03-08,2.6047670000,2.6237107600,2.5645115100,2.5787193300,1465581,16054098.1500,1.465581,-1.089917
2001-03-09,2.5787193300,2.6284467000,2.5645115100,2.5881912100,1268316,13881720.5100,1.268316,0.367309
2001-03-12,2.5692474500,2.5929271500,2.5337279000,2.5574076000,1608690,17386201.0500,1.608690,-1.189388
2001-03-13,2.5574076000,2.5763513600,2.5313599300,2.5716154200,1217143,13110614.4500,1.217143,0.555551
