time,open,high,low,close,vol,time_stamp
1620855120000,54622.09,54624.73,54534.39,54545.16,37.456467,2021-05-12 21:32:00
1620855180000,54545.16,54551.36,54501.06,54513.85,28.778833,2021-05-12 21:33:00
1620855240000,54526.36,54611.06,54514.03,54594.8,23.869185,2021-05-12 21:34:00
1620855300000,54597.95,54602.76,54500.0,54500.0,31.946432,2021-05-12 21:35:00
1620855360000,54500.01,54534.46,54500.0,54534.46,26.595452,2021-05-12 21:36:00
1620855420000,54534.46,54593.08,54534.45,54566.03,21.284938,2021-05-12 21:37:00
1620855480000,54566.03,54566.03,54520.0,54520.0,22.59541,2021-05-12 21:38:00
1620855540000,54520.0,54528.27,54514.07,54524.14,25.28628,2021-05-12 21:39:00
1620855600000,54527.83,54535.81,54500.0,54500.01,18.600069,2021-05-12 21:40:00
1620855660000,54500.01,54504.2,54482.18,54490.26,26.37229,2021-05-12 21:41:00
1620855720000,54494.43,54533.72,54490.1,54515.84,25.090562,2021-05-12 21:42:00
1620855780000,54522.1,54554.64,54459.15,54462.94,28.337106,2021-05-12 21:43:00
1620855840000,54464.46,54545.03,54404.68,54543.15,37.559426,2021-05-12 21:44:00
1620855900000,54541.37,54628.29,54527.18,54550.45,43.187793,2021-05-12 21:45:00
1620855960000,54550.45,54550.46,54404.04,54416.45,30.127688,2021-05-12 21:46:00
1620856020000,54416.45,54518.0,54416.45,54456.2,22.945816,2021-05-12 21:47:00
1620856080000,54456.22,54532.78,54456.16,54480.66,32.291815,2021-05-12 21:48:00
1620856140000,54480.65,54540.0,54467.02,54489.86,23.568109,2021-05-12 21:49:00
1620856200000,54489.86,54528.63,54400.0,54400.01,40.224336,2021-05-12 21:50:00
1620856260000,54400.0,54450.04,54387.83,54390.53,24.195411,2021-05-12 21:51:00
1620856320000,54390.52,54447.77,54343.22,54412.64,49.33834,2021-05-12 21:52:00
1620856380000,54416.16,54418.78,54324.64,54336.59,32.071805,2021-05-12 21:53:00
1620856440000,54336.6,54404.93,54336.59,54381.99,21.364263,2021-05-12 21:54:00
1620856500000,54381.98,54444.59,54355.41,54408.66,28.393449,2021-05-12 21:55:00
1620856560000,54408.66,54450.0,54393.3,54443.1,25.298442,2021-05-12 21:56:00
1620856620000,54443.1,54469.19,54410.01,54433.94,37.035319,2021-05-12 21:57:00
1620856680000,54433.94,54500.0,54433.93,54499.99,30.856229,2021-05-12 21:58:00
1620856740000,54499.99,54554.31,54497.86,54533.16,33.636904,2021-05-12 21:59:00
1620856800000,54533.16,54628.54,54521.55,54628.54,27.471137,2021-05-12 22:00:00
1620856860000,54627.97,54672.96,54627.97,54671.42,30.740582,2021-05-12 22:01:00
1620856920000,54671.43,54671.43,54612.43,54615.36,51.508505,2021-05-12 22:02:00
1620856980000,54615.37,54640.0,54545.27,54632.92,30.205179,2021-05-12 22:03:00
1620857040000,54633.11,54668.05,54599.99,54668.04,32.205361,2021-05-12 22:04:00
1620857100000,54668.04,54720.25,54667.45,54680.91,32.405041,2021-05-12 22:05:00
1620857160000,54681.13,54746.82,54628.46,54730.02,52.005194,2021-05-12 22:06:00
1620857220000,54730.02,54730.03,54001.0,54023.01,294.223465,2021-05-12 22:07:00
1620857280000,54020.29,54033.09,53123.0,53288.14,909.700406,2021-05-12 22:08:00
1620857340000,53288.14,53455.56,52920.0,53021.94,649.791119,2021-05-12 22:09:00
