date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2007-07-19,20.3800000000,23.4500000000,19.4900000000,22.1300000000,197364082,4119470084.8700,67.474900,140.543500,1
2007-07-20,21.4000000000,24.3400000000,21.3000000000,24.3400000000,94848251,2154975046.0700,32.426752,9.986448,1
2007-07-23,24.7900000000,26.4500000000,24.5400000000,25.3100000000,99483316,2546044200.4500,34.011390,3.985207,1
2007-07-24,25.3100000000,26.9500000000,24.8100000000,25.9800000000,53914975,1397098913.0000,18.432470,2.647176,1
2007-07-25,25.8700000000,28.5800000000,25.6000000000,28.5800000000,54381047,1465465699.4200,18.591811,10.007700,1
2007-07-26,28.4700000000,30.3900000000,27.8000000000,28.7000000000,66923819,1949880897.6100,22.879938,0.419877,1
2007-07-27,28.0600000000,29.0000000000,27.8300000000,28.7500000000,34176568,969020491.7100,11.684297,0.174213,1
2007-07-30,28.5000000000,29.3000000000,28.0000000000,28.4500000000,29776338,851815816.3600,10.179945,-1.043476,1
2007-07-31,28.0200000000,28.8800000000,27.2300000000,28.1100000000,32196922,899301542.9600,11.007495,-1.195080,1
2007-08-01,28.1000000000,29.3000000000,27.0000000000,28.2100000000,32989740,939223208.1100,11.278544,0.355740,1
2007-08-02,28.3200000000,31.0300000000,28.3200000000,30.6000000000,55242555,1634024361.4000,18.886344,8.472178,1
2007-08-03,30.7000000000,32.1600000000,29.9200000000,31.4500000000,43584823,1344531129.6800,14.900794,2.777779,1
2007-08-06,31.0000000000,31.1800000000,30.0000000000,30.5700000000,33719079,1027897691.5300,11.527890,-2.798095,1
2007-08-07,30.4000000000,30.4000000000,29.4500000000,29.7700000000,26969323,804214182.8000,9.220281,-2.616942,1
2007-08-08,29.2000000000,30.5000000000,28.9000000000,29.4800000000,24031820,715001402.5000,8.216007,-0.974138,1
2007-08-09,29.6500000000,30.1200000000,28.9000000000,29.2000000000,19584505,573925306.1400,6.695557,-0.949792,1
2007-08-10,29.2000000000,29.4400000000,27.0000000000,28.0000000000,26727965,751465288.9600,9.137766,-4.109591,1
2007-08-13,27.4000000000,28.9000000000,26.5000000000,27.6000000000,25120900,694515651.3800,8.588342,-1.428570,1
2007-08-14,27.3300000000,28.2900000000,27.2500000000,28.0500000000,14533013,404321879.4700,4.968551,1.630431,1
2007-08-15,28.0800000000,28.7800000000,27.7800000000,28.3300000000,14339228,406956473.7400,4.902300,0.998220,1
2007-08-16,28.0000000000,28.0200000000,26.8800000000,27.0700000000,20067036,546321972.7400,6.860525,-4.447583,1
2007-08-17,26.8000000000,27.4700000000,26.2000000000,26.3000000000,15279318,408251769.7800,5.223698,-2.844479,1
2007-08-20,27.1100000000,28.0000000000,26.8000000000,27.6000000000,13978262,384159519.5800,4.778893,4.942970,1
2007-08-21,27.9400000000,28.0000000000,26.9200000000,27.1400000000,16169742,440535734.9400,5.528117,-1.666670,1
2007-08-22,26.8000000000,28.5000000000,26.6000000000,28.1700000000,27590614,757379623.8700,9.432689,3.795139,1
2007-08-23,28.1700000000,28.1700000000,27.3900000000,27.6000000000,13385890,371133641.2100,4.576373,-2.023428,1
2007-08-24,27.6000000000,28.4700000000,27.5000000000,27.8800000000,20185434,566965717.2000,6.901003,1.014488,1
2007-08-27,27.9000000000,29.4700000000,27.9000000000,28.5600000000,25650814,738330426.2700,8.769509,2.439026,1
2007-08-28,28.5000000000,28.5000000000,27.3000000000,27.6200000000,15334033,423907366.8100,5.242404,-3.291312,1
2007-08-29,27.3000000000,27.3200000000,26.5800000000,26.7300000000,14384808,386185147.6200,4.917883,-3.222307,1
2007-08-30,26.8500000000,27.3900000000,26.5500000000,27.0400000000,10167951,273101997.6900,3.476223,1.159751,1
2007-08-31,27.0400000000,27.1000000000,26.5600000000,26.9000000000,8412957,225178544.7400,2.876225,-0.517756,1
2007-09-03,26.8800000000,27.2000000000,26.8000000000,26.8600000000,11353859,305769653.2700,3.881661,-0.148695,1
2007-09-04,26.8500000000,26.8500000000,26.2000000000,26.3500000000,14384864,379367635.7000,4.917902,-1.898735,1
2007-09-05,26.5000000000,27.1400000000,26.3400000000,26.9700000000,9523634,255276716.2900,3.255943,2.352937,1
2007-09-06,27.1700000000,27.4800000000,26.7100000000,27.0000000000,13141339,356256359.4700,4.492765,0.111237,1
2007-09-07,26.7800000000,27.7500000000,26.2500000000,26.6300000000,16408332,442928937.2200,5.609686,-1.370373,1
2007-09-10,26.0000000000,26.8000000000,25.6800000000,26.2900000000,13338787,346415387.8700,4.560269,-1.276749,1
2007-09-11,26.4000000000,26.4100000000,24.3500000000,24.4100000000,14324493,363900102.6500,4.897263,-7.151012,1
2007-09-12,24.3400000000,24.9900000000,23.7600000000,24.2500000000,9675864,233795491.6000,3.307988,-0.655469,1
2007-09-13,24.5600000000,24.9800000000,24.2500000000,24.5500000000,9352619,229491577.3000,3.197477,1.237110,1
2007-09-14,24.6300000000,24.8000000000,23.7000000000,24.3100000000,11170343,269826682.0600,3.818921,-0.977596,1
2007-09-17,24.5100000000,24.9000000000,24.4100000000,24.8000000000,9330313,230667081.4900,3.189851,2.015630,1
2007-09-18,24.8800000000,25.1500000000,24.0000000000,25.1500000000,10429279,254953314.3500,3.565565,1.411292,1
2007-09-19,25.2500000000,25.4100000000,24.0100000000,24.0600000000,9539498,233554187.8500,3.261367,-4.333997,1
2007-09-20,24.2500000000,24.7400000000,24.0000000000,24.2600000000,7287210,176501959.1100,2.491354,0.831258,1
2007-09-21,24.0000000000,24.0500000000,22.5800000000,23.0900000000,13657851,315340491.5400,4.669351,-4.822754,1
2007-09-24,23.0800000000,23.0800000000,21.7800000000,22.2000000000,11393738,253640798.1300,3.895295,-3.854480,1
2007-09-25,22.2800000000,22.8300000000,22.0300000000,22.5200000000,8936434,200316341.5600,3.055191,1.441440,1
2007-09-26,22.6000000000,22.9000000000,22.2100000000,22.5100000000,5100759,115329014.1900,1.743849,-0.044406,1
2007-09-27,22.5000000000,22.9900000000,22.3000000000,22.8300000000,6618702,149650617.6700,2.262804,1.421589,1
2007-09-28,23.0100000000,23.0200000000,22.6800000000,22.9000000000,7576198,173245043.7900,2.590153,0.306613,1
2007-10-08,23.0600000000,24.0000000000,22.8100000000,23.4400000000,13676587,321810512.2700,4.675756,2.358083,1
2007-10-09,23.4500000000,23.5900000000,23.0300000000,23.1400000000,8172225,189674627.9600,2.793923,-1.279868,1
