date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2017-01-09,25.5600000000,30.6700000000,25.5600000000,30.6700000000,43043,1309776.0000,0.078260,43.990620,1
2017-01-10,33.7400000000,33.7400000000,33.7400000000,33.7400000000,13385,451610.0000,0.024336,10.009790,1
2017-01-11,37.1100000000,37.1100000000,37.1100000000,37.1100000000,89273,3312921.0000,0.162315,9.988141,1
2017-01-12,40.8200000000,40.8200000000,37.1900000000,38.1700000000,25995878,1011433520.0000,47.265233,2.856366,1
2017-01-13,36.1000000000,41.9900000000,34.8000000000,39.5800000000,29018729,1120879920.0000,52.761325,3.694010,1
2017-01-16,37.5100000000,41.6200000000,37.1200000000,40.8600000000,27133596,1084988160.0000,49.333811,3.233953,1
2017-01-17,40.0000000000,44.8000000000,38.8300000000,41.6200000000,26034260,1074176368.0000,47.335018,1.860006,1
2017-01-18,40.5100000000,40.9800000000,37.4600000000,37.4600000000,20360684,798315776.0000,37.019425,-9.995194,1
2017-01-19,36.0200000000,37.5000000000,35.3600000000,35.6400000000,14702134,530783824.0000,26.731153,-4.858515,1
2017-01-20,35.3000000000,36.5600000000,35.0600000000,35.7300000000,10598082,381475536.0000,19.269240,0.252526,1
2017-01-23,35.8000000000,36.4800000000,35.1400000000,35.4700000000,8775271,313293632.0000,15.955038,-0.727675,1
2017-01-24,35.3900000000,35.4400000000,33.7100000000,33.8100000000,10917334,373912400.0000,19.849698,-4.680011,1
2017-01-25,33.5900000000,34.1800000000,33.2500000000,33.7800000000,6655533,224921924.0000,12.100969,-0.088739,1
2017-01-26,33.8200000000,34.0800000000,33.3300000000,33.4700000000,5476242,184070021.0000,9.956804,-0.917696,1
2017-02-03,33.5400000000,33.9700000000,33.3600000000,33.7000000000,4580168,154297887.0000,8.327578,0.687181,1
2017-02-06,33.9000000000,35.5000000000,33.8400000000,35.2800000000,10104519,351599104.0000,18.371853,4.688421,1
2017-02-07,34.8200000000,35.0000000000,34.0700000000,34.4800000000,8190207,282528848.0000,14.891285,-2.267571,1
2017-02-08,34.3800000000,35.2800000000,34.1600000000,34.9400000000,7891384,274637712.0000,14.347971,1.334104,1
2017-02-09,34.8000000000,35.2800000000,34.6200000000,34.8900000000,7001530,244785080.0000,12.730055,-0.143100,1
2017-02-10,34.8200000000,34.9300000000,33.8600000000,33.8900000000,7431986,254817335.0000,13.512702,-2.866151,1
2017-02-13,33.7200000000,34.9600000000,33.7100000000,34.5600000000,7287092,251560713.0000,13.249258,1.976990,1
2017-02-14,34.5800000000,35.6700000000,34.4100000000,35.3800000000,10590473,372895456.0000,19.255405,2.372684,1
2017-02-15,35.1100000000,37.9800000000,35.0000000000,36.3200000000,16881435,616391008.0000,30.693518,2.656864,1
2017-02-16,35.9100000000,37.6500000000,35.2300000000,37.0700000000,12516278,454385104.0000,22.756869,2.064978,1
2017-02-17,36.8100000000,38.8000000000,36.4000000000,37.2500000000,14471159,544323760.0000,26.311198,0.485569,1
2017-02-20,37.0000000000,37.0600000000,35.1300000000,36.0300000000,8806676,316481648.0000,16.012138,-3.275171,1
2017-02-21,35.9400000000,36.5000000000,35.1800000000,36.4800000000,7436101,269032560.0000,13.520184,1.248961,1
2017-02-22,36.5500000000,36.5600000000,35.6000000000,35.9300000000,6587525,237055912.0000,11.977318,-1.507673,1
2017-02-23,36.1200000000,39.5200000000,35.8800000000,39.5200000000,17000744,649451616.0000,30.910444,9.991651,1
2017-02-24,41.4900000000,42.7100000000,39.0000000000,39.0400000000,24423193,996195840.0000,44.405805,-1.214574,1
2017-02-27,38.0000000000,42.0000000000,37.9800000000,40.6400000000,21069321,855218960.0000,38.307856,4.098357,1
2017-02-28,39.5000000000,40.5500000000,39.1000000000,40.2100000000,13136042,522927648.0000,23.883713,-1.058072,1
2017-03-01,40.0000000000,41.4800000000,39.2000000000,39.3500000000,11503152,460952528.0000,20.914822,-2.138773,1
