date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2010-05-18,39.0000000000,39.3900000000,37.0100000000,37.4100000000,6959275,265407825.4300,32.218866,-5.026655,1
2010-05-19,38.5000000000,41.1500000000,38.1500000000,41.1500000000,8924128,359342672.4400,41.315407,9.997300,1
2010-05-20,41.3000000000,42.9900000000,40.2000000000,41.1000000000,10114015,419079182.0700,46.824144,-0.121500,1
2010-05-21,38.9800000000,45.2100000000,38.8000000000,45.2100000000,8761542,372862075.1200,40.562694,10.000000,1
2010-05-24,45.6100000000,49.7300000000,45.5500000000,48.5000000000,8243217,396239648.2700,38.163042,7.277200,1
2010-05-25,48.5000000000,50.2100000000,46.9300000000,48.2300000000,8230238,398518976.6000,38.102954,-0.556700,1
2010-05-26,47.7600000000,48.7700000000,46.5000000000,47.4000000000,5106667,243047923.1100,23.641977,-1.720900,1
2010-05-27,47.4100000000,49.7300000000,46.1100000000,49.0000000000,6766650,327637609.6200,31.327083,3.375500,1
2010-05-28,48.4000000000,48.5500000000,45.7700000000,46.1800000000,6896076,323866444.9000,31.926278,-5.755100,1
2010-05-31,47.2300000000,50.6000000000,46.8100000000,46.9700000000,6627157,322023124.7700,30.681282,1.710700,1
2010-06-01,46.8000000000,48.4000000000,44.5000000000,47.0600000000,4797202,222396569.6600,22.209269,0.191600,1
2010-06-02,46.8800000000,51.7700000000,45.4500000000,51.6600000000,7255617,355788570.9900,33.590819,9.774800,1
2010-06-03,51.0000000000,53.4800000000,50.1800000000,50.6900000000,5976167,308088380.4400,27.667440,-1.877700,1
2010-06-04,50.1800000000,52.5000000000,49.4900000000,52.0400000000,3628587,185440425.0200,16.799014,2.663200,1
2010-06-07,51.0000000000,54.5000000000,50.9500000000,53.3500000000,4365457,229748648.0200,20.210449,2.517300,1
2010-06-08,53.0000000000,53.9000000000,51.7000000000,52.1100000000,3343997,175693222.3000,15.481468,-2.324300,1
2010-06-09,52.1100000000,53.1900000000,50.8000000000,51.4400000000,3424093,177875264.4800,15.852282,-1.285746,1
2010-06-10,51.0000000000,53.8800000000,51.0000000000,52.9200000000,3781123,198430349.7100,17.505199,2.877100,1
2010-06-11,53.0500000000,53.5000000000,51.5600000000,51.8000000000,2870953,149948353.8300,13.291449,-2.116400,1
2010-06-17,52.2000000000,52.9000000000,46.8800000000,47.1100000000,4711626,231849296.2300,21.813083,-9.054100,1
2010-06-18,46.8800000000,47.5400000000,45.3900000000,46.1200000000,2853181,132876725.0100,13.209171,-2.101500,1
2010-06-21,46.0000000000,47.9900000000,44.6000000000,47.7900000000,2326643,108923572.5000,10.771495,3.621000,1
2010-06-22,47.3000000000,49.5300000000,47.0000000000,48.3900000000,2661486,128615762.4000,12.321694,1.255500,1
2010-06-23,47.8900000000,48.9000000000,47.0000000000,48.2000000000,1849011,88589271.4400,8.560236,-0.392600,1
2010-06-24,48.8000000000,49.4500000000,48.1500000000,48.7000000000,1895016,92689060.4400,8.773222,1.037300,1
2010-06-25,48.2000000000,48.2000000000,46.3300000000,47.1600000000,1407754,66464477.8000,6.517380,-3.162200,1
2010-06-28,46.8800000000,47.2900000000,45.0300000000,45.3000000000,1348766,62160098.8000,6.244287,-3.944000,1
2010-06-29,45.5000000000,45.9500000000,42.2200000000,42.3100000000,2013192,88020689.0400,9.320333,-6.600400,1
2010-06-30,41.5100000000,42.0900000000,40.7500000000,41.6500000000,1417548,58682848.4700,6.562722,-1.559900,1
2010-07-01,41.9000000000,42.6000000000,41.2800000000,41.6300000000,1578410,66284010.5500,7.307454,-0.048000,1
2010-07-02,41.2900000000,41.6700000000,39.8100000000,41.2100000000,1745263,71026700.3500,8.079921,-1.008900,1
2010-07-05,40.4700000000,41.8800000000,39.5700000000,41.4900000000,1540831,63244938.7800,7.133477,0.679400,1
2010-07-06,41.5700000000,44.1300000000,41.0000000000,42.8700000000,1808078,77605675.9300,8.370731,3.326100,1
2010-07-07,43.0900000000,44.8100000000,43.0900000000,43.9000000000,1675644,73537822.9200,7.757611,2.402600,1
2010-07-09,44.6800000000,45.1000000000,42.8000000000,44.6600000000,2324203,102592331.0400,10.760199,1.731200,1
2010-07-12,44.5000000000,45.4900000000,43.5800000000,45.3900000000,1774669,79433115.4500,8.216060,1.634600,1
2010-07-13,44.6800000000,45.6800000000,43.7100000000,45.3800000000,1536375,68761868.4400,7.112847,-0.022000,1
2010-07-14,45.2400000000,45.7600000000,43.7600000000,44.1000000000,1481709,66215625.5400,6.859764,-2.820600,1
2010-07-15,43.8900000000,44.4000000000,42.0000000000,42.1100000000,1283022,55407876.2300,5.939917,-4.512500,1
2010-07-16,42.0000000000,42.4800000000,41.1000000000,42.2400000000,1106520,46065458.3900,5.122778,0.308718,1
2010-07-19,41.8000000000,42.9800000000,41.5000000000,42.8500000000,862110,36588471.1600,3.991250,1.444100,1
2010-07-20,42.8300000000,47.1400000000,42.8300000000,46.9000000000,3060669,140111250.3900,14.169764,9.451600,1
2010-07-21,46.1500000000,47.5800000000,46.1500000000,46.7700000000,2831306,132698948.8800,13.107898,-0.277200,1
2010-07-22,45.0000000000,47.3700000000,44.7100000000,46.7900000000,3712963,169858551.8300,17.189644,0.042800,1
2010-07-23,46.1400000000,46.6800000000,45.2000000000,46.5500000000,2085900,95623708.9500,9.656944,-0.512900,1
2010-07-26,46.9000000000,47.6800000000,46.6800000000,47.1000000000,2065010,97410144.5900,9.560231,1.181500,1
2010-07-27,47.0200000000,48.4800000000,47.0100000000,47.8200000000,2734403,130717481.4500,12.659273,1.528700,1
2010-07-28,47.5900000000,49.1500000000,47.1500000000,48.8700000000,2086471,100387334.0400,9.659588,2.195700,1
2010-07-29,48.6300000000,49.3500000000,47.8100000000,48.8900000000,1397752,67793396.1500,6.471074,0.040900,1
2010-07-30,48.4100000000,48.8600000000,47.8500000000,48.3100000000,1111859,53633827.2400,5.147495,-1.186300,1
2010-08-02,48.3600000000,49.3000000000,48.0000000000,48.8000000000,1307659,63737204.2100,6.053977,1.014300,1
2010-08-03,48.9600000000,49.9600000000,48.3000000000,48.3600000000,1360957,66495890.7500,6.300727,-0.901600,1
2010-08-04,48.3600000000,49.4500000000,48.0000000000,48.9900000000,1626654,79138640.5200,7.530806,1.302700,1
2010-08-05,49.0000000000,50.1500000000,48.5600000000,49.6000000000,1662395,82295727.8000,7.696273,1.245200,1
2010-08-06,49.1100000000,50.0000000000,48.7800000000,49.6000000000,1372053,67988100.7000,6.352097,0.000000,1
2010-08-09,49.8000000000,49.8000000000,48.3300000000,48.9000000000,2211728,107745629.5000,10.239481,-1.411300,1
2010-08-10,48.8000000000,48.8000000000,47.0600000000,47.0800000000,1347369,64553467.2600,6.237819,-3.721900,1
2010-08-11,47.0700000000,48.1100000000,46.5100000000,48.1100000000,1336991,63096138.1800,6.189773,2.187800,1
2010-08-12,47.6000000000,48.8800000000,47.3300000000,48.1300000000,1184431,56985363.6100,5.483477,0.041600,1
2010-08-13,47.7700000000,49.7700000000,47.7700000000,49.5600000000,1886364,92248214.8700,8.733167,2.971100,1
2010-08-16,49.5600000000,50.4900000000,48.6000000000,50.2000000000,1545291,76808760.9200,7.154125,1.291400,1
2010-08-17,50.2300000000,51.8800000000,49.4100000000,50.9700000000,2356527,119272098.4700,10.909847,1.533900,1
2010-08-18,50.4800000000,52.1000000000,49.7200000000,51.3600000000,4300070,218587295.7700,15.926185,0.765200,1
2010-08-19,51.0000000000,51.3000000000,49.9000000000,50.1000000000,1996693,100996834.8800,7.395159,-2.453300,1
2010-08-20,49.8500000000,52.5000000000,49.2000000000,50.9700000000,2272200,115188950.1000,8.415556,1.736500,1
2010-08-23,51.7000000000,52.4500000000,50.5100000000,52.0000000000,2406466,124191040.1600,8.912837,2.020800,1
2010-08-24,52.9800000000,52.9800000000,50.9500000000,51.1000000000,2319087,119726213.9300,8.589211,-1.730800,1
2010-08-25,50.1000000000,50.4000000000,49.0000000000,49.0500000000,2320957,115163754.2700,8.596137,-4.011700,1
2010-08-26,49.2500000000,49.5500000000,48.0000000000,48.6800000000,1261898,61454835.5600,4.673696,-0.754300,1
2010-08-27,48.3900000000,50.1800000000,48.3900000000,49.6600000000,1202476,59612995.4900,4.453615,2.013100,1
2010-08-30,49.8000000000,50.9000000000,49.1400000000,50.7400000000,1621906,81269552.3100,6.007059,2.174800,1
2010-08-31,50.6000000000,51.3100000000,49.6600000000,50.7000000000,2002302,101068760.1200,7.415933,-0.078800,1
2010-09-01,50.6000000000,52.1200000000,49.7000000000,51.2000000000,2486660,126979423.7100,9.209852,0.986200,1
2010-09-02,51.1800000000,52.0000000000,50.7000000000,51.2900000000,1537753,78814476.7800,5.695381,0.175800,1
2010-09-03,51.4200000000,56.4200000000,51.0200000000,56.4200000000,4785862,265305353.5200,17.725415,10.001900,1
2010-09-06,58.6600000000,58.6800000000,53.6000000000,55.0600000000,4348922,245360902.8500,16.107119,-2.410500,1
2010-09-07,54.2500000000,55.9800000000,53.7000000000,54.4000000000,2010736,109817128.5100,7.447170,-1.198700,1
2010-09-08,54.0900000000,56.7000000000,54.0800000000,56.5500000000,2001567,111331514.9900,7.413211,3.952201,1
2010-09-09,57.0000000000,62.0000000000,57.0000000000,59.9300000000,3601392,216412919.3900,13.338489,5.977000,1
2010-09-10,60.5500000000,65.0000000000,59.8000000000,59.8900000000,3811573,237132700.0900,14.116937,-0.066700,1
2010-09-13,59.8000000000,63.7000000000,58.5900000000,62.5000000000,2387371,146366802.0400,8.842115,4.358000,1
2010-09-14,62.2800000000,62.4000000000,60.5000000000,61.4100000000,1151040,70731081.1100,4.263111,-1.744000,1
2010-09-15,61.4900000000,62.0600000000,56.7000000000,57.9900000000,1486746,87893692.3200,5.506467,-5.569100,1
2010-09-16,57.9900000000,59.5000000000,57.4000000000,58.6100000000,1180717,68915251.1000,4.373026,1.069100,1
2010-09-17,59.0500000000,59.0500000000,55.8800000000,57.1000000000,1021387,58341599.6700,3.782915,-2.576400,1
2010-09-20,57.2000000000,58.6200000000,56.8000000000,57.7500000000,792892,45983979.2000,2.936637,1.138400,1
2010-09-21,57.9800000000,58.4000000000,55.9000000000,56.2700000000,547037,30933396.2000,2.026063,-2.562800,1
2010-09-27,56.6100000000,58.8800000000,56.0600000000,58.4000000000,953197,55072538.3400,3.530359,3.785300,1
2010-09-28,57.6100000000,59.3900000000,57.6100000000,57.8200000000,536314,31327961.5700,1.986348,-0.993200,1
2010-09-29,58.2000000000,58.6100000000,56.6000000000,57.0000000000,803108,46158633.4800,2.974474,-1.418200,1
2010-09-30,56.8100000000,57.6800000000,55.0300000000,57.4900000000,877181,49347504.7400,3.248819,0.859600,1
2010-10-08,57.1100000000,59.1000000000,57.1100000000,58.6500000000,760991,44662951.7600,2.818485,2.017700,1
2010-10-11,58.1800000000,59.4600000000,57.2000000000,57.6400000000,1051716,61140315.5200,3.895244,-1.722100,1
2010-10-12,57.6400000000,57.6400000000,55.0100000000,55.1000000000,1638192,91754725.7800,6.067378,-4.406700,1
2010-10-13,55.3300000000,55.6000000000,53.3000000000,55.3400000000,1305134,70902387.2400,4.833830,0.435600,1
2010-10-14,55.0700000000,55.0700000000,52.0000000000,52.1000000000,1055829,56350713.6000,3.910478,-5.854700,1
2010-10-15,52.0700000000,55.1800000000,51.6800000000,52.9800000000,1255301,67130555.1300,4.649263,1.689100,1
2010-10-18,52.0000000000,53.5100000000,49.0000000000,49.9900000000,1289726,65034358.1400,4.776763,-5.643600,1
2010-10-19,50.3200000000,53.8600000000,50.3000000000,52.7200000000,1006537,52660264.2400,3.727915,5.461100,1
2010-10-20,51.9900000000,54.2000000000,51.4300000000,53.5000000000,917200,48941259.3900,3.397037,1.479500,1
2010-10-21,54.0000000000,55.1000000000,53.0300000000,55.0000000000,1243456,67295025.6400,4.605393,2.803700,1
2010-10-22,54.0100000000,55.9200000000,54.0100000000,55.5000000000,913391,50451350.0200,3.382930,0.909100,1
2010-10-25,54.9200000000,57.2500000000,54.9200000000,57.1000000000,1037060,58667268.8600,3.840963,2.882900,1
2010-10-26,57.1100000000,61.8800000000,56.4200000000,60.1200000000,1811048,106725408.2500,6.707585,5.289000,1
2010-10-27,60.0000000000,62.7500000000,58.8000000000,59.2500000000,1746935,105302389.5200,6.470130,-1.447100,1
2010-10-28,59.0000000000,64.5800000000,59.0000000000,63.2000000000,2486551,156513947.7000,9.209448,6.666700,1
2010-10-29,63.2000000000,67.4000000000,62.5300000000,66.7200000000,2350448,152807626.7700,8.705363,5.569600,1
2010-11-01,66.8000000000,70.7100000000,66.0200000000,67.9000000000,2044132,140087880.0800,7.570859,1.768600,1
2010-11-02,67.8900000000,69.0000000000,65.0200000000,66.7000000000,1243708,83514542.5000,4.606326,-1.767300,1
2010-11-03,73.3600000000,73.3600000000,62.8000000000,62.8000000000,2688601,186761882.2900,9.957781,-5.847100,1
2010-11-04,62.4800000000,65.9700000000,62.3300000000,64.9100000000,1374246,87922836.1800,5.089800,3.359900,1
2010-11-05,64.8000000000,70.5000000000,63.8100000000,69.2800000000,1756274,117801099.8700,6.504719,6.732400,1
2010-11-08,70.8000000000,75.0000000000,70.8000000000,70.8500000000,1302404,93939132.2000,4.823719,2.266200,1
2010-11-09,71.9700000000,72.0000000000,68.8000000000,69.5000000000,1020618,71567781.7100,3.780067,-1.905400,1
2010-11-10,69.0500000000,72.3400000000,69.0000000000,72.3000000000,1323015,93690528.5100,4.900056,4.028800,1
2010-11-11,71.6200000000,75.2000000000,71.6200000000,73.6000000000,1446130,107247010.3500,5.356037,1.798100,1
2010-11-12,73.9000000000,74.9900000000,68.0000000000,71.0900000000,1462839,105497135.7300,5.417922,-3.410300,1
2010-11-15,71.5700000000,77.8700000000,71.0000000000,77.0000000000,1827908,135497653.8800,6.770030,8.313400,1
2010-11-16,78.8000000000,81.9000000000,76.1000000000,78.9500000000,1432669,113058350.3600,5.306181,2.532500,1
2010-11-17,77.0000000000,84.2000000000,76.1100000000,79.5900000000,1618788,131969661.7000,5.995511,0.810600,1
2010-11-19,81.8900000000,83.9800000000,78.0000000000,81.6900000000,1026121,83041080.6400,3.800448,2.638500,1
2010-11-22,83.0000000000,87.5000000000,81.7000000000,87.2300000000,1245299,106644098.8000,4.612219,6.781700,1
2010-11-23,87.4000000000,90.5000000000,85.8200000000,89.8700000000,1090704,96060743.8700,4.039644,3.026500,1
2010-11-24,88.9900000000,90.5000000000,88.0000000000,89.9800000000,909823,81254673.2300,3.369715,0.122400,1
2010-11-25,93.0000000000,98.5000000000,86.0000000000,87.5000000000,1672937,153030065.9600,6.196063,-2.756200,1
2010-11-26,87.0000000000,92.9000000000,87.0000000000,88.4800000000,1424274,127052294.9800,5.275089,1.120000,1
2010-11-29,87.9000000000,92.8000000000,86.3000000000,90.3100000000,1065812,96537773.4300,3.947452,2.068300,1
2010-11-30,89.1000000000,91.3200000000,81.4700000000,83.9600000000,1352015,115418652.3200,5.007463,-7.031300,1
2010-12-01,82.4100000000,85.0000000000,82.4100000000,84.0100000000,547942,46085425.0400,2.029415,0.059600,1
2010-12-02,84.1300000000,86.0000000000,82.4200000000,83.6000000000,550222,46024335.0900,2.037859,-0.488000,1
2010-12-03,83.3000000000,83.9900000000,80.7500000000,82.4900000000,460441,37682829.1600,1.705337,-1.327800,1
2010-12-06,82.5000000000,84.9800000000,82.4900000000,83.1500000000,494188,41292097.2300,1.830326,0.800100,1
2010-12-07,82.5000000000,83.1500000000,78.0000000000,82.2800000000,618076,49834088.0700,2.289170,-1.046300,1
2010-12-08,82.8200000000,87.1000000000,81.8500000000,85.6900000000,817865,69647722.3400,3.029130,4.144400,1
2010-12-09,85.1700000000,86.5600000000,83.1000000000,85.2000000000,945027,80398185.2100,3.500100,-0.571800,1
2010-12-10,85.6000000000,86.0000000000,83.6100000000,84.8000000000,415396,35163216.5200,1.538504,-0.469500,1
2010-12-13,83.9000000000,85.7900000000,83.9000000000,85.5100000000,826608,70295426.6100,3.061511,0.837300,1
2010-12-14,85.6100000000,85.9500000000,82.5000000000,82.7300000000,882585,73674777.8700,3.268833,-3.251100,1
2010-12-15,82.7600000000,85.7900000000,81.0100000000,83.8000000000,985526,82903807.4200,3.650096,1.293400,1
2010-12-16,83.8000000000,85.0900000000,82.5000000000,82.6000000000,468388,38979908.8600,1.734770,-1.432000,1
2010-12-17,82.5000000000,82.5800000000,81.1800000000,81.8800000000,332946,27120303.5700,1.233133,-0.871700,1
2010-12-20,82.7000000000,82.8700000000,80.0000000000,81.0000000000,458089,37255608.1800,1.696626,-1.074700,1
2010-12-21,81.2500000000,81.6500000000,80.3500000000,80.6000000000,427282,34561401.5200,1.582526,-0.493800,1
2010-12-22,80.9400000000,83.5000000000,80.4000000000,82.4000000000,708908,58288948.0500,2.625585,2.233300,1
2010-12-23,82.0200000000,83.7800000000,79.1800000000,80.0000000000,411630,33883412.1700,1.524556,-2.912600,1
2010-12-24,78.9600000000,79.4000000000,75.6000000000,78.0000000000,517481,39861933.7200,1.916596,-2.500000,1
2010-12-27,76.5000000000,79.3100000000,76.0200000000,76.2900000000,285646,22165265.8000,1.057948,-2.192300,1
2010-12-29,75.8000000000,76.0800000000,73.0500000000,75.2400000000,787540,58329519.3600,2.916815,-1.376300,1
2010-12-30,75.1700000000,75.6500000000,74.2900000000,74.5000000000,376127,28132133.9300,1.393063,-0.983500,1
2010-12-31,74.6000000000,78.4000000000,74.6000000000,77.4900000000,589170,45150873.6500,2.182111,4.013400,1
2011-01-04,77.9200000000,81.1000000000,76.9000000000,80.9500000000,797122,63641177.4800,2.952304,4.465100,1
2011-01-05,81.4000000000,83.2800000000,80.0000000000,80.5500000000,605122,49394293.3300,2.241193,-0.494100,1
2011-01-06,80.4300000000,81.3800000000,74.8200000000,75.3000000000,1075960,82690470.4900,3.985037,-6.517700,1
2011-01-07,75.2900000000,76.3000000000,70.8800000000,71.2700000000,1276811,94287225.2100,4.728930,-5.351900,1
2011-01-10,71.2700000000,71.2700000000,66.0000000000,67.4400000000,2950124,198685434.7600,10.926385,-5.373900,1
2011-01-11,66.9800000000,66.9900000000,64.3100000000,65.9100000000,1279940,83704316.4100,4.740519,-2.268700,1
2011-01-12,65.9300000000,66.9800000000,64.0000000000,65.6800000000,1474049,95880274.2700,5.459441,-0.349000,1
2011-01-13,65.9000000000,66.1300000000,64.5100000000,65.9400000000,960336,62668372.9500,3.556800,0.395900,1
2011-01-14,66.0000000000,66.0000000000,60.8000000000,60.8600000000,1928818,121414527.2500,7.143770,-7.704000,1
2011-01-17,60.9800000000,60.9800000000,57.8000000000,58.3100000000,1694559,99263926.3400,6.276144,-4.189900,1
