date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2011-05-31,39.9900000000,41.3000000000,38.8000000000,41.2100000000,6096024,244758498.0600,38.100150,-5.913242,1
2011-06-01,41.7000000000,44.5300000000,41.6600000000,43.5000000000,5731039,247142885.0400,35.818994,5.556900,1
2011-06-02,42.0000000000,44.5300000000,41.8800000000,43.8600000000,3535205,152898581.1500,22.095031,0.827600,1
2011-06-03,44.6900000000,44.7000000000,43.0200000000,43.3800000000,2532287,111239722.7200,15.826794,-1.094400,1
2011-06-07,43.1100000000,43.7000000000,41.6600000000,41.7100000000,2458630,104390718.1600,15.366437,-3.849700,1
2011-06-08,41.7500000000,42.6900000000,41.2100000000,42.2700000000,1678432,70494212.2400,10.490200,1.342600,1
2011-06-09,42.0000000000,42.0000000000,38.9000000000,39.0900000000,2621267,105331731.3100,16.382919,-7.523100,1
2011-06-10,38.8300000000,39.7000000000,38.1600000000,39.4700000000,1622007,62817349.0800,10.137544,0.972100,1
2011-06-13,38.9700000000,39.3500000000,38.2200000000,38.9100000000,619811,24128835.6100,3.873819,-1.418800,1
2011-06-14,38.6000000000,39.8500000000,38.5700000000,39.7000000000,1132199,44751043.7500,7.076244,2.030300,1
2011-06-15,39.5500000000,40.0000000000,39.2500000000,39.6600000000,723503,28673056.8300,4.521894,-0.100800,1
2011-06-16,39.1800000000,39.6600000000,39.0100000000,39.4000000000,473471,18628206.9300,2.959194,-0.655600,1
2011-06-17,39.1500000000,39.8000000000,38.3200000000,38.5000000000,629871,24613528.4700,3.936694,-2.284300,1
2011-06-20,38.4000000000,38.5600000000,37.3600000000,37.5500000000,630212,23821034.3300,3.938825,-2.467500,1
2011-06-21,37.5100000000,38.2900000000,37.5100000000,38.1000000000,459204,17413934.6500,2.870025,1.464700,1
2011-06-22,38.0900000000,38.2700000000,37.3800000000,37.4600000000,484665,18324221.9500,3.029156,-1.679800,1
2011-06-23,37.4000000000,39.3700000000,36.0200000000,39.2800000000,975774,37143843.5400,6.098587,4.858500,1
2011-06-24,38.8500000000,39.8400000000,38.8500000000,39.5400000000,769227,30342038.3800,4.807669,0.661900,1
2011-06-27,40.0000000000,40.9800000000,39.8000000000,39.9600000000,970550,39254500.2000,6.065938,1.062200,1
2011-06-28,39.6900000000,40.8700000000,39.6900000000,40.2900000000,453978,18323526.8700,2.837362,0.825800,1
2011-06-29,40.2900000000,40.7500000000,40.0000000000,40.4000000000,580103,23361681.5800,3.625644,0.273000,1
2011-06-30,40.3900000000,41.1500000000,40.2000000000,40.8600000000,483702,19768618.9800,3.023138,1.138600,1
2011-07-01,40.0000000000,41.5000000000,40.0000000000,40.7500000000,1001498,41116188.6000,6.259362,-0.269200,1
2011-07-04,41.1000000000,42.1500000000,40.7600000000,41.7800000000,768432,31951740.7900,4.802700,2.527600,1
2011-07-05,41.8000000000,42.2600000000,41.2000000000,42.1000000000,675988,28233919.9400,4.224925,0.765900,1
2011-07-06,41.8000000000,42.5800000000,41.3000000000,42.5000000000,716815,30084416.9100,4.480094,0.950100,1
2011-07-07,42.6100000000,44.8500000000,42.2000000000,43.4800000000,1697222,74579572.3000,10.607637,2.305900,1
2011-07-08,43.2500000000,44.3300000000,42.7600000000,43.2300000000,868260,37853929.7600,5.426625,-0.574977,1
2011-07-11,42.9000000000,43.8900000000,42.9000000000,43.6800000000,696636,30299985.5700,4.353975,1.040900,1
2011-07-12,43.3100000000,43.3100000000,41.9100000000,42.0000000000,662403,28127486.3100,4.140019,-3.846200,1
2011-07-13,41.9800000000,44.1100000000,41.9800000000,43.8500000000,1020883,44095498.9400,6.380519,4.404800,1
2011-07-14,43.6800000000,44.4600000000,43.1400000000,44.0800000000,731727,32075833.5600,4.573294,0.524500,1
2011-07-15,44.0500000000,46.1500000000,42.8000000000,43.0100000000,2844733,126444026.1000,17.779581,-2.427400,1
2011-07-18,42.8500000000,43.4300000000,41.7200000000,43.1800000000,1744364,74085721.6500,10.902275,0.395300,1
2011-07-19,42.5600000000,43.3800000000,42.3000000000,42.7000000000,701492,29917717.9800,4.384325,-1.111600,1
2011-07-20,42.9500000000,43.2600000000,41.0000000000,42.4500000000,625501,26523556.5000,3.909381,-0.585500,1
2011-07-21,42.1000000000,42.6900000000,41.7900000000,42.2300000000,374429,15795712.7400,2.340181,-0.518300,1
2011-07-22,42.2500000000,44.3200000000,42.2500000000,43.2000000000,1016210,44208190.4200,6.351313,2.296900,1
2011-07-25,43.6600000000,43.6600000000,42.2900000000,42.7400000000,777559,33194528.4600,4.859744,-1.064800,1
2011-07-26,42.5100000000,45.3600000000,42.5000000000,45.3000000000,1365481,60485404.1700,8.534256,5.989700,1
2011-07-27,45.0900000000,47.4600000000,44.7000000000,46.3700000000,1569187,72547191.8500,9.807419,2.362000,1
2011-07-28,46.0800000000,48.5700000000,45.8000000000,48.0800000000,1576345,75174434.5600,9.852156,3.687700,1
2011-07-29,47.9600000000,48.3800000000,46.5000000000,47.3600000000,1167908,55368576.9700,7.299425,-1.497500,1
2011-08-01,47.1500000000,48.2700000000,46.9000000000,47.4000000000,859525,40846136.3100,5.372031,0.084500,1
2011-08-02,46.8000000000,46.8500000000,45.0000000000,46.6200000000,982228,44933887.3700,6.138925,-1.645600,1
2011-08-03,45.6600000000,47.4700000000,45.6200000000,45.8900000000,964904,44995629.0100,6.030650,-1.565900,1
2011-08-04,46.4800000000,46.4800000000,45.0200000000,45.1400000000,499591,22730027.2000,3.122444,-1.634300,1
2011-08-05,43.4500000000,45.6600000000,42.8000000000,45.1800000000,931202,41334236.0500,5.820012,0.088600,1
2011-08-08,44.0100000000,44.6600000000,40.7000000000,43.6000000000,997896,42714349.5900,6.236850,-3.497100,1
2011-08-09,42.3000000000,44.3900000000,42.0000000000,44.1500000000,464385,20123228.8000,2.902406,1.261500,1
2011-08-10,44.8300000000,45.9500000000,44.3900000000,44.6900000000,627335,28307284.3800,3.920844,1.223100,1
2011-08-11,44.0000000000,45.4200000000,43.6900000000,45.0000000000,500817,22401315.9100,3.130106,0.693700,1
2011-08-12,45.1400000000,46.6000000000,45.0100000000,46.0000000000,574316,26306420.4600,3.589475,2.222200,1
2011-08-15,46.0000000000,46.7800000000,45.8200000000,46.2800000000,465352,21539401.9100,2.908450,0.608700,1
2011-08-16,46.1300000000,46.3900000000,44.8900000000,45.4000000000,645487,29394006.8100,4.034294,-1.901500,1
2011-08-17,45.2000000000,46.9800000000,45.0100000000,46.7800000000,540354,24970175.8400,3.377213,3.039600,1
2011-08-18,46.7800000000,46.9600000000,45.5100000000,46.1600000000,326687,15062846.4000,2.041794,-1.325400,1
2011-08-19,44.7000000000,48.3000000000,44.6400000000,47.9000000000,760517,35440185.2200,4.753231,3.769500,1
2011-08-22,47.9000000000,49.3000000000,47.1400000000,47.4600000000,715536,34571684.1700,4.472100,-0.918600,1
2011-08-23,47.5000000000,49.8700000000,47.5000000000,49.7000000000,904272,44289499.1800,5.651700,4.719800,1
2011-08-24,49.7300000000,51.3000000000,49.1800000000,49.3700000000,660267,33048998.6600,4.126669,-0.664000,1
2011-08-25,50.1200000000,50.4000000000,47.4900000000,48.2700000000,1234577,59562955.5200,7.716106,-2.228100,1
2011-08-26,48.0000000000,49.4400000000,47.7000000000,49.3300000000,677454,33103998.0200,4.234088,2.195984,1
2011-08-29,49.0800000000,50.3000000000,48.5000000000,49.5800000000,791213,39290281.5400,4.945081,0.506800,1
2011-08-30,49.8000000000,49.8500000000,47.5800000000,47.7500000000,794447,38428446.2600,4.965294,-3.691000,1
2011-08-31,47.5000000000,47.8000000000,46.6800000000,47.3000000000,836857,39429754.6700,4.184285,-0.942400,1
2011-09-01,47.1000000000,48.8000000000,46.9000000000,47.5000000000,739762,35489688.3500,3.698810,0.422800,1
2011-09-02,47.0000000000,47.5800000000,46.1200000000,47.2000000000,486880,22796466.2300,2.434400,-0.631600,1
2011-09-05,46.5100000000,46.5100000000,45.1000000000,45.1000000000,511071,23291088.1600,2.555355,-4.449200,1
2011-09-06,44.5100000000,44.9000000000,43.5000000000,44.3000000000,464082,20468931.0100,2.320410,-1.773800,1
2011-09-07,43.8900000000,45.1800000000,43.8600000000,45.1100000000,341895,15231153.8800,1.709475,1.828400,1
2011-09-08,45.3000000000,45.4900000000,44.3000000000,44.3700000000,462980,20888228.9300,2.314900,-1.640438,1
2011-09-09,44.4500000000,44.7200000000,42.8000000000,43.8000000000,368182,16021216.5500,1.840910,-1.284700,1
2011-09-13,43.3100000000,43.3100000000,42.6100000000,42.9800000000,205259,8794062.3200,1.026295,-1.872100,1
2011-09-14,43.4900000000,43.4900000000,41.4000000000,42.8900000000,484219,20446637.4000,2.421095,-0.209400,1
2011-09-15,43.0000000000,43.2000000000,42.2700000000,42.8900000000,226064,9694879.8700,1.130320,0.000000,1
2011-09-16,42.9200000000,43.1600000000,42.5000000000,42.8600000000,283322,12122021.0100,1.416610,-0.069900,1
2011-09-19,42.8600000000,43.6900000000,40.3400000000,40.5000000000,464836,19161482.5800,2.324180,-5.506300,1
2011-09-20,40.2800000000,41.4000000000,40.1000000000,41.2100000000,384655,15720663.6700,1.923275,1.753100,1
2011-09-21,41.0100000000,43.0000000000,40.6300000000,42.6000000000,569913,23971182.6100,2.849565,3.373000,1
2011-09-22,42.1100000000,42.2000000000,39.7000000000,40.1800000000,672840,27483383.0900,3.364200,-5.680800,1
2011-09-23,39.5600000000,39.9600000000,38.8900000000,39.3400000000,403710,15901756.4800,2.018550,-2.090600,1
2011-09-26,39.2900000000,39.7200000000,38.5500000000,38.7000000000,251974,9833127.0200,1.259870,-1.626800,1
2011-09-27,38.9200000000,39.3700000000,38.2000000000,38.6000000000,374661,14519509.1600,1.873305,-0.258400,1
