date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2007-04-30,70.0000000000,71.0000000000,62.8800000000,64.9300000000,20737497,1365189210.8000,11.815365,217.195900,1
2007-05-08,66.6000000000,68.0000000000,62.8800000000,64.0000000000,8629889,556319802.4600,4.916952,-1.432312,1
2007-05-09,63.3200000000,63.8800000000,59.6000000000,62.0000000000,9382251,578206497.5300,5.345617,-3.125000,1
2007-05-10,61.5000000000,64.4800000000,61.0100000000,62.4900000000,4772011,299922582.3600,2.718894,0.790325,1
2007-05-11,61.9000000000,61.9000000000,59.7000000000,60.6500000000,3927313,237312640.5300,2.237620,-2.944471,1
2007-05-14,59.3500000000,61.3500000000,58.8000000000,60.4100000000,4225918,254487635.1200,2.407753,-0.395716,1
2007-05-15,60.4100000000,60.5000000000,58.0000000000,58.3100000000,3561509,210965193.1700,2.029200,-3.476243,1
2007-05-16,58.2000000000,61.7900000000,58.1800000000,61.1000000000,3789911,228617414.2900,2.159334,4.784766,1
2007-05-17,61.7000000000,63.1800000000,61.0000000000,63.1700000000,3756792,233227667.3000,2.140464,3.387888,1
2007-05-18,63.5300000000,63.5300000000,62.0000000000,62.0000000000,3374691,211636801.4900,1.922759,-1.852142,1
2007-05-21,59.8000000000,62.5100000000,59.8000000000,61.8000000000,3099305,190789897.1300,1.765855,-0.322582,1
2007-05-22,61.9900000000,62.3000000000,61.3000000000,61.4000000000,3938453,244051768.4300,2.243967,-0.647246,1
2007-05-23,61.4100000000,65.6000000000,60.6000000000,63.8000000000,4766617,299214665.6000,2.715820,3.908791,1
2007-05-24,63.8500000000,64.1000000000,62.0000000000,63.0000000000,2273622,143333538.9400,1.295415,-1.253917,1
2007-05-25,62.7800000000,64.8000000000,62.1000000000,64.1900000000,3608156,230610490.6300,2.055777,1.888893,1
2007-05-28,64.2200000000,66.9000000000,64.2200000000,66.1000000000,2962353,195512469.6600,1.687826,2.975535,1
2007-05-29,66.0000000000,72.7100000000,66.0000000000,72.7100000000,4705210,334481963.8900,2.680833,10.000000,1
2007-05-30,68.6000000000,78.3900000000,68.6000000000,74.0000000000,7362511,547867087.5700,4.194853,1.774173,1
2007-05-31,74.0000000000,77.8900000000,68.8800000000,74.8000000000,4817148,359545572.0300,2.744611,1.081085,1
2007-06-01,74.5000000000,77.3000000000,73.0200000000,74.3500000000,3496386,265019117.8100,1.992096,-0.601610,1
2007-06-04,74.3500000000,75.0000000000,68.8800000000,70.2000000000,3731951,267353723.4000,2.126311,-5.581710,1
2007-06-05,69.0200000000,72.0000000000,64.3100000000,71.5000000000,5017160,341039812.4500,2.858569,1.851856,1
2007-06-06,71.0000000000,75.2000000000,68.9800000000,73.7300000000,4907529,357545843.6100,2.796106,3.118886,1
2007-06-07,73.1000000000,77.8900000000,73.0100000000,77.7400000000,3822452,291408632.7600,2.177874,5.438756,1
2007-06-08,77.7800000000,77.9900000000,75.5100000000,77.4000000000,2397745,184609181.3900,1.366136,-0.437351,1
2007-06-11,77.0000000000,83.7500000000,76.5300000000,83.0000000000,2702841,221016948.0800,1.539967,7.235140,1
