date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2015-05-18,28.0000000000,30.5400000000,28.0000000000,30.5400000000,2100,63372.0000,0.012353,43.988700,1
2015-05-19,33.5900000000,33.5900000000,33.5900000000,33.5900000000,1500,50385.0000,0.008824,9.986900,1
2015-05-20,36.9500000000,36.9500000000,36.9500000000,36.9500000000,1200,44340.0000,0.007059,10.003000,1
2015-05-21,40.6500000000,40.6500000000,40.6500000000,40.6500000000,2500,101625.0000,0.014706,10.013500,1
2015-05-22,44.7200000000,44.7200000000,44.7200000000,44.7200000000,1800,80496.0000,0.010588,10.012300,1
2015-05-25,49.1900000000,49.1900000000,49.1900000000,49.1900000000,2800,137732.0000,0.016471,9.995500,1
2015-05-26,54.1100000000,54.1100000000,54.1100000000,54.1100000000,1700,91987.0000,0.010000,10.002000,1
2015-05-27,59.5200000000,59.5200000000,59.5200000000,59.5200000000,5800,345216.0000,0.034118,9.998200,1
2015-05-28,65.4700000000,65.4700000000,65.4700000000,65.4700000000,6700,438649.0000,0.039412,9.996600,1
2015-05-29,72.0200000000,72.0200000000,72.0200000000,72.0200000000,14500,1044290.0000,0.085294,10.004600,1
2015-06-01,79.2200000000,79.2200000000,79.2200000000,79.2200000000,3100,245582.0000,0.018235,9.997200,1
2015-06-02,87.1400000000,87.1400000000,87.1400000000,87.1400000000,10100,880114.0000,0.059412,9.997500,1
2015-06-03,95.8500000000,95.8500000000,95.8500000000,95.8500000000,37769,3620158.0000,0.222171,9.995400,1
2015-06-04,105.4400000000,105.4400000000,105.4400000000,105.4400000000,58700,6189328.0000,0.345294,10.005200,1
2015-06-05,115.9800000000,115.9800000000,115.9800000000,115.9800000000,37950,4401441.0000,0.223235,9.996200,1
2015-06-08,127.5800000000,127.5800000000,127.5800000000,127.5800000000,150850,19245443.0000,0.887353,10.001700,1
2015-06-09,128.0000000000,140.3400000000,121.1000000000,140.3400000000,8798904,1189375680.0000,51.758259,10.001600,1
2015-06-10,154.3700000000,154.3700000000,154.3700000000,154.3700000000,307462,47462908.0000,1.808600,9.997100,1
2015-06-11,169.8100000000,169.8100000000,169.8100000000,169.8100000000,26400,4482984.0000,0.155294,10.001900,1
2015-06-12,186.7900000000,186.7900000000,182.0500000000,186.7900000000,4297126,802509552.0000,25.277212,9.999400,1
2015-06-15,170.1000000000,183.9800000000,168.1100000000,168.1100000000,3806292,658915344.0000,22.389953,-10.000500,1
2015-06-16,165.0000000000,184.9200000000,162.0000000000,166.0200000000,5853886,1003782160.0000,34.434624,-1.243200,1
2015-06-17,163.0300000000,181.8000000000,162.9300000000,176.9000000000,4253475,738882096.0000,25.020441,6.553400,1
2015-06-18,170.5000000000,172.0000000000,159.2100000000,159.2100000000,4118956,669543952.0000,24.229153,-10.000000,1
2015-06-19,151.0000000000,162.9000000000,145.0000000000,145.0800000000,2708905,419982384.0000,15.934735,-8.875100,1
2015-06-23,149.5000000000,159.5900000000,149.0000000000,159.5900000000,3428655,541509376.0000,20.168559,10.001400,1
2015-06-24,164.0000000000,164.8000000000,143.6300000000,147.4900000000,4932593,743369472.0000,29.015253,-7.581900,1
2015-06-25,145.0000000000,152.0900000000,141.4200000000,142.0000000000,2525057,370004064.0000,14.853276,-3.722300,1
2015-06-26,140.0200000000,143.9900000000,127.8000000000,127.8000000000,1861334,247191933.0000,10.949024,-10.000000,1
2015-06-29,121.0000000000,138.0000000000,115.0200000000,132.0000000000,4157067,532237872.0000,24.453335,3.286400,1
2015-06-30,130.0000000000,145.2000000000,125.0100000000,145.2000000000,2713230,370164960.0000,15.960176,10.000000,1
2015-07-01,140.3000000000,159.6800000000,140.1500000000,143.0000000000,2732530,408433136.0000,16.073706,-1.515100,1
2015-07-02,138.5800000000,140.0000000000,128.7000000000,128.7000000000,1891817,249363992.0000,11.128335,-10.000000,1
2015-07-03,116.0000000000,134.6000000000,115.8300000000,115.8300000000,2537089,302755584.0000,14.924053,-10.000000,1
2015-07-06,127.4100000000,127.4100000000,104.2500000000,104.2500000000,2866782,332507456.0000,16.863424,-9.997400,1
2015-07-07,95.9000000000,97.9900000000,93.8300000000,93.8300000000,762300,71844694.0000,4.484118,-9.995200,1
2015-07-08,84.4500000000,100.0000000000,84.4500000000,84.4500000000,3867565,332484864.0000,22.750382,-9.996800,1
2015-07-09,87.9500000000,92.9000000000,86.5200000000,92.9000000000,2514006,229595153.0000,14.788271,10.005900,1
2015-07-10,102.1900000000,102.1900000000,102.1900000000,102.1900000000,102960,10521482.0000,0.605647,10.000000,1
2015-07-13,112.4100000000,112.4100000000,112.4100000000,112.4100000000,58139,6535404.0000,0.341994,10.001000,1
2015-07-14,123.6500000000,123.6500000000,120.0000000000,123.6500000000,3044918,375681696.0000,17.911282,9.999100,1
