date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
1996-05-28,9.5000000000,9.6700000000,8.7100000000,9.1700000000,12443601,112960280.0000,62.218005,20.976260,1
1996-05-29,9.0700000000,9.3600000000,9.0100000000,9.2000000000,4404584,40452396.0000,22.022920,0.327151,1
1996-05-30,9.2500000000,9.3000000000,8.9000000000,8.9300000000,2708630,24581950.0000,13.543150,-2.934777,1
1996-05-31,8.8200000000,9.4800000000,8.8100000000,9.2500000000,4116969,37918938.0000,20.584845,3.583423,1
1996-06-03,9.3500000000,9.8700000000,9.3100000000,9.4500000000,4341910,41687187.0000,21.709550,2.162160,1
1996-06-04,9.5200000000,9.7100000000,9.2300000000,9.4000000000,2871344,27192162.0000,14.356720,-0.529103,1
1996-06-05,9.4000000000,10.4700000000,9.2800000000,10.3000000000,4780704,46477932.0000,23.903520,9.574474,1
1996-06-06,10.4800000000,10.5000000000,9.6100000000,9.8100000000,3828855,38414332.0000,19.144275,-4.757279,1
1996-06-07,9.8800000000,10.2000000000,9.6500000000,9.8000000000,2532400,25170950.0000,12.662000,-0.101939,1
1996-06-10,10.0000000000,10.0800000000,9.2800000000,9.4000000000,1921596,18328239.0000,9.607980,-4.081638,1
1996-06-11,9.4000000000,9.5500000000,9.1800000000,9.3900000000,1077000,10069747.0000,5.385000,-0.106375,1
1996-06-12,9.4100000000,9.5000000000,9.2000000000,9.3900000000,1093600,10234987.0000,5.468000,0.000000,1
1996-06-13,9.4100000000,9.6800000000,9.3900000000,9.4800000000,987070,9395635.0000,4.935350,0.958458,1
1996-06-14,9.5100000000,9.6300000000,9.2200000000,9.2800000000,1030600,9711050.0000,5.153000,-2.109703,1
1996-06-17,9.2600000000,9.3800000000,8.8200000000,9.0000000000,436750,4016022.0000,2.183750,-3.017239,1
1996-06-18,9.0100000000,9.1200000000,8.8600000000,9.0100000000,677001,6065275.0000,3.385005,0.111114,1
1996-06-19,9.1500000000,9.2500000000,8.7000000000,9.0200000000,910840,8161282.0000,4.554200,0.110990,1
1996-06-20,9.0000000000,9.2500000000,8.8000000000,9.1500000000,853506,7711891.0000,4.267530,1.441232,1
1996-06-21,9.2100000000,9.4800000000,9.2000000000,9.4300000000,650990,6084558.0000,3.254950,3.060117,1
1996-06-24,9.4800000000,9.6800000000,9.3500000000,9.4000000000,651500,6176151.0000,3.257500,-0.318141,1
1996-06-25,9.0100000000,9.2800000000,9.0100000000,9.2000000000,516340,4739512.0000,2.581700,-2.127658,1
1996-06-26,9.2400000000,9.2800000000,9.1000000000,9.2800000000,432550,3979948.0000,2.162750,0.869564,1
1996-06-27,9.3600000000,10.2800000000,9.3600000000,10.1000000000,4963470,49895709.0000,24.817350,8.836214,1
1996-06-28,10.3800000000,11.1000000000,10.3800000000,10.5300000000,4367744,47077906.0000,21.838720,4.257419,1
1996-07-01,10.8200000000,11.2000000000,10.0500000000,10.4500000000,2769455,29881542.0000,13.847275,-0.759733,1
1996-07-02,10.3800000000,10.6500000000,10.1600000000,10.4000000000,1165826,12072542.0000,5.829130,-0.478471,1
1996-07-03,10.5800000000,10.9000000000,10.4500000000,10.6600000000,1500263,15973461.0000,7.501315,2.500002,1
1996-07-04,10.8000000000,10.9000000000,10.1100000000,10.4600000000,1461323,15277010.0000,7.306615,-1.876171,1
1996-07-05,10.5600000000,10.5800000000,10.1100000000,10.1800000000,1016840,10422104.0000,5.084200,-2.676862,1
1996-07-08,10.2000000000,10.2000000000,9.5000000000,9.7800000000,1530250,14985215.0000,7.651250,-3.929279,1
1996-07-09,9.8100000000,10.5000000000,9.8000000000,10.0900000000,927030,9313996.0000,4.635150,3.169739,1
1996-07-10,10.2200000000,10.4000000000,10.0000000000,10.0500000000,876000,8922907.0000,4.380000,-0.396432,1
1996-07-11,10.2800000000,10.3400000000,9.6100000000,9.9800000000,1065200,10796599.0000,5.326000,-0.696524,1
1996-07-12,9.8600000000,10.1900000000,9.7100000000,10.0000000000,701336,6936222.0000,3.506680,0.200405,1
1996-07-15,9.9100000000,10.3500000000,9.8000000000,9.8300000000,696100,6908886.0000,3.480500,-1.700001,1
1996-07-16,9.8300000000,9.9900000000,9.6100000000,9.8400000000,903460,8845904.0000,4.517300,0.101732,1
1996-07-17,9.9800000000,10.2000000000,9.8500000000,9.9900000000,1412800,14162718.0000,7.064000,1.524386,1
1996-07-18,9.9900000000,10.1700000000,9.9000000000,10.0000000000,642200,6430905.0000,3.211000,0.100102,1
1996-07-19,10.0800000000,10.1000000000,9.8800000000,10.0300000000,1129439,11311847.0000,5.647195,0.299997,1
1996-07-22,10.2000000000,10.4800000000,10.1500000000,10.4000000000,2028700,20909205.0000,10.143500,3.688932,1
1996-07-23,10.4100000000,10.4800000000,10.1500000000,10.2000000000,1022459,10489242.0000,5.112295,-1.923075,1
1996-07-24,10.3000000000,10.5000000000,10.1500000000,10.3900000000,1111502,11462885.0000,5.557510,1.862750,1
1996-07-25,10.5000000000,10.9400000000,10.4100000000,10.5800000000,1963331,20910346.0000,9.816655,1.828677,1
1996-07-26,10.5800000000,10.7800000000,10.0200000000,10.0200000000,1130700,11918008.0000,5.653500,-5.293001,1
