date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
1998-10-28,7.2800000000,7.9700000000,7.2000000000,7.3900000000,48277626,367841736.0000,63.108008,76.794260,1
1998-10-29,7.2800000000,7.7400000000,7.1200000000,7.5300000000,16008752,119375913.0000,20.926473,1.894457,1
1998-10-30,7.5000000000,8.1000000000,7.4600000000,7.8600000000,14515180,114120051.0000,18.974092,4.382469,1
1998-11-02,8.0000000000,8.5600000000,7.9100000000,8.5600000000,16031350,130839833.0000,20.956013,8.905855,1
1998-11-03,8.6000000000,8.6800000000,8.3800000000,8.4700000000,13592550,115818146.0000,17.768039,-1.051404,1
1998-11-04,8.4400000000,8.8500000000,8.3000000000,8.7200000000,8591187,73580160.0000,11.230310,2.951594,1
1998-11-05,8.7500000000,9.0700000000,8.5800000000,8.6300000000,12237221,108218688.0000,15.996367,-1.032112,1
1998-11-06,8.6900000000,8.9700000000,8.6500000000,8.6800000000,11263465,98724691.0000,14.723484,0.579376,1
1998-11-09,8.8000000000,9.4400000000,8.8000000000,9.3200000000,11754244,107595731.0000,15.365025,7.373264,1
1998-11-10,9.3000000000,9.3000000000,8.9800000000,9.1600000000,6787701,61823242.0000,8.872812,-1.716737,1
1998-11-11,9.1100000000,9.3000000000,8.9900000000,9.1900000000,5189740,47345216.0000,6.783974,0.327508,1
1998-11-12,9.1800000000,9.1800000000,8.8500000000,8.8600000000,5442345,49002110.0000,7.114176,-3.590859,1
1998-11-13,8.8100000000,8.9200000000,8.6500000000,8.8800000000,3897266,34167277.0000,5.094465,0.225739,1
1998-11-16,8.8800000000,9.0800000000,8.8000000000,8.8500000000,2870249,25610352.0000,3.751959,-0.337835,1
1998-11-17,8.8800000000,8.9200000000,8.6600000000,8.7200000000,2463501,21570190.0000,3.220263,-1.468928,1
1998-11-18,8.7200000000,8.9800000000,8.6700000000,8.7200000000,2069381,18229235.0000,2.705073,0.000000,1
