date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2003-01-06,5.5300000000,5.5800000000,4.9700000000,5.0100000000,194288556,998892578.0000,48.572139,11.333340,1
2003-01-07,4.9600000000,5.0500000000,4.8200000000,4.8500000000,58977717,290622430.0000,14.744429,-3.190000,1
2003-01-08,4.8300000000,5.3400000000,4.8100000000,5.3400000000,72064078,368411113.0000,18.016019,10.100000,1
2003-01-09,5.6500000000,5.8700000000,5.6100000000,5.8700000000,110086868,636358017.0000,27.521717,9.930000,1
2003-01-10,6.1900000000,6.4600000000,6.1100000000,6.2100000000,206393422,1300495478.0000,51.598356,5.790000,1
2003-01-13,6.3000000000,6.4900000000,6.1000000000,6.3000000000,109178302,685740331.0000,27.294576,1.450000,1
2003-01-14,6.2700000000,6.9000000000,6.1800000000,6.5400000000,149481283,977541645.0000,37.370321,3.810000,1
2003-01-15,6.5000000000,6.8800000000,6.4100000000,6.8200000000,138174975,919559390.0000,34.543744,4.280000,1
2003-01-16,6.8200000000,6.9800000000,6.6500000000,6.8100000000,65483154,444285059.0000,16.370788,-0.150000,1
2003-01-17,6.8100000000,6.8400000000,6.5300000000,6.5500000000,65358762,434861787.0000,16.339690,-3.820000,1
2003-01-20,6.4800000000,6.9900000000,6.4300000000,6.8200000000,69181845,468747498.0000,17.295461,4.120000,1
2003-01-21,6.8600000000,6.8900000000,6.5200000000,6.5800000000,42863113,284742620.0000,10.715778,-3.520000,1
2003-01-22,6.5700000000,6.6500000000,6.4400000000,6.4900000000,32035252,209619836.0000,8.008813,-1.370000,1
2003-01-23,6.4900000000,6.7500000000,6.4600000000,6.5000000000,31538563,207919167.0000,7.884641,0.150000,1
2003-01-24,6.5000000000,7.1400000000,6.4900000000,6.9700000000,92707075,637719038.0000,23.176769,7.230000,1
2003-01-27,6.9400000000,7.0500000000,6.8100000000,6.9600000000,39473854,274235051.0000,9.868464,-0.140000,1
2003-01-28,6.9700000000,7.0900000000,6.8800000000,7.0400000000,25966421,181092742.0000,6.491605,1.150000,1
2003-01-29,7.0500000000,7.0800000000,6.8900000000,6.9100000000,29621035,207060762.0000,7.405259,-1.850000,1
2003-02-10,6.9000000000,6.9000000000,6.7300000000,6.7600000000,21876077,148955171.0000,5.469019,-2.170000,1
2003-02-11,6.7300000000,6.8300000000,6.7200000000,6.8200000000,10495713,71109711.0000,2.623928,0.890000,1
2003-02-12,6.8000000000,6.9900000000,6.7300000000,6.9700000000,20137979,138916470.0000,5.034495,2.200000,1
2003-02-13,6.9900000000,7.1900000000,6.9100000000,6.9200000000,39872166,281763301.0000,9.968041,-0.720000,1
2003-02-14,6.9000000000,7.0200000000,6.8500000000,6.9400000000,15996484,110958109.0000,3.999121,0.290000,1
2003-02-17,6.9400000000,6.9800000000,6.7500000000,6.8000000000,20410160,139692309.0000,5.102540,-2.020000,1
2003-02-18,6.8100000000,6.9400000000,6.7700000000,6.8700000000,11018398,75383480.0000,2.754599,1.030000,1
2003-02-19,6.8500000000,7.0300000000,6.8400000000,6.9300000000,19591574,136072922.0000,4.897894,0.870000,1
2003-02-20,6.9500000000,7.0300000000,6.8500000000,6.8700000000,13589081,94154324.0000,3.397270,-0.870000,1
2003-02-21,6.8800000000,6.9000000000,6.6700000000,6.7000000000,25195497,170253533.0000,6.298874,-2.470000,1
2003-02-24,6.7000000000,6.7900000000,6.6900000000,6.6900000000,10146333,68270228.0000,2.536583,-0.150000,1
2003-02-25,6.7000000000,6.9300000000,6.7000000000,6.8700000000,16671129,114282762.0000,4.167782,2.690000,1
2003-02-26,6.8900000000,6.9800000000,6.8300000000,6.8700000000,13132247,90695869.0000,3.283062,0.000000,1
2003-02-27,6.9000000000,6.9800000000,6.8400000000,6.8700000000,12605305,87028640.0000,3.151326,0.000000,1
2003-02-28,6.9000000000,6.9300000000,6.8200000000,6.8700000000,7605945,52180178.0000,1.901486,0.000000,1
2003-03-03,6.8600000000,6.9500000000,6.8500000000,6.9400000000,12137912,83780647.0000,3.034478,1.020000,1
