date,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2004-04-14,15.3000000000,17.1000000000,15.3000000000,16.1800000000,11783837,190899674.0000,47.135348,78.193840,1
2004-04-15,15.8100000000,16.1400000000,14.9600000000,15.0900000000,4183231,65058883.0000,16.732924,-6.740000,1
2004-04-16,14.9800000000,15.1600000000,14.5000000000,14.9700000000,2361846,34889765.0000,9.447384,-0.800000,1
2004-04-19,14.9800000000,15.1900000000,14.6200000000,15.1000000000,1447022,21575229.0000,5.788088,0.870000,1
2004-04-20,14.9800000000,15.0000000000,14.6200000000,14.6900000000,928682,13753042.0000,3.714728,-2.720000,1
2004-04-21,14.6900000000,14.9500000000,14.5000000000,14.6200000000,747635,10977778.0000,2.990540,-0.480000,1
2004-04-22,14.5800000000,14.7500000000,14.2800000000,14.6100000000,809013,11689293.0000,3.236052,-0.070000,1
2004-04-23,14.3200000000,14.5800000000,14.1100000000,14.1300000000,668831,9570345.0000,2.675324,-3.290000,1
2004-04-26,14.0800000000,14.0800000000,13.3000000000,13.5400000000,1272852,17327115.0000,5.091408,-4.180000,1
2004-04-27,13.5400000000,13.6600000000,13.0100000000,13.0800000000,895527,11864598.0000,3.582108,-3.400000,1
2004-04-28,12.5800000000,13.5700000000,12.5800000000,13.0600000000,1220131,16007582.0000,4.880524,-0.150000,1
2004-04-29,13.0600000000,13.0800000000,12.7100000000,12.8000000000,843748,10838556.0000,3.374992,-1.990000,1
2004-04-30,12.8500000000,13.2800000000,12.7600000000,13.0900000000,711294,9259963.0000,2.845176,2.270000,1
2004-05-10,13.0900000000,13.1400000000,12.5100000000,12.6900000000,498265,6322242.0000,1.993060,-3.060000,1
2004-05-11,12.6500000000,12.8200000000,12.5000000000,12.5600000000,489189,6161897.0000,1.956756,-1.020000,1
2004-05-12,12.6100000000,13.2000000000,12.5100000000,13.1400000000,759463,9813884.0000,3.037852,4.620000,1
2004-05-13,13.1100000000,13.4000000000,13.0100000000,13.1000000000,781365,10289609.0000,3.125460,-0.300000,1
2004-05-14,13.0100000000,13.2000000000,12.6600000000,12.8000000000,564068,7238504.0000,2.256272,-2.290000,1
2004-05-17,12.7000000000,12.8800000000,12.6100000000,12.7100000000,270380,3438607.0000,1.081520,-0.700000,1
2004-05-18,12.8800000000,13.3300000000,12.8000000000,13.2300000000,761070,9988698.0000,3.044280,4.090000,1
2004-05-19,13.2000000000,13.4000000000,13.0000000000,13.0300000000,762299,10088771.0000,3.049196,-1.510000,1
2004-05-20,13.0000000000,13.1500000000,12.8000000000,12.8800000000,374037,4840598.0000,1.496148,-1.150000,1
2004-05-21,12.9000000000,12.9900000000,12.7000000000,12.8800000000,324271,4146910.0000,1.297084,0.000000,1
