time,open,high,low,close,vol,time_stamp
1616739300000,0.0525669,0.0526295,0.0525005,0.0525713,2829700.0,2021-03-26 06:15:00
1616740200000,0.0525713,0.0526987,0.052444,0.0524805,6109119.0,2021-03-26 06:30:00
1616741100000,0.0524646,0.05265,0.0523013,0.0524887,3884775.0,2021-03-26 06:45:00
1616742000000,0.0524827,0.0524827,0.052097,0.0521797,8033628.0,2021-03-26 07:00:00
1616742900000,0.05218,0.0523652,0.052145,0.0522281,5497027.0,2021-03-26 07:15:00
1616743800000,0.0522462,0.0527673,0.052213,0.0525549,7961084.0,2021-03-26 07:30:00
1616744700000,0.052555,0.0528266,0.0525403,0.0527938,5618708.0,2021-03-26 07:45:00
1616745600000,0.0528233,0.052926,0.052679,0.0526875,7446224.0,2021-03-26 08:00:00
1616746500000,0.0527006,0.0528375,0.0526931,0.0528271,5252742.0,2021-03-26 08:15:00
1616747400000,0.0528271,0.053,0.052803,0.0528752,13029516.0,2021-03-26 08:30:00
1616748300000,0.0528742,0.0529219,0.0525409,0.0526542,10932884.0,2021-03-26 08:45:00
1616749200000,0.0526514,0.0528,0.0525684,0.0527934,3671672.0,2021-03-26 09:00:00
1616750100000,0.0527766,0.0528,0.052699,0.052765,4176472.0,2021-03-26 09:15:00
1616751000000,0.052765,0.0527738,0.0525482,0.0526393,12014252.0,2021-03-26 09:30:00
1616751900000,0.0526393,0.052759,0.0525,0.0526388,8800334.0,2021-03-26 09:45:00
1616752800000,0.0526453,0.052656,0.0523942,0.0524167,12738314.0,2021-03-26 10:00:00
1616753700000,0.0524495,0.0526136,0.0524244,0.0526004,8543269.0,2021-03-26 10:15:00
1616754600000,0.0525835,0.0525872,0.0523888,0.052542,5881305.0,2021-03-26 10:30:00
1616755500000,0.0525408,0.05275,0.0524731,0.0526807,6856524.0,2021-03-26 10:45:00
1616756400000,0.0527069,0.05276,0.0525808,0.0527277,5014825.0,2021-03-26 11:00:00
1616757300000,0.052722,0.05276,0.052382,0.052435,8505000.0,2021-03-26 11:15:00
1616758200000,0.052402,0.052708,0.0521111,0.0526903,14297508.0,2021-03-26 11:30:00
1616759100000,0.0526903,0.0527607,0.0524293,0.0526198,15067844.0,2021-03-26 11:45:00
1616760000000,0.0526449,0.0529687,0.0524875,0.05295,11804390.0,2021-03-26 12:00:00
1616760900000,0.0529475,0.0532689,0.0528733,0.0529481,24612162.0,2021-03-26 12:15:00
1616761800000,0.0529484,0.053185,0.052763,0.05294,12045329.0,2021-03-26 12:30:00
1616762700000,0.0529613,0.0532262,0.0529309,0.0531663,12345031.0,2021-03-26 12:45:00
1616763600000,0.0531684,0.053292,0.0531598,0.0532437,7744455.0,2021-03-26 13:00:00
1616764500000,0.0532542,0.0532545,0.052805,0.0528167,12851123.0,2021-03-26 13:15:00
1616765400000,0.0528308,0.0531,0.0528219,0.0530366,22069028.0,2021-03-26 13:30:00
